player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,zr
220,2021,9,100,1,0,1,5,5,0,0,35,28,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0721
220,2022,10,100,1,0,1,0,0,0,0,7,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464
220,2022,2,100,1,0,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363
220,2023,2,100,1,0,1,5,3,2,0,37,42,0,0,0,0,0,0,0,1,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0027
221,2017,2,100,1,0,1,19,9,8,0,180,23,23,2,2,0,0,0,0,2,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1569
221,2018,2,100,1,0,1,25,11,13,0,179,26,26,1,1,0,0,0,0,2,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1742
222,2017,11,100,1,0,1,10,8,1,0,66,22,0,1,1,0,0,0,0,2,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2576
222,2018,11,100,1,0,1,0,0,0,0,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395
222,2019,11,100,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107
222,2021,16,101,6,0,1,46,21,23,0,184,25,25,2,1,0,0,0,0,1,28,28,2,0,0,0,0,0,0,0,0,0,0,0,0,-2.2894
223,2017,1,100,1,0,1,39,24,15,0,236,33,33,0,4,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8581
223,2018,1,100,1,0,1,31,18,12,0,173,26,26,1,3,0,0,0,0,1,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2503
223,2019,1,100,1,0,1,27,16,10,0,173,26,26,1,2,0,0,0,0,2,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3082
223,2020,9,100,1,0,1,36,22,13,0,197,26,26,1,1,0,0,0,0,0,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3077
223,2020,14,1000,12,0,1,18,9,8,0,105,17,17,1,0,0,0,0,0,1,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3189
223,2021,9,100,1,0,1,22,14,8,0,187,26,26,0,1,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4135
223,2022,9,100,1,0,1,29,17,10,0,176,26,26,2,2,0,0,0,0,1,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9165
223,2023,9,100,1,0,1,25,19,6,0,169,26,26,0,1,0,0,0,0,2,19,19,0,12,12,2,2,4,4,0,0,0,0,0,0,0.5639
223,2024,9,100,1,0,1,18,11,4,0,139,25,25,3,0,0,0,0,0,1,13,12,3,7,3,4,4,1,1,0,0,0,0,0,0,-2.0236
223,2025,9,100,1,0,1,26,23,3,0,156,25,25,0,2,0,0,0,0,1,21,21,0,6,6,7,7,3,3,0,0,0,0,0,0,0.2259
223,2026,9,100,1,0,1,24,17,7,0,151,25,25,0,1,0,0,0,0,2,17,17,0,8,8,5,5,3,2,0,0,0,0,0,0,-0.4093
223,2027,9,100,1,0,1,27,18,8,0,153,25,25,1,2,0,0,0,0,0,19,18,0,9,9,1,1,2,2,0,0,0,0,0,0,-0.1922
223,2028,9,100,1,0,1,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1052
224,2017,9,100,1,0,1,21,12,7,0,102,20,20,2,1,0,0,0,0,1,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3721
224,2018,10,100,1,0,1,4,4,0,0,27,13,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1274
224,2021,16,101,6,0,1,35,21,13,0,172,25,25,1,2,0,0,0,0,0,19,17,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7077
225,2017,10,100,1,0,1,40,20,18,0,217,35,35,2,1,0,0,0,0,1,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2902
225,2018,9,100,1,0,1,27,17,10,0,149,25,25,0,3,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6427
225,2019,9,100,1,0,1,1,1,0,0,21,10,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261
225,2020,1,100,1,0,1,27,13,13,0,143,24,24,1,0,0,0,0,0,1,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3602
225,2021,1,100,1,0,1,29,15,12,0,138,24,24,2,1,0,0,0,0,1,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2945
225,2022,1,100,1,0,1,1,0,1,0,14,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867
225,2025,10,100,1,0,1,11,6,3,0,38,30,0,2,0,0,0,0,0,1,7,7,2,5,2,6,4,1,1,0,0,0,0,0,0,-1.3265
225,2026,10,100,1,0,1,4,3,1,0,29,22,0,0,2,0,0,0,0,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1481
226,2017,10,100,1,0,1,25,17,7,0,177,27,27,1,1,0,0,0,0,2,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6460
226,2018,10,100,1,0,1,39,24,15,0,207,26,26,0,2,0,0,0,0,2,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9231
226,2019,10,100,1,0,1,30,17,13,0,179,26,26,0,1,0,0,0,0,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777
226,2020,10,100,1,0,1,41,27,13,0,169,26,26,1,5,0,0,0,0,0,31,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3382
226,2020,15,1000,12,0,1,13,8,5,0,91,15,15,0,2,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7112
226,2021,10,100,1,0,1,30,15,14,0,177,26,26,1,1,0,0,0,0,1,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3749
226,2022,10,100,1,0,1,26,14,10,0,170,26,26,2,1,0,0,0,0,1,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3802
227,2017,11,100,1,0,1,40,21,18,0,186,26,26,1,2,0,0,0,0,0,22,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6763
227,2018,11,100,1,0,1,35,17,16,0,178,26,26,2,3,0,0,0,0,0,19,19,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.2478
227,2019,11,100,1,0,1,39,17,22,0,190,26,26,0,1,0,0,0,0,1,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5212
227,2020,11,100,1,0,1,28,15,13,0,181,26,26,0,2,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1163
227,2020,12,1000,12,0,1,16,9,7,0,94,15,15,0,0,0,0,0,0,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7380
227,2021,11,100,1,0,1,26,14,11,0,180,25,25,1,1,0,0,0,0,0,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8952
227,2022,11,100,1,0,1,31,17,11,0,181,25,25,3,2,0,0,0,0,2,20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,-1.9223
227,2023,10,100,1,0,1,21,15,4,0,188,26,26,2,1,0,0,0,0,2,16,15,2,8,7,1,1,4,4,0,0,0,0,0,0,-0.0799
227,2024,10,100,1,0,1,21,16,5,0,183,25,25,0,0,0,0,0,0,2,13,12,0,4,4,3,2,7,5,0,0,0,0,0,0,-0.9691
227,2025,10,100,1,0,1,24,17,6,0,196,26,26,1,2,0,0,0,0,0,20,20,1,9,7,4,4,5,5,0,0,0,0,0,0,-0.6228
227,2026,10,100,1,0,1,17,16,1,0,191,25,25,0,1,0,0,0,0,0,15,15,0,7,7,3,3,3,2,0,0,0,0,0,0,-0.7759
227,2027,10,100,1,0,1,22,15,7,0,184,25,25,0,1,0,0,0,0,0,17,17,0,13,13,3,2,0,0,0,0,0,0,0,0,-0.8807
227,2028,10,100,1,0,1,1,1,0,0,14,2,2,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1328
228,2017,3,100,1,0,1,22,10,11,0,114,17,17,1,4,0,0,0,0,1,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4157
228,2017,2,100,1,0,1,2,2,0,0,29,4,4,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1067
228,2018,2,100,1,0,1,15,6,8,0,89,21,8,1,1,0,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3484
228,2019,2,100,1,0,1,0,0,0,0,9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073
228,2020,2,100,1,0,1,6,3,3,0,55,21,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229
228,2021,2,100,1,0,1,12,4,8,0,44,16,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0929
228,2022,2,100,1,0,1,8,8,0,0,49,17,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2434
228,2023,2,100,1,0,1,3,3,0,0,10,8,0,0,0,0,0,0,0,2,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0257
228,2025,3,100,1,0,1,28,23,5,0,146,25,25,0,0,0,0,0,0,1,24,24,0,12,12,3,2,7,6,0,0,0,0,0,0,0.1467
228,2026,3,100,1,0,1,10,9,1,0,68,44,6,0,0,0,0,0,0,2,9,8,0,3,3,4,4,0,0,0,0,0,0,0,0,0.1515
229,2017,2,100,1,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194
229,2017,3,100,1,0,1,4,2,1,0,34,5,5,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1260
229,2018,3,100,1,0,1,21,11,9,0,160,25,25,1,1,0,0,0,0,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6179
229,2019,3,100,1,0,1,20,12,7,0,158,24,24,1,0,0,0,0,0,1,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3566
229,2020,3,100,1,0,1,29,18,8,0,151,24,24,3,1,0,0,0,0,0,21,21,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.7935
229,2020,13,1000,12,0,1,22,11,10,0,99,17,17,1,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2713
230,2017,11,100,1,0,1,33,21,11,0,165,25,25,1,6,0,0,0,0,1,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1012
230,2018,11,100,1,0,1,7,4,3,0,30,20,0,0,1,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1382
230,2019,11,100,1,0,1,4,3,1,0,17,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315
231,2017,2,100,1,0,1,37,22,14,0,219,31,31,1,0,0,0,0,0,0,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2963
231,2018,2,100,1,0,1,31,13,16,0,169,25,25,2,2,0,0,0,0,1,16,16,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.3090
231,2019,2,100,1,0,1,22,10,11,0,164,24,24,1,2,0,0,0,0,1,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3701
232,2017,2,100,1,0,1,28,20,7,0,189,30,30,1,2,0,0,0,0,0,22,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1872
232,2018,2,100,1,0,1,5,4,1,0,18,7,0,0,1,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1027
232,2019,9,100,1,0,1,2,2,0,0,30,22,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330
232,2020,9,100,1,0,1,5,1,3,0,39,19,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101
232,2021,9,100,1,0,1,5,1,3,0,28,18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666
232,2022,9,100,1,0,1,2,1,1,0,11,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577
232,2023,10,100,1,0,1,3,2,1,0,33,23,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.1663
232,2025,25,100,1,0,1,8,4,3,0,78,49,0,1,1,0,0,0,0,1,5,5,1,2,1,2,1,0,0,0,0,0,0,0,0,-0.9423
233,2017,9,100,1,0,3,956,58,894,0,879,100,100,4,125,0,0,0,0,2,166,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6329
233,2021,1,100,1,0,3,474,30,442,0,434,48,48,2,35,0,0,0,0,2,94,96,2,0,0,0,0,0,0,0,0,0,0,0,0,-1.7615
235,2017,9,100,1,0,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087
235,2017,9,100,1,0,5,284,215,58,0,875,100,100,11,29,0,0,0,0,2,244,264,10,0,0,0,0,0,0,0,0,0,0,0,0,-4.3644
235,2018,9,100,1,0,3,1008,73,926,0,900,100,100,9,115,0,0,0,0,1,198,188,8,0,0,0,0,0,0,0,0,0,0,0,0,5.1163
235,2019,9,100,1,0,3,532,34,496,0,493,58,55,2,61,0,0,0,0,2,92,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0.6423
235,2019,9,100,1,0,4,3,1,2,0,7,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5997
235,2019,9,100,1,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
235,2020,9,100,1,0,4,2,1,1,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043
236,2017,11,100,1,0,3,939,71,862,0,899,100,100,6,117,1,0,0,0,1,181,178,6,0,0,0,0,0,0,0,0,0,0,0,0,2.6192
236,2018,11,100,1,0,3,581,36,542,0,546,61,61,3,52,0,0,0,0,1,109,103,3,0,0,0,0,0,0,0,0,0,0,0,0,3.8536
236,2019,11,100,1,0,3,911,69,833,0,909,100,100,9,83,0,0,0,0,0,172,170,9,0,0,0,0,0,0,0,0,0,0,0,0,-3.4152
236,2020,11,100,1,0,3,940,61,873,0,921,100,100,6,71,0,0,0,0,2,192,182,5,0,0,0,0,0,0,0,0,0,0,0,0,1.4035
236,2020,13,1000,12,0,3,613,45,565,0,597,66,66,3,40,0,0,0,0,2,103,96,3,0,0,0,0,0,0,0,0,0,0,0,0,3.7898
236,2021,11,100,1,0,3,956,73,875,0,905,100,100,8,76,0,0,0,0,1,188,182,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.2656
236,2022,11,100,1,0,3,1004,52,941,0,902,100,100,11,77,0,0,0,0,2,185,180,11,0,0,0,0,0,0,0,0,0,0,0,0,-1.9827
236,2023,11,100,1,0,3,887,52,824,0,872,100,100,11,78,0,0,0,0,1,150,144,11,110,99,21,17,20,17,17,8,4,2,12,0,1.6087
236,2024,11,100,1,0,1,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338
236,2024,11,100,1,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000
236,2025,25,100,1,0,3,872,44,824,0,865,100,100,4,104,2,0,0,0,1,143,140,4,108,103,29,26,15,9,8,3,3,1,8,0,1.5015
236,2026,1,100,1,0,3,766,47,714,0,781,88,88,5,68,0,0,0,0,2,142,138,5,90,87,29,27,10,6,8,5,3,0,8,0,3.2075
237,2017,1,100,1,0,3,489,35,451,0,444,50,50,3,65,0,0,0,0,1,92,88,3,0,0,0,0,0,0,0,0,0,0,0,0,2.7064
237,2018,1,100,1,0,3,928,61,858,0,910,101,101,9,103,0,0,0,0,2,165,165,9,0,0,0,0,0,0,0,0,0,0,0,0,-1.5618
237,2019,1,100,1,0,3,906,57,846,0,892,100,100,3,100,0,0,0,0,0,168,164,3,0,0,0,0,0,0,0,0,0,0,0,0,1.8323
237,2020,9,100,1,0,3,963,62,900,0,914,100,100,1,80,0,0,0,0,1,170,167,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686
237,2021,9,100,1,0,3,986,67,915,0,925,100,100,4,94,0,0,0,0,1,180,175,3,0,0,0,0,0,0,0,0,0,0,0,0,1.8711
237,2022,9,100,1,0,3,994,70,922,0,893,100,100,2,82,0,0,0,0,2,184,179,2,0,0,0,0,0,0,0,0,0,0,0,0,2.9082
237,2023,9,100,1,0,3,810,36,771,0,870,101,101,3,67,0,0,0,0,1,141,137,3,99,96,26,26,17,12,10,5,3,1,8,0,5.0531
237,2024,9,100,1,0,3,836,40,794,0,891,100,100,2,79,0,0,0,0,0,131,128,2,106,103,28,26,12,8,11,5,5,0,7,0,2.8901
237,2025,9,100,1,0,3,804,28,772,0,881,100,100,4,95,0,0,0,0,0,94,91,3,71,68,13,12,17,11,6,4,6,0,10,0,1.7620
237,2025,9,100,1,0,7,1,0,1,0,10,5,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0100
237,2026,9,100,1,0,3,846,35,805,0,885,100,100,6,66,1,0,0,0,0,108,102,6,78,72,25,23,14,9,10,4,1,0,12,0,1.8790
237,2027,9,100,1,0,3,757,38,716,0,888,100,100,3,81,0,0,0,0,1,110,106,3,93,90,23,21,19,10,7,3,7,0,10,0,1.5528
237,2028,9,100,1,0,3,81,3,77,0,73,8,8,1,8,0,0,0,0,1,10,9,1,6,5,2,2,3,3,0,0,0,0,0,0,0.3398
238,2017,2,100,1,0,3,887,55,826,0,890,100,100,6,113,1,0,0,0,2,141,153,6,0,0,0,0,0,0,0,0,0,0,0,0,-6.4901
238,2018,2,100,1,0,3,936,63,862,0,895,100,100,11,113,0,0,0,0,1,162,164,11,0,0,0,0,0,0,0,0,0,0,0,0,-3.8073
238,2019,2,100,1,0,3,380,26,351,0,355,39,39,3,47,0,0,0,0,1,70,71,3,0,0,0,0,0,0,0,0,0,0,0,0,-2.1490
238,2020,2,100,1,0,3,196,9,186,0,195,22,22,1,20,0,0,0,0,1,31,32,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.2901
238,2021,2,100,1,0,3,8,0,8,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
239,2017,10,100,1,0,3,787,53,729,0,736,82,82,5,92,0,0,0,0,1,156,168,5,0,0,0,0,0,0,0,0,0,0,0,0,-5.5930
239,2018,10,100,1,0,3,454,27,424,0,421,48,48,3,57,0,0,0,0,1,78,85,3,0,0,0,0,0,0,0,0,0,0,0,0,-3.8760
239,2020,15,1000,12,0,3,560,47,511,0,544,60,60,2,55,0,0,0,0,1,109,117,2,0,0,0,0,0,0,0,0,0,0,0,0,-3.7112
239,2020,10,100,1,0,4,475,296,171,0,910,100,100,8,77,0,0,0,0,2,274,264,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.1884
239,2021,10,100,1,0,4,501,311,185,0,901,100,100,5,76,0,0,0,0,1,308,289,5,0,0,0,0,0,0,0,0,0,0,0,0,4.4436
239,2022,9,100,1,0,4,149,84,62,0,238,26,26,3,14,0,0,0,0,0,92,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6826
239,2022,10,100,1,0,5,137,110,23,0,443,50,50,4,10,0,0,0,0,1,121,122,4,0,0,0,0,0,0,0,0,0,0,0,0,-1.2753
239,2023,10,100,1,0,4,557,340,213,0,881,100,100,4,88,0,0,0,0,1,303,284,4,209,203,61,51,29,21,30,14,27,3,73,0,7.0306
239,2024,10,100,1,0,4,451,290,153,0,903,100,100,8,67,0,0,0,0,2,277,255,8,194,185,45,41,27,15,25,10,20,2,74,0,5.7175
239,2025,10,100,1,0,4,446,277,162,0,879,100,100,7,66,0,0,0,0,2,254,223,7,195,188,41,39,28,19,30,13,17,1,52,0,9.7623
239,2026,10,100,1,0,4,403,247,148,0,893,100,100,8,66,0,0,0,0,0,244,223,8,172,161,42,38,29,18,25,8,19,0,63,0,4.4810
239,2027,10,100,1,0,4,407,263,134,0,904,100,100,10,61,0,0,0,0,0,262,236,10,180,168,41,38,26,18,25,13,25,1,60,0,10.2392
239,2028,10,100,1,0,4,31,22,8,0,66,7,7,1,5,0,0,0,0,0,23,21,1,12,11,2,2,3,2,1,1,1,1,6,0,0.7635
240,2017,1,100,1,0,4,217,131,79,0,368,45,39,7,40,0,0,0,0,2,130,130,7,0,0,0,0,0,0,0,0,0,0,0,0,-2.3667
240,2017,1,100,1,0,6,212,140,60,0,409,46,46,12,38,0,0,0,0,0,140,150,12,0,0,0,0,0,0,0,0,0,0,0,0,-6.7749
240,2018,1,100,1,0,4,522,306,211,0,913,101,101,5,90,0,0,0,0,2,291,277,5,0,0,0,0,0,0,0,0,0,0,0,0,5.1165
240,2021,16,101,6,0,4,574,372,196,0,916,100,100,6,96,0,0,0,0,0,347,334,6,0,0,0,0,0,0,0,0,0,0,0,0,5.8225
241,2017,1,100,1,0,3,3,1,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5681
241,2017,1,100,1,0,4,69,43,25,0,124,15,15,1,12,0,0,0,0,0,37,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3225
241,2017,1,100,1,0,6,83,55,26,0,172,21,18,2,12,0,0,0,0,1,57,56,2,0,0,0,0,0,0,0,0,0,0,0,0,1.2202
242,2017,10,100,1,0,4,406,246,153,0,740,82,82,7,84,0,0,0,0,2,208,210,7,0,0,0,0,0,0,0,0,0,0,0,0,-2.6868
242,2018,10,100,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
242,2018,10,100,1,0,5,2,2,0,0,5,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947
243,2017,9,100,1,0,4,539,326,208,0,880,100,100,5,112,0,0,0,0,2,276,272,5,0,0,0,0,0,0,0,0,0,0,0,0,1.9060
243,2018,9,100,1,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
243,2018,9,100,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
244,2017,11,100,1,0,6,503,330,162,0,901,100,100,11,85,0,0,0,0,1,338,328,11,0,0,0,0,0,0,0,0,0,0,0,0,9.7005
244,2018,11,100,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
244,2018,11,100,1,0,6,468,325,131,0,907,100,100,12,73,0,0,0,0,0,332,322,12,0,0,0,0,0,0,0,0,0,0,0,0,3.0609
244,2019,11,100,1,0,6,406,274,117,0,909,100,100,15,62,0,0,0,0,0,292,295,15,0,0,0,0,0,0,0,0,0,0,0,0,-3.5589
244,2020,11,100,1,0,6,423,304,109,0,921,100,100,10,49,0,0,0,0,2,321,317,10,0,0,0,0,0,0,0,0,0,0,0,0,-1.4059
244,2020,12,1000,12,0,6,262,168,89,0,540,60,60,5,40,0,0,0,0,0,167,171,5,0,0,0,0,0,0,0,0,0,0,0,0,-1.9012
244,2021,11,100,1,0,6,411,296,104,0,906,100,100,11,58,0,0,0,0,1,305,304,11,0,0,0,0,0,0,0,0,0,0,0,0,-2.9447
244,2022,11,100,1,0,6,424,309,108,0,904,100,100,7,58,0,0,0,0,2,319,320,7,0,0,0,0,0,0,0,0,0,0,0,0,-4.1578
244,2024,11,100,1,0,6,428,280,141,0,875,100,100,7,70,0,0,0,0,1,266,270,7,216,201,53,27,30,6,43,4,25,0,100,0,-10.3178
244,2025,24,100,1,0,6,360,241,112,0,902,100,100,7,48,0,0,0,0,2,235,234,7,197,185,34,27,25,7,29,3,22,0,86,0,-4.4031
244,2026,24,100,1,0,6,377,272,97,0,914,100,100,8,43,0,0,0,0,0,269,265,8,220,210,44,36,20,3,32,8,22,0,51,0,-0.0377
244,2027,24,100,1,0,6,394,258,126,0,899,100,100,10,53,0,0,0,0,0,261,261,10,209,197,46,29,26,7,37,8,21,0,70,0,-2.9807
244,2028,24,100,1,0,4,31,20,11,0,71,8,8,0,6,0,0,0,0,0,20,20,0,14,14,1,1,2,1,3,0,1,0,8,0,-0.0105
245,2017,9,100,1,0,6,506,338,148,0,881,100,100,20,91,0,0,0,0,2,347,347,20,0,0,0,0,0,0,0,0,0,0,0,0,0.4721
245,2018,2,100,1,0,6,482,331,131,0,894,100,100,20,88,0,0,0,0,1,358,348,20,0,0,0,0,0,0,0,0,0,0,0,0,-0.6211
245,2019,2,100,1,0,6,436,306,112,0,900,100,100,18,85,0,0,0,0,0,317,320,18,0,0,0,0,0,0,0,0,0,0,0,0,-4.7380
245,2020,2,100,1,0,6,422,296,118,0,887,100,100,8,55,0,0,0,0,2,285,291,8,0,0,0,0,0,0,0,0,0,0,0,0,-5.5847
245,2021,2,100,1,0,4,61,35,26,0,87,10,10,0,12,0,0,0,0,0,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7842
245,2021,2,100,1,0,6,447,293,146,0,816,90,90,8,68,0,0,0,0,1,302,303,8,0,0,0,0,0,0,0,0,0,0,0,0,-2.4650
245,2022,2,100,1,0,6,143,94,44,0,277,32,32,5,22,0,0,0,0,0,94,94,5,0,0,0,0,0,0,0,0,0,0,0,0,-2.5465
245,2023,2,100,1,0,6,454,301,137,0,902,100,100,16,51,0,0,0,0,1,322,327,16,250,230,57,43,23,5,33,10,26,0,107,0,-5.7325
245,2024,2,100,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0000
245,2024,2,100,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000
245,2025,2,100,1,0,3,5,0,5,0,5,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0144
245,2025,2,100,1,0,7,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0100
245,2026,2,100,1,0,3,6,2,4,0,5,3,0,0,1,0,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0527
245,2026,2,100,1,0,4,123,66,53,0,281,33,33,4,18,0,0,0,0,2,63,67,4,47,44,22,14,7,1,8,1,5,0,25,0,-4.1350
