game_id,league_id,home_team,away_team,attendance,date,time,game_type,played,dh,innings,runs0,runs1,hits0,hits1,errors0,errors1,winning_pitcher,losing_pitcher,save_pitcher,starter0,starter1
532,101,19,18,0,"2028-8-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,101,17,16,0,"2028-8-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,101,19,18,0,"2028-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,101,17,16,0,"2028-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,101,19,18,0,"2028-8-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,101,17,16,0,"2028-8-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,101,18,17,0,"2028-8-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,101,16,19,0,"2028-8-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,101,18,17,0,"2028-8-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,101,16,19,0,"2028-8-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,101,18,17,0,"2028-8-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,101,16,19,0,"2028-8-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,101,18,17,0,"2028-8-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,101,19,17,0,"2028-8-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,101,18,16,0,"2028-8-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,101,19,17,0,"2028-8-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,101,18,16,0,"2028-8-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,101,19,17,0,"2028-8-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,101,18,16,0,"2028-8-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,101,19,17,0,"2028-8-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,101,16,17,0,"2028-9-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,101,19,18,0,"2028-9-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,101,16,17,0,"2028-9-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,101,19,18,0,"2028-9-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,101,16,17,0,"2028-9-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,101,19,18,0,"2028-9-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,101,17,18,0,"2028-9-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,101,16,19,0,"2028-9-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,101,17,18,0,"2028-9-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,101,16,19,0,"2028-9-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,101,17,18,0,"2028-9-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,101,16,19,0,"2028-9-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,101,17,18,0,"2028-9-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,101,17,16,0,"2028-9-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,101,19,18,0,"2028-9-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,101,17,16,0,"2028-9-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,101,19,18,0,"2028-9-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,101,17,16,0,"2028-9-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,101,19,18,0,"2028-9-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,101,19,16,0,"2028-9-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,101,19,16,0,"2028-9-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,101,18,17,0,"2028-9-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,101,19,16,0,"2028-9-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,101,18,17,0,"2028-9-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,101,18,17,0,"2028-9-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,101,16,18,0,"2028-9-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,101,17,19,0,"2028-9-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,101,16,18,0,"2028-9-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,101,17,19,0,"2028-9-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,101,16,18,0,"2028-9-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,101,17,19,0,"2028-9-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,101,16,18,0,"2028-9-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,101,18,16,0,"2028-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,101,17,19,0,"2028-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,101,18,16,0,"2028-9-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,101,17,19,0,"2028-9-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,101,18,16,0,"2028-9-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,101,17,19,0,"2028-9-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,101,18,17,0,"2028-9-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,101,16,19,0,"2028-9-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,101,18,17,0,"2028-9-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,101,16,19,0,"2028-10-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,101,18,17,0,"2028-10-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,101,16,19,0,"2028-10-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,101,19,16,0,"2028-10-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,101,17,18,0,"2028-10-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,101,19,16,0,"2028-10-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,101,17,18,0,"2028-10-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,101,19,16,0,"2028-10-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,101,17,18,0,"2028-10-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,101,19,17,0,"2028-10-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,101,19,17,0,"2028-10-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,101,16,18,0,"2028-10-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,101,19,17,0,"2028-10-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,101,16,18,0,"2028-10-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,101,16,18,0,"2028-10-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,101,18,16,0,"2028-10-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,101,17,19,0,"2028-10-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,101,18,16,0,"2028-10-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,101,17,19,0,"2028-10-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,101,18,16,0,"2028-10-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,101,17,19,0,"2028-10-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,101,18,19,0,"2028-10-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,101,16,17,0,"2028-10-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,101,18,19,0,"2028-10-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,101,16,17,0,"2028-10-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,101,18,19,0,"2028-10-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,101,16,17,0,"2028-10-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,101,19,16,0,"2028-10-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,101,17,18,0,"2028-10-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,101,19,16,0,"2028-10-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,101,17,18,0,"2028-10-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,101,19,16,0,"2028-10-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,101,17,18,0,"2028-10-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,101,19,16,0,"2028-10-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,101,17,18,0,"2028-10-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,100,25,3,0,"2028-9-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,100,9,1,0,"2028-9-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,100,10,24,0,"2028-9-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,100,2,11,0,"2028-9-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,100,25,3,0,"2028-9-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,100,9,1,0,"2028-9-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,100,10,25,0,"2028-9-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,100,9,11,0,"2028-9-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,100,3,1,0,"2028-9-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,100,2,24,0,"2028-9-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,100,10,25,0,"2028-9-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,100,9,11,0,"2028-9-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,100,3,1,0,"2028-9-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,100,2,24,0,"2028-9-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,100,10,25,0,"2028-9-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,100,9,11,0,"2028-9-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,100,3,1,0,"2028-9-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,100,2,24,0,"2028-9-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,100,3,1,0,"2028-9-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,100,25,11,0,"2028-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,100,10,9,0,"2028-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,100,24,1,0,"2028-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,100,3,2,0,"2028-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,100,25,11,0,"2028-9-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,100,10,9,0,"2028-9-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,100,24,1,0,"2028-9-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,100,3,2,0,"2028-9-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,100,25,11,0,"2028-9-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,100,10,9,0,"2028-9-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,100,24,1,0,"2028-9-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,100,3,2,0,"2028-9-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,100,3,10,0,"2028-9-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,100,2,25,0,"2028-9-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,100,11,1,0,"2028-9-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,100,24,9,0,"2028-9-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,100,3,10,0,"2028-10-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,100,2,25,0,"2028-10-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,100,11,1,0,"2028-10-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,100,24,9,0,"2028-10-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,100,3,10,0,"2028-10-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,100,2,25,0,"2028-10-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,100,11,1,0,"2028-10-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,100,24,9,0,"2028-10-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,100,25,10,0,"2028-10-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,100,11,9,0,"2028-10-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,100,2,1,0,"2028-10-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,100,3,24,0,"2028-10-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,100,25,10,0,"2028-10-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,100,11,9,0,"2028-10-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,100,2,1,0,"2028-10-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,100,3,24,0,"2028-10-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,100,25,10,0,"2028-10-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,100,11,9,0,"2028-10-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,100,2,1,0,"2028-10-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,100,3,24,0,"2028-10-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,100,25,10,0,"2028-10-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,100,25,11,0,"2028-10-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,100,10,9,0,"2028-10-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,100,1,2,0,"2028-10-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,100,24,3,0,"2028-10-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,100,25,11,0,"2028-10-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,100,10,9,0,"2028-10-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,100,1,2,0,"2028-10-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,100,24,3,0,"2028-10-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,100,25,11,0,"2028-10-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,100,10,9,0,"2028-10-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,100,1,2,0,"2028-10-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,100,24,3,0,"2028-10-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,100,25,11,0,"2028-10-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,100,11,9,0,"2028-10-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,100,25,10,0,"2028-10-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,100,1,3,0,"2028-10-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,100,24,2,0,"2028-10-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,100,11,9,0,"2028-10-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,100,25,10,0,"2028-10-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,100,1,3,0,"2028-10-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,100,24,2,0,"2028-10-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,100,11,9,0,"2028-10-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,100,25,10,0,"2028-10-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,100,1,3,0,"2028-10-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,100,24,2,0,"2028-10-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,100,11,9,0,"2028-10-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,100,24,2,0,"2028-10-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,100,1,2,0,"2028-10-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,100,3,24,0,"2028-10-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,100,10,9,0,"2028-10-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,100,11,25,0,"2028-10-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,100,1,2,0,"2028-10-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,100,3,24,0,"2028-10-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,100,10,9,0,"2028-10-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,100,11,25,0,"2028-10-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,100,1,2,0,"2028-10-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,100,3,24,0,"2028-10-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,100,10,9,0,"2028-10-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,100,11,25,0,"2028-10-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,100,1,2,0,"2028-10-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,100,3,24,0,"2028-10-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,100,10,9,0,"2028-10-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,100,11,25,0,"2028-10-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,100,7,8,0,"2028-8-8",1905,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,100,11,3,4913,"2028-4-17",1905,2,1,0,10,2,3,6,11,1,0,400,402,0,465,76
729,101,22,23,0,"2028-8-7",1905,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,100,9,2,4923,"2028-4-17",1405,2,1,0,9,1,8,7,8,0,1,145,77,0,77,145
731,100,24,1,4958,"2028-4-17",1905,2,1,0,9,2,1,4,8,2,0,17,62,488,17,62
732,100,25,10,4938,"2028-4-17",1905,2,1,0,10,3,4,11,9,2,1,466,504,0,174,335
733,100,1,11,4957,"2028-4-18",1905,2,1,0,9,6,3,14,4,0,0,446,208,467,446,208
734,100,2,3,4958,"2028-4-18",1905,2,1,0,9,0,4,3,8,0,0,502,329,0,456,27
735,100,24,25,4928,"2028-4-18",1905,2,1,0,11,1,2,7,12,1,0,527,315,0,18,200
736,100,10,9,4953,"2028-4-18",1905,2,1,0,9,5,7,10,8,2,1,455,165,371,126,12
737,100,2,1,4939,"2028-4-19",1305,2,1,0,9,5,1,11,5,0,0,525,442,0,525,442
738,100,3,10,4951,"2028-4-19",1905,2,1,0,9,9,2,8,7,0,1,227,457,0,227,457
739,100,11,24,4973,"2028-4-19",1905,2,1,0,9,5,6,6,8,0,3,331,501,404,360,401
740,100,25,9,4956,"2028-4-19",1905,2,1,0,9,4,11,10,15,0,0,138,326,506,16,481
741,100,11,25,4938,"2028-4-20",1905,2,1,0,9,1,2,9,7,1,0,333,542,0,529,396
742,100,9,3,4967,"2028-4-20",1905,2,1,0,9,2,4,7,10,1,0,45,573,127,573,45
743,100,24,2,4936,"2028-4-20",1905,2,1,0,9,0,6,3,10,1,1,399,453,192,453,399
744,100,10,1,4960,"2028-4-20",1905,2,1,0,9,8,10,13,7,3,1,368,570,458,570,368
745,100,1,9,4960,"2028-4-21",1905,2,1,0,9,2,3,9,5,0,0,566,165,0,145,549
746,100,2,11,4975,"2028-4-21",1905,2,1,0,9,2,1,8,5,0,2,505,327,404,76,358
747,100,10,24,4941,"2028-4-21",1905,2,1,0,9,2,4,9,11,1,0,458,527,526,62,174
748,100,25,3,4982,"2028-4-21",1905,2,1,0,10,4,1,8,5,0,2,503,499,445,556,544
749,100,2,25,4948,"2028-4-22",1305,2,1,0,9,0,3,2,5,0,1,77,335,337,335,77
750,100,3,1,4943,"2028-4-22",1905,2,1,0,9,3,2,8,6,1,0,17,465,423,17,465
751,100,11,10,4905,"2028-4-22",1305,2,1,0,9,7,0,11,3,0,0,12,446,0,12,446
752,100,9,24,4957,"2028-4-22",1905,2,1,0,9,11,9,11,8,1,1,70,165,0,200,126
753,100,9,11,4954,"2028-4-23",1305,2,1,0,9,12,7,10,11,0,0,331,127,0,401,16
754,100,24,3,4960,"2028-4-23",1405,2,1,0,9,1,8,7,13,0,0,360,456,0,456,360
755,100,10,2,4945,"2028-4-23",1905,2,1,0,9,3,7,8,9,3,1,227,27,504,27,227
756,100,25,1,4968,"2028-4-23",1305,2,1,0,9,3,2,8,8,1,1,208,18,46,208,18
757,100,1,24,4963,"2028-4-24",1405,2,1,0,9,7,5,8,8,0,0,192,566,527,399,525
758,100,2,9,4915,"2028-4-24",1905,2,1,0,9,5,4,7,5,1,0,326,56,0,45,442
759,100,3,11,4948,"2028-4-24",1905,2,1,0,9,5,6,5,10,2,2,503,505,445,396,457
760,100,10,25,4989,"2028-4-24",1905,2,1,0,9,5,16,9,16,0,1,368,481,0,481,368
761,100,3,2,4930,"2028-4-25",1905,2,1,0,9,1,6,7,11,0,0,573,453,0,453,573
762,100,11,1,4914,"2028-4-25",1905,2,1,0,11,5,4,10,11,0,1,398,552,0,570,76
763,100,9,10,4908,"2028-4-25",1905,2,1,0,9,16,4,13,9,2,0,174,145,0,174,145
764,100,25,24,4937,"2028-4-25",1305,2,1,0,9,8,4,15,7,0,0,62,529,0,62,529
765,100,1,2,4903,"2028-4-26",1905,2,1,0,9,3,12,7,13,0,1,549,358,0,358,549
766,100,3,10,4913,"2028-4-26",1905,2,1,0,9,6,1,10,5,2,0,371,503,0,12,556
767,100,9,25,4922,"2028-4-26",1905,2,1,0,9,2,7,7,12,2,2,126,544,0,544,126
768,100,24,11,4927,"2028-4-26",1905,2,1,0,9,3,1,5,7,0,0,446,200,467,446,200
769,100,1,10,4951,"2028-4-27",1905,2,1,0,9,4,5,7,7,0,0,479,458,0,227,17
770,100,2,24,4912,"2028-4-27",1905,2,1,0,10,3,4,8,10,1,0,580,527,0,360,77
771,100,3,9,4940,"2028-4-27",1905,2,1,0,9,5,3,10,6,2,1,16,465,0,16,465
772,100,25,11,4985,"2028-4-27",1905,2,1,0,9,5,2,5,5,0,1,401,335,331,401,335
773,100,1,9,4948,"2028-4-28",1305,2,1,0,9,5,1,11,5,1,0,34,566,223,45,208
774,100,3,25,4970,"2028-4-28",1905,2,1,0,9,0,1,3,5,2,1,456,18,445,18,456
775,100,11,2,4993,"2028-4-28",1905,2,1,0,9,2,1,8,5,0,0,337,505,502,27,396
776,100,24,10,4980,"2028-4-28",1905,2,1,0,9,5,6,9,9,0,1,501,526,0,368,399
777,100,1,3,4905,"2028-4-30",1905,2,1,0,9,2,6,6,11,0,0,525,457,311,457,525
778,100,24,9,4964,"2028-4-30",1405,2,1,0,9,1,5,4,8,0,0,62,145,43,145,62
779,100,10,11,4947,"2028-4-30",1905,2,1,0,9,0,7,6,7,0,1,174,76,0,76,174
780,100,25,2,4947,"2028-4-30",1905,2,1,0,9,0,2,9,6,1,0,334,327,542,442,481
781,100,1,25,4983,"2028-5-1",1905,2,1,0,9,5,4,4,7,1,1,315,311,466,529,570
782,100,2,10,4967,"2028-5-1",1905,2,1,0,9,10,4,12,9,0,0,526,336,371,12,453
783,100,3,24,4966,"2028-5-1",1905,2,1,0,9,11,0,20,3,0,1,200,573,0,200,573
784,100,11,9,4971,"2028-5-1",1305,2,1,0,9,1,3,7,8,1,1,446,126,467,126,446
785,100,11,3,4913,"2028-5-2",1905,2,1,0,9,5,7,7,5,1,0,575,503,467,556,401
786,100,9,2,4968,"2028-5-2",1305,2,1,0,9,5,6,7,9,0,0,127,502,0,358,16
787,100,24,1,4933,"2028-5-2",1405,2,1,0,9,9,1,14,4,1,0,549,70,0,549,360
788,100,25,10,4911,"2028-5-2",1905,2,1,0,9,14,6,14,9,3,0,227,544,0,227,544
789,100,1,11,4951,"2028-5-3",1905,2,1,0,9,5,6,11,10,0,1,17,396,479,396,17
790,100,2,3,4961,"2028-5-3",1905,2,1,0,9,6,4,14,12,1,0,69,580,445,465,77
791,100,24,25,4967,"2028-5-3",1905,2,1,0,9,10,3,14,11,0,1,335,399,0,335,399
792,100,10,9,4957,"2028-5-3",1905,2,1,0,9,8,9,10,11,2,0,371,326,0,45,368
793,100,2,1,4945,"2028-5-4",1905,2,1,0,9,0,2,1,6,1,0,337,488,327,208,27
794,100,3,10,4925,"2028-5-4",1905,2,1,0,9,6,1,14,7,0,1,174,456,458,174,456
795,100,11,24,4944,"2028-5-4",1905,2,1,0,9,5,0,8,4,0,0,62,76,501,62,76
796,100,25,9,4970,"2028-5-4",1905,2,1,0,9,6,0,9,9,0,0,145,18,0,145,18
797,100,11,25,4961,"2028-5-5",1305,2,1,0,9,0,11,6,15,0,1,446,481,0,481,446
798,100,9,3,4938,"2028-5-5",1905,2,1,0,9,0,5,7,6,0,2,126,457,361,457,126
799,100,24,2,4920,"2028-5-5",1905,2,1,0,9,5,1,5,3,0,1,442,200,0,442,200
800,100,10,1,4931,"2028-5-5",1905,2,1,0,9,15,7,15,12,1,0,421,504,0,525,12
801,100,1,9,4965,"2028-5-6",1405,2,1,0,9,3,7,8,7,1,0,479,127,0,16,570
802,100,2,11,4956,"2028-5-6",1305,2,1,0,9,5,4,11,8,0,1,467,327,57,401,453
