player_id,league_id,team_id,sub_league_id,award_id,year,season,position,day,month
147,100,1,0,9,2023,2023,0,20,7
147,100,1,0,9,2024,2024,0,21,7
147,100,1,0,9,2025,2025,0,3,8
147,100,1,0,9,2026,2026,0,3,8
148,100,1,0,14,2017,2017,0,16,10
149,100,1,0,3,2022,2022,0,1,9
149,100,1,0,3,2022,2022,0,1,10
149,100,1,0,7,2024,2024,3,30,10
149,100,1,0,0,2025,2025,0,6,10
149,100,24,0,9,2027,2027,0,2,8
150,100,1,0,14,2017,2017,0,16,10
151,100,2,0,3,2022,2022,0,1,6
151,100,2,0,9,2023,2023,0,20,7
151,100,2,0,9,2024,2024,0,21,7
151,100,2,0,7,2024,2024,5,30,10
151,100,2,0,0,2025,2025,0,28,7
152,100,1,0,14,2017,2017,0,16,10
153,101,18,0,9,2024,2024,0,21,7
153,101,18,0,7,2024,2024,7,30,10
153,101,18,0,9,2026,2026,0,4,8
155,101,16,0,9,2022,2022,0,18,7
155,101,16,0,4,2022,2022,0,31,10
156,100,2,0,1,2021,2021,0,1,6
156,100,2,0,9,2021,2021,0,21,7
156,100,2,0,9,2023,2023,0,20,7
158,101,16,0,2,2022,2022,0,1,7
158,101,16,0,9,2022,2022,0,18,7
158,100,10,0,3,2023,2023,0,1,9
158,100,10,0,6,2023,2023,0,24,10
158,100,10,0,14,2024,2024,0,29,10
158,100,10,0,11,2025,2025,10,23,11
158,100,10,0,9,2027,2027,0,2,8
159,100,2,0,9,2020,2020,0,22,7
159,100,2,0,9,2021,2021,0,21,7
159,100,2,0,7,2021,2021,5,31,10
159,100,2,0,9,2022,2022,0,19,7
159,100,2,0,9,2023,2023,0,20,7
159,100,2,0,9,2024,2024,0,21,7
159,100,2,0,2,2024,2024,0,1,9
159,100,2,0,15,2024,2024,1,22,10
159,100,2,0,9,2025,2025,0,3,8
159,100,2,0,9,2026,2026,0,3,8
159,100,2,0,7,2026,2026,8,22,11
159,100,2,0,0,2027,2027,0,2,8
159,100,2,0,9,2027,2027,0,2,8
161,101,16,0,9,2025,2025,0,4,8
163,100,9,0,6,2017,2017,0,17,10
163,100,9,0,7,2017,2017,1,17,10
165,100,9,0,9,2017,2017,0,25,6
165,100,11,0,9,2018,2018,0,18,7
165,100,11,0,14,2018,2018,0,10,10
165,100,11,0,9,2019,2019,0,22,7
165,100,11,0,14,2019,2019,0,20,10
165,100,11,0,9,2020,2020,0,22,7
165,100,11,0,14,2020,2020,0,20,10
165,100,11,0,14,2021,2021,0,29,10
165,100,11,0,9,2022,2022,0,19,7
165,100,11,0,14,2022,2022,0,30,10
165,100,11,0,13,2022,2022,0,31,10
165,100,9,0,9,2025,2025,0,3,8
165,100,9,0,14,2025,2025,0,22,11
165,100,9,0,9,2026,2026,0,3,8
165,100,9,0,14,2026,2026,0,21,11
165,100,9,0,13,2026,2026,0,22,11
166,100,3,0,9,2017,2017,0,25,6
167,100,3,0,9,2017,2017,0,25,6
168,100,2,0,9,2017,2017,0,25,6
168,100,2,0,9,2018,2018,0,18,7
169,100,10,0,0,2017,2017,0,27,3
169,100,10,0,9,2017,2017,0,25,6
170,101,16,0,9,2021,2021,0,20,7
170,101,16,0,13,2021,2021,0,29,10
171,100,3,0,11,2017,2017,3,17,10
171,100,3,0,9,2018,2018,0,18,7
171,100,3,0,7,2018,2018,3,12,10
171,100,3,0,9,2019,2019,0,22,7
171,100,3,0,7,2019,2019,3,22,10
171,1000,12,0,11,2020,2020,3,22,3
171,100,3,0,9,2020,2020,0,22,7
171,100,3,0,0,2020,2020,0,10,8
171,100,3,0,0,2020,2020,0,21,9
171,100,3,0,11,2020,2020,3,23,10
171,100,3,0,9,2021,2021,0,21,7
171,100,3,0,9,2022,2022,0,19,7
171,100,3,0,9,2023,2023,0,20,7
171,100,3,0,0,2023,2023,0,31,7
171,100,3,0,0,2024,2024,0,24,6
171,100,3,0,9,2024,2024,0,21,7
171,100,3,0,0,2024,2024,0,12,8
171,100,3,0,0,2025,2025,0,2,6
171,100,24,0,9,2026,2026,0,3,8
171,100,24,0,0,2026,2026,0,21,9
172,100,3,0,9,2017,2017,0,25,6
172,100,3,0,9,2018,2018,0,18,7
173,100,1,0,14,2017,2017,0,16,10
173,100,3,0,0,2018,2018,0,16,7
173,100,3,0,9,2018,2018,0,18,7
173,100,3,0,5,2018,2018,0,12,10
173,100,3,0,11,2018,2018,4,12,10
173,100,3,0,9,2019,2019,0,22,7
173,100,3,0,9,2020,2020,0,22,7
173,100,3,0,0,2020,2020,0,31,8
173,100,3,0,2,2021,2021,0,1,6
173,100,3,0,9,2021,2021,0,21,7
173,100,3,0,0,2022,2022,0,11,7
173,100,3,0,9,2022,2022,0,19,7
173,100,3,0,11,2022,2022,4,31,10
173,100,3,0,9,2023,2023,0,20,7
173,100,3,0,0,2023,2023,0,21,8
173,100,3,0,11,2023,2023,4,24,10
173,100,3,0,0,2024,2024,0,17,6
173,100,3,0,0,2024,2024,0,1,7
173,100,3,0,2,2024,2024,0,1,7
173,100,3,0,9,2024,2024,0,21,7
173,100,3,0,0,2024,2024,0,30,9
173,100,3,0,2,2025,2025,0,1,8
173,100,3,0,9,2025,2025,0,3,8
173,100,3,0,0,2025,2025,0,25,8
173,100,3,0,0,2026,2026,0,25,5
173,100,3,0,9,2026,2026,0,3,8
173,100,3,0,0,2026,2026,0,24,8
173,100,3,0,2,2026,2026,0,1,9
174,100,1,0,1,2017,2017,0,1,6
174,100,1,0,9,2017,2017,0,25,6
174,100,1,0,1,2017,2017,0,1,7
174,100,1,0,14,2017,2017,0,16,10
174,100,1,0,13,2017,2017,0,17,10
174,100,1,0,4,2017,2017,0,17,10
174,100,1,0,9,2018,2018,0,18,7
174,100,1,0,1,2018,2018,0,1,10
174,100,1,0,13,2018,2018,0,12,10
174,100,1,0,9,2019,2019,0,22,7
174,100,1,0,13,2019,2019,0,22,10
174,100,1,0,9,2020,2020,0,22,7
174,100,3,0,9,2021,2021,0,21,7
174,100,3,0,13,2021,2021,0,31,10
174,100,3,0,9,2022,2022,0,19,7
174,100,3,0,9,2023,2023,0,20,7
174,100,9,0,9,2024,2024,0,21,7
174,100,9,0,13,2024,2024,0,30,10
174,100,24,0,9,2025,2025,0,3,8
174,100,24,0,1,2025,2025,0,1,9
174,100,24,0,9,2026,2026,0,3,8
174,100,24,0,4,2026,2026,0,22,11
174,100,24,0,1,2027,2027,0,1,8
174,100,24,0,9,2027,2027,0,2,8
175,100,1,0,14,2017,2017,0,16,10
175,100,1,0,9,2021,2021,0,21,7
176,100,11,0,9,2017,2017,0,25,6
176,100,11,0,9,2018,2018,0,18,7
176,100,11,0,14,2018,2018,0,10,10
176,100,9,0,9,2019,2019,0,22,7
177,100,1,0,9,2017,2017,0,25,6
177,100,1,0,0,2017,2017,0,31,7
177,100,1,0,14,2017,2017,0,16,10
177,100,1,0,11,2017,2017,9,17,10
177,100,1,0,0,2018,2018,0,2,7
177,100,1,0,9,2018,2018,0,18,7
177,100,1,0,0,2019,2019,0,1,7
177,100,1,0,2,2019,2019,0,1,7
177,100,1,0,9,2019,2019,0,22,7
177,100,1,0,11,2019,2019,9,22,10
177,1000,13,0,11,2020,2020,9,22,3
177,1000,13,0,5,2020,2020,0,22,3
177,100,3,0,2,2020,2020,0,1,6
177,100,3,0,0,2020,2020,0,22,6
177,100,3,0,9,2020,2020,0,22,7
177,100,3,0,11,2020,2020,9,23,10
177,100,3,0,0,2021,2021,0,21,6
177,100,3,0,9,2021,2021,0,21,7
177,100,3,0,0,2021,2021,0,2,8
177,100,3,0,11,2021,2021,10,31,10
177,100,3,0,9,2022,2022,0,19,7
177,100,3,0,0,2022,2022,0,12,9
177,100,3,0,11,2022,2022,9,31,10
177,100,3,0,9,2023,2023,0,20,7
177,100,3,0,9,2024,2024,0,21,7
177,100,3,0,0,2024,2024,0,22,7
177,100,2,0,0,2024,2024,0,9,9
178,100,10,0,7,2017,2017,7,17,10
178,100,10,0,9,2018,2018,0,18,7
178,100,10,0,9,2019,2019,0,22,7
178,100,11,0,14,2020,2020,0,20,10
178,100,11,0,7,2020,2020,8,23,10
178,100,11,0,9,2021,2021,0,21,7
178,100,11,0,14,2021,2021,0,29,10
178,100,11,0,14,2022,2022,0,30,10
178,100,11,0,7,2022,2022,8,31,10
178,100,11,0,7,2023,2023,8,24,10
180,100,1,0,9,2017,2017,0,25,6
180,100,1,0,14,2017,2017,0,16,10
180,100,1,0,9,2018,2018,0,18,7
180,100,1,0,7,2018,2018,7,12,10
180,100,1,0,0,2019,2019,0,10,6
180,100,1,0,9,2019,2019,0,22,7
180,100,1,0,9,2020,2020,0,22,7
180,100,1,0,11,2020,2020,8,23,10
180,100,1,0,9,2021,2021,0,21,7
180,100,1,0,7,2021,2021,8,31,10
180,100,1,0,11,2021,2021,8,31,10
180,100,1,0,0,2022,2022,0,27,6
180,100,1,0,9,2022,2022,0,19,7
180,100,1,0,9,2023,2023,0,20,7
180,100,1,0,0,2023,2023,0,18,9
180,100,1,0,7,2024,2024,8,30,10
180,100,1,0,9,2026,2026,0,3,8
181,100,2,0,9,2017,2017,0,25,6
181,100,2,0,9,2018,2018,0,18,7
182,100,1,0,14,2017,2017,0,16,10
182,100,1,0,9,2018,2018,0,18,7
182,100,1,0,9,2019,2019,0,22,7
182,100,1,0,9,2021,2021,0,21,7
185,100,10,0,9,2018,2018,0,18,7
185,100,10,0,0,2018,2018,0,23,7
185,100,10,0,9,2019,2019,0,22,7
185,100,10,0,7,2019,2019,6,22,10
185,1000,14,0,11,2020,2020,4,22,3
185,100,10,0,9,2020,2020,0,22,7
185,100,10,0,9,2021,2021,0,21,7
185,100,10,0,0,2021,2021,0,30,8
185,100,10,0,0,2022,2022,0,30,5
185,100,10,0,9,2022,2022,0,19,7
185,100,10,0,0,2023,2023,0,29,5
185,100,10,0,0,2023,2023,0,12,6
185,100,10,0,9,2023,2023,0,20,7
185,100,10,0,2,2023,2023,0,1,8
185,100,10,0,9,2024,2024,0,21,7
185,100,10,0,14,2024,2024,0,29,10
185,100,10,0,11,2024,2024,6,30,10
185,100,10,0,9,2025,2025,0,3,8
185,100,10,0,0,2025,2025,0,22,9
185,100,10,0,5,2025,2025,0,23,11
185,100,10,0,11,2025,2025,6,23,11
185,100,10,0,0,2026,2026,0,29,6
185,100,10,0,9,2026,2026,0,3,8
185,100,10,0,0,2026,2026,0,14,9
185,100,10,0,10,2026,2026,0,22,11
185,100,10,0,0,2027,2027,0,12,7
185,100,10,0,2,2027,2027,0,1,8
185,100,10,0,9,2027,2027,0,2,8
186,100,3,0,2,2017,2017,0,1,5
186,100,3,0,0,2017,2017,0,22,5
186,100,3,0,9,2017,2017,0,25,6
186,100,10,0,9,2019,2019,0,22,7
186,100,10,0,7,2019,2019,5,22,10
186,100,10,0,11,2019,2019,5,22,10
186,100,10,0,0,2020,2020,0,24,8
186,100,10,0,11,2020,2020,5,23,10
187,100,11,0,14,2018,2018,0,10,10
187,100,10,0,9,2019,2019,0,22,7
187,100,10,0,9,2020,2020,0,22,7
187,100,10,0,9,2021,2021,0,21,7
187,100,10,0,9,2022,2022,0,19,7
189,100,1,0,14,2017,2017,0,16,10
190,100,1,0,0,2017,2017,0,12,6
190,100,1,0,9,2017,2017,0,25,6
190,100,1,0,0,2017,2017,0,10,7
190,100,1,0,14,2017,2017,0,16,10
190,100,1,0,7,2017,2017,3,17,10
190,101,16,0,9,2021,2021,0,20,7
190,101,16,0,7,2021,2021,3,29,10
191,100,10,0,9,2018,2018,0,18,7
191,100,10,0,9,2021,2021,0,21,7
191,100,10,0,9,2022,2022,0,19,7
192,100,10,0,9,2017,2017,0,25,6
192,100,10,0,9,2018,2018,0,18,7
192,100,10,0,9,2019,2019,0,22,7
192,100,10,0,9,2020,2020,0,22,7
192,100,10,0,13,2020,2020,0,23,10
192,100,10,0,9,2021,2021,0,21,7
192,100,10,0,13,2021,2021,0,31,10
192,100,10,0,9,2024,2024,0,21,7
192,100,10,0,14,2024,2024,0,29,10
192,100,10,0,13,2024,2024,0,30,10
192,100,24,0,9,2025,2025,0,3,8
192,100,24,0,13,2025,2025,0,23,11
192,100,24,0,9,2026,2026,0,3,8
192,100,24,0,13,2026,2026,0,22,11
194,100,11,0,9,2017,2017,0,25,6
194,101,16,0,9,2021,2021,0,20,7
195,100,11,0,13,2017,2017,0,17,10
195,100,9,0,9,2018,2018,0,18,7
195,100,9,0,9,2019,2019,0,22,7
195,100,9,0,13,2019,2019,0,22,10
195,100,9,0,9,2020,2020,0,22,7
195,100,9,0,9,2021,2021,0,21,7
195,100,9,0,13,2021,2021,0,31,10
195,100,9,0,9,2022,2022,0,19,7
197,100,3,0,9,2017,2017,0,25,6
197,100,3,0,9,2018,2018,0,18,7
197,100,3,0,9,2019,2019,0,22,7
197,100,3,0,9,2021,2021,0,21,7
197,100,9,0,14,2025,2025,0,22,11
198,100,11,0,9,2017,2017,0,25,6
198,100,10,0,0,2019,2019,0,17,6
198,100,1,0,9,2022,2022,0,19,7
199,100,1,0,14,2017,2017,0,16,10
200,100,11,0,1,2018,2018,0,1,7
200,100,11,0,9,2018,2018,0,18,7
200,100,11,0,14,2018,2018,0,10,10
200,100,11,0,4,2018,2018,0,12,10
200,100,11,0,9,2019,2019,0,22,7
200,100,11,0,14,2019,2019,0,20,10
200,100,11,0,9,2020,2020,0,22,7
200,100,11,0,1,2020,2020,0,1,8
200,100,11,0,14,2020,2020,0,20,10
200,100,11,0,4,2020,2020,0,23,10
200,100,11,0,9,2021,2021,0,21,7
200,100,11,0,1,2021,2021,0,1,8
200,100,11,0,14,2021,2021,0,29,10
200,100,11,0,4,2021,2021,0,31,10
200,100,11,0,9,2022,2022,0,19,7
200,100,11,0,14,2022,2022,0,30,10
200,100,3,0,9,2023,2023,0,20,7
200,100,3,0,1,2023,2023,0,1,9
200,100,3,0,4,2023,2023,0,24,10
200,100,3,0,5,2023,2023,0,24,10
200,100,10,0,1,2024,2024,0,1,10
200,100,10,0,14,2024,2024,0,29,10
200,100,24,0,1,2025,2025,0,1,6
200,100,24,0,9,2025,2025,0,3,8
200,100,24,0,4,2025,2025,0,23,11
200,100,24,0,1,2026,2026,0,1,8
200,100,24,0,9,2027,2027,0,2,8
201,100,2,0,9,2019,2019,0,22,7
201,100,2,0,9,2020,2020,0,22,7
201,100,2,0,9,2021,2021,0,21,7
202,101,18,0,9,2021,2021,0,20,7
203,100,3,0,9,2017,2017,0,25,6
203,100,3,0,9,2018,2018,0,18,7
203,100,3,0,9,2019,2019,0,22,7
203,100,3,0,0,2019,2019,0,29,7
203,1000,13,0,4,2020,2020,0,22,3
203,100,3,0,9,2021,2021,0,21,7
203,100,3,0,9,2022,2022,0,19,7
203,100,3,0,0,2023,2023,0,3,7
203,100,3,0,1,2023,2023,0,1,10
204,100,3,0,9,2017,2017,0,25,6
204,100,3,0,0,2017,2017,0,25,9
204,100,3,0,9,2018,2018,0,18,7
204,100,3,0,9,2019,2019,0,22,7
204,100,3,0,0,2019,2019,0,19,8
204,100,3,0,11,2019,2019,2,22,10
204,100,3,0,9,2020,2020,0,22,7
204,100,3,0,9,2021,2021,0,21,7
204,100,3,0,9,2022,2022,0,19,7
204,100,3,0,9,2023,2023,0,20,7
204,100,3,0,7,2023,2023,2,24,10
204,100,3,0,9,2024,2024,0,21,7
204,100,3,0,9,2025,2025,0,3,8
204,100,3,0,9,2027,2027,0,2,8
205,100,2,0,9,2017,2017,0,25,6
205,100,2,0,11,2017,2017,10,17,10
205,100,2,0,9,2018,2018,0,18,7
205,100,2,0,9,2020,2020,0,22,7
205,100,2,0,0,2020,2020,0,7,9
206,100,2,0,11,2017,2017,4,17,10
206,100,2,0,9,2019,2019,0,22,7
206,100,2,0,9,2020,2020,0,22,7
206,100,2,0,9,2021,2021,0,21,7
206,100,2,0,9,2022,2022,0,19,7
206,100,2,0,9,2023,2023,0,20,7
206,100,2,0,0,2023,2023,0,11,9
206,100,2,0,9,2025,2025,0,3,8
207,100,1,0,14,2017,2017,0,16,10
207,100,1,0,9,2020,2020,0,22,7
207,100,11,0,7,2023,2023,1,24,10
208,100,1,0,14,2017,2017,0,16,10
208,100,1,0,9,2018,2018,0,18,7
208,100,1,0,1,2019,2019,0,1,7
208,100,1,0,9,2019,2019,0,22,7
208,100,1,0,4,2019,2019,0,22,10
208,1000,14,0,4,2020,2020,0,22,3
208,100,1,0,1,2022,2022,0,1,7
208,100,1,0,9,2022,2022,0,19,7
208,100,1,0,1,2022,2022,0,1,9
208,100,1,0,9,2024,2024,0,21,7
208,100,1,0,9,2025,2025,0,3,8
208,100,1,0,4,2025,2025,0,23,11
208,100,10,0,1,2026,2026,0,1,7
208,100,10,0,9,2026,2026,0,3,8
208,100,10,0,1,2026,2026,0,1,11
208,100,10,0,4,2026,2026,0,22,11
208,100,10,0,1,2027,2027,0,1,7
208,100,10,0,9,2027,2027,0,2,8
209,100,9,0,0,2017,2017,0,21,8
210,100,9,0,9,2019,2019,0,22,7
210,100,1,0,7,2021,2021,1,31,10
211,100,9,0,9,2017,2017,0,25,6
211,100,9,0,1,2019,2019,0,1,10
211,1000,13,0,4,2020,2020,0,22,3
211,1000,13,0,5,2020,2020,0,22,3
211,100,3,0,9,2020,2020,0,22,7
211,100,3,0,9,2021,2021,0,21,7
211,100,3,0,5,2021,2021,0,31,10
211,100,3,0,4,2021,2021,0,31,10
211,100,3,0,9,2022,2022,0,19,7
211,100,3,0,4,2022,2022,0,31,10
211,100,3,0,9,2023,2023,0,20,7
211,100,3,0,4,2023,2023,0,24,10
211,100,1,0,7,2024,2024,1,30,10
212,100,10,0,9,2017,2017,0,25,6
213,100,2,0,9,2017,2017,0,25,6
213,100,2,0,9,2019,2019,0,22,7
213,1000,14,0,13,2020,2020,0,22,3
213,100,2,0,9,2020,2020,0,22,7
213,100,2,0,9,2021,2021,0,21,7
213,100,2,0,9,2024,2024,0,21,7
214,100,9,0,14,2025,2025,0,22,11
215,100,10,0,9,2017,2017,0,25,6
215,100,10,0,9,2018,2018,0,18,7
215,100,10,0,13,2018,2018,0,12,10
215,100,10,0,9,2021,2021,0,21,7
216,100,11,0,14,2018,2018,0,10,10
216,100,11,0,14,2019,2019,0,20,10
218,100,10,0,9,2019,2019,0,22,7
218,100,9,0,9,2025,2025,0,3,8
218,100,9,0,14,2025,2025,0,22,11
218,100,9,0,14,2026,2026,0,21,11
218,100,9,0,1,2027,2027,0,1,6
219,100,10,0,9,2017,2017,0,25,6
219,100,10,0,13,2017,2017,0,17,10
219,100,11,0,9,2018,2018,0,18,7
219,100,11,0,1,2018,2018,0,1,8
219,100,11,0,14,2018,2018,0,10,10
219,100,11,0,13,2018,2018,0,12,10
219,100,11,0,9,2019,2019,0,22,7
219,100,11,0,14,2019,2019,0,20,10
219,100,11,0,13,2019,2019,0,22,10
219,1000,13,0,13,2020,2020,0,22,3
219,100,11,0,9,2020,2020,0,22,7
219,100,11,0,14,2020,2020,0,20,10
219,100,11,0,13,2020,2020,0,23,10
219,100,11,0,9,2021,2021,0,21,7
219,100,11,0,14,2021,2021,0,29,10
219,100,2,0,9,2022,2022,0,19,7
219,100,10,0,9,2023,2023,0,20,7
219,100,10,0,13,2023,2023,0,24,10
219,100,10,0,14,2024,2024,0,29,10
219,100,10,0,9,2025,2025,0,3,8
219,100,10,0,13,2025,2025,0,23,11
219,100,10,0,7,2025,2025,1,23,11
221,100,2,0,9,2017,2017,0,25,6
221,100,2,0,0,2017,2017,0,3,7
221,100,2,0,9,2018,2018,0,18,7
222,100,11,0,14,2018,2018,0,10,10
222,100,11,0,14,2019,2019,0,20,10
222,101,16,0,9,2021,2021,0,20,7
223,100,1,0,1,2017,2017,0,1,5
223,100,1,0,3,2017,2017,0,1,5
223,100,1,0,9,2017,2017,0,25,6
223,100,1,0,1,2017,2017,0,1,8
223,100,1,0,1,2017,2017,0,1,9
223,100,1,0,1,2017,2017,0,1,10
223,100,1,0,14,2017,2017,0,16,10
223,100,1,0,4,2017,2017,0,17,10
223,100,1,0,5,2017,2017,0,17,10
223,100,1,0,10,2017,2017,0,17,10
223,100,1,0,1,2018,2018,0,1,6
223,100,1,0,9,2018,2018,0,18,7
223,100,1,0,9,2019,2019,0,22,7
223,100,9,0,9,2020,2020,0,22,7
223,100,9,0,4,2020,2020,0,23,10
223,100,9,0,9,2021,2021,0,21,7
223,100,9,0,1,2021,2021,0,1,9
223,100,9,0,9,2023,2023,0,20,7
223,100,9,0,14,2023,2023,0,23,10
223,100,9,0,9,2025,2025,0,3,8
223,100,9,0,14,2025,2025,0,22,11
223,100,9,0,14,2026,2026,0,21,11
224,101,16,0,9,2021,2021,0,20,7
225,100,9,0,9,2019,2019,0,22,7
225,100,10,0,7,2026,2026,1,22,11
226,100,10,0,9,2018,2018,0,18,7
226,100,10,0,4,2018,2018,0,12,10
226,100,10,0,0,2019,2019,0,8,7
226,100,10,0,1,2019,2019,0,1,8
226,100,10,0,9,2021,2021,0,21,7
226,100,10,0,7,2022,2022,1,31,10
227,100,11,0,9,2017,2017,0,25,6
227,100,11,0,10,2017,2017,0,17,10
227,100,11,0,4,2017,2017,0,17,10
227,100,11,0,9,2018,2018,0,18,7
227,100,11,0,1,2018,2018,0,1,9
227,100,11,0,14,2018,2018,0,10,10
227,100,11,0,10,2018,2018,0,12,10
227,100,11,0,0,2019,2019,0,3,6
227,100,11,0,9,2019,2019,0,22,7
227,100,11,0,1,2019,2019,0,1,9
227,100,11,0,14,2019,2019,0,20,10
227,100,11,0,4,2019,2019,0,22,10
227,100,11,0,5,2019,2019,0,22,10
227,100,11,0,10,2019,2019,0,22,10
227,100,11,0,9,2020,2020,0,22,7
227,100,11,0,14,2020,2020,0,20,10
227,100,11,0,4,2020,2020,0,23,10
227,100,11,0,5,2020,2020,0,23,10
227,100,11,0,1,2021,2021,0,1,7
227,100,11,0,9,2021,2021,0,21,7
227,100,11,0,14,2021,2021,0,29,10
227,100,11,0,4,2021,2021,0,31,10
227,100,11,0,5,2021,2021,0,31,10
227,100,11,0,9,2022,2022,0,19,7
227,100,11,0,14,2022,2022,0,30,10
227,100,10,0,1,2023,2023,0,1,7
227,100,10,0,9,2023,2023,0,20,7
227,100,10,0,4,2023,2023,0,24,10
227,100,10,0,9,2024,2024,0,21,7
227,100,10,0,1,2024,2024,0,1,8
227,100,10,0,14,2024,2024,0,29,10
227,100,10,0,4,2024,2024,0,30,10
227,100,10,0,5,2024,2024,0,30,10
227,100,10,0,10,2024,2024,0,30,10
227,100,10,0,1,2025,2025,0,1,7
227,100,10,0,9,2025,2025,0,3,8
227,100,10,0,5,2025,2025,0,23,11
227,100,10,0,4,2025,2025,0,23,11
227,100,10,0,1,2026,2026,0,1,6
227,100,10,0,9,2026,2026,0,3,8
227,100,10,0,4,2026,2026,0,22,11
227,100,10,0,9,2027,2027,0,2,8
228,100,3,0,9,2017,2017,0,25,6
228,100,2,0,9,2020,2020,0,22,7
228,100,2,0,9,2021,2021,0,21,7
228,100,2,0,0,2021,2021,0,26,7
229,1000,13,0,7,2020,2020,1,22,3
229,100,3,0,9,2020,2020,0,22,7
229,100,3,0,1,2020,2020,0,1,10
230,100,11,0,9,2017,2017,0,25,6
230,100,11,0,14,2018,2018,0,10,10
230,100,11,0,14,2019,2019,0,20,10
233,100,9,0,9,2017,2017,0,25,6
235,100,9,0,9,2017,2017,0,25,6
236,100,11,0,9,2017,2017,0,25,6
236,100,11,0,0,2017,2017,0,24,7
236,100,11,0,9,2018,2018,0,18,7
236,100,11,0,14,2018,2018,0,10,10
236,100,11,0,14,2019,2019,0,20,10
236,1000,13,0,7,2020,2020,3,22,3
236,100,11,0,14,2020,2020,0,20,10
236,100,11,0,9,2021,2021,0,21,7
236,100,11,0,14,2021,2021,0,29,10
236,100,11,0,11,2021,2021,3,31,10
236,100,11,0,14,2022,2022,0,30,10
237,100,1,0,0,2017,2017,0,17,7
237,100,1,0,2,2017,2017,0,1,8
237,100,1,0,3,2017,2017,0,1,8
237,100,1,0,14,2017,2017,0,16,10
237,100,1,0,9,2018,2018,0,18,7
237,100,1,0,11,2018,2018,3,12,10
237,100,1,0,9,2019,2019,0,22,7
237,100,1,0,0,2019,2019,0,9,9
237,100,1,0,11,2019,2019,3,22,10
237,100,9,0,9,2020,2020,0,22,7
237,100,9,0,9,2021,2021,0,21,7
237,100,9,0,0,2021,2021,0,16,8
237,100,9,0,7,2021,2021,3,31,10
237,100,9,0,9,2022,2022,0,19,7
237,100,9,0,0,2022,2022,0,26,9
237,100,9,0,11,2022,2022,3,31,10
237,100,9,0,9,2023,2023,0,20,7
237,100,9,0,0,2023,2023,0,2,10
237,100,9,0,14,2023,2023,0,23,10
237,100,9,0,7,2023,2023,3,24,10
237,100,9,0,11,2023,2023,3,24,10
237,100,9,0,9,2024,2024,0,21,7
237,100,9,0,2,2025,2025,0,1,6
237,100,9,0,9,2025,2025,0,3,8
237,100,9,0,0,2025,2025,0,1,9
237,100,9,0,0,2025,2025,0,8,9
237,100,9,0,0,2025,2025,0,20,10
237,100,9,0,14,2025,2025,0,22,11
237,100,9,0,5,2025,2025,0,23,11
237,100,9,0,11,2025,2025,3,23,11
237,100,9,0,9,2026,2026,0,3,8
237,100,9,0,15,2026,2026,0,20,11
237,100,9,0,14,2026,2026,0,21,11
237,100,9,0,11,2026,2026,3,22,11
237,100,9,0,0,2027,2027,0,24,5
237,100,9,0,9,2027,2027,0,2,8
239,100,10,0,0,2020,2020,0,25,5
239,100,10,0,0,2021,2021,0,5,7
239,100,10,0,9,2021,2021,0,21,7
239,100,10,0,7,2021,2021,4,31,10
239,100,10,0,0,2022,2022,0,23,5
239,100,10,0,9,2022,2022,0,19,7
239,100,9,0,0,2022,2022,0,15,8
239,100,9,0,11,2022,2022,5,31,10
239,100,10,0,0,2023,2023,0,4,9
239,100,10,0,2,2023,2023,0,1,10
239,100,10,0,7,2023,2023,4,24,10
239,100,10,0,15,2024,2024,0,28,10
239,100,10,0,14,2024,2024,0,29,10
239,100,10,0,0,2025,2025,0,16,6
239,100,10,0,2,2025,2025,0,1,7
239,100,10,0,9,2025,2025,0,3,8
239,100,10,0,7,2025,2025,4,23,11
239,100,10,0,0,2026,2026,0,8,6
239,100,10,0,9,2026,2026,0,3,8
239,100,10,0,2,2027,2027,0,1,6
239,100,10,0,9,2027,2027,0,2,8
240,100,1,0,14,2017,2017,0,16,10
240,100,1,0,9,2018,2018,0,18,7
240,100,1,0,7,2018,2018,4,12,10
240,101,16,0,9,2021,2021,0,20,7
240,101,16,0,7,2021,2021,4,29,10
241,100,1,0,14,2017,2017,0,16,10
243,100,9,0,9,2017,2017,0,25,6
244,100,11,0,9,2017,2017,0,25,6
244,100,11,0,0,2017,2017,0,7,8
244,100,11,0,0,2017,2017,0,2,10
244,100,11,0,7,2017,2017,6,17,10
244,100,11,0,9,2018,2018,0,18,7
244,100,11,0,14,2018,2018,0,10,10
244,100,11,0,0,2019,2019,0,22,7
244,100,11,0,9,2019,2019,0,22,7
244,100,11,0,14,2019,2019,0,20,10
244,100,11,0,14,2020,2020,0,20,10
244,100,11,0,9,2021,2021,0,21,7
244,100,11,0,2,2021,2021,0,1,9
244,100,11,0,0,2021,2021,0,6,9
244,100,11,0,14,2021,2021,0,29,10
244,100,11,0,9,2022,2022,0,19,7
244,100,11,0,14,2022,2022,0,30,10
244,100,11,0,10,2022,2022,0,31,10
244,100,3,0,11,2023,2023,10,24,10
244,100,11,0,0,2024,2024,0,20,5
244,100,11,0,9,2024,2024,0,21,7
244,100,24,0,9,2026,2026,0,3,8
244,100,24,0,9,2027,2027,0,2,8
245,100,2,0,9,2019,2019,0,22,7
245,100,2,0,9,2020,2020,0,22,7
245,100,2,0,0,2021,2021,0,28,6
245,100,2,0,9,2021,2021,0,21,7
