game_id,team,inning,score
325,1,1,1
325,0,2,0
325,1,2,0
325,0,3,1
325,1,3,1
325,0,4,0
325,1,4,0
325,0,5,1
325,1,5,0
325,0,6,3
325,1,6,0
325,0,7,0
325,1,7,1
325,0,8,0
325,1,8,0
325,0,9,3
325,1,9,0
326,0,1,0
326,1,1,2
326,0,2,0
326,1,2,0
326,0,3,0
326,1,3,0
326,0,4,0
326,1,4,0
326,0,5,0
326,1,5,0
326,0,6,0
326,1,6,0
326,0,7,1
326,1,7,0
326,0,8,0
326,1,8,0
326,0,9,0
326,1,9,0
327,0,1,1
327,1,1,0
327,0,2,0
327,1,2,0
327,0,3,5
327,1,3,0
327,0,4,0
327,1,4,0
327,0,5,0
327,1,5,2
327,0,6,0
327,1,6,0
327,0,7,0
327,1,7,0
327,0,8,0
327,1,8,0
327,0,9,0
327,1,9,0
328,0,1,1
328,1,1,0
328,0,2,0
328,1,2,0
328,0,3,0
328,1,3,0
328,0,4,0
328,1,4,6
328,0,5,1
328,1,5,3
328,0,6,1
328,1,6,1
328,0,7,1
328,1,7,0
328,0,8,0
328,1,8,0
328,0,9,0
328,1,9,0
329,0,1,1
329,1,1,0
329,0,2,0
329,1,2,0
329,0,3,0
329,1,3,0
329,0,4,0
329,1,4,0
329,0,5,5
329,1,5,0
329,0,6,0
329,1,6,0
329,0,7,0
329,1,7,1
329,0,8,0
329,1,8,0
329,0,9,6
329,1,9,0
330,0,1,1
330,1,1,1
330,0,2,0
330,1,2,0
330,0,3,0
330,1,3,0
330,0,4,0
330,1,4,1
330,0,5,0
330,1,5,1
330,0,6,0
330,1,6,0
330,0,7,0
330,1,7,0
330,0,8,0
330,1,8,0
330,0,9,0
330,1,9,0
331,0,1,0
331,1,1,0
331,0,2,1
331,1,2,4
331,0,3,0
331,1,3,5
331,0,4,0
331,1,4,0
331,0,5,0
331,1,5,0
331,0,6,0
331,1,6,0
331,0,7,0
331,1,7,0
331,0,8,1
331,1,8,0
331,0,9,1
331,1,9,0
332,0,1,0
332,1,1,0
332,0,2,0
332,1,2,0
332,0,3,1
332,1,3,0
332,0,4,0
332,1,4,0
332,0,5,0
332,1,5,0
332,0,6,2
332,1,6,0
332,0,7,0
332,1,7,0
332,0,8,0
332,1,8,0
332,0,9,2
332,1,9,0
333,0,1,0
333,1,1,0
333,0,2,1
333,1,2,4
333,0,3,0
333,1,3,2
333,0,4,0
333,1,4,0
333,0,5,0
333,1,5,0
333,0,6,0
333,1,6,0
333,0,7,0
333,1,7,0
333,0,8,0
333,1,8,0
333,0,9,1
333,1,9,0
334,0,1,2
334,1,1,0
334,0,2,0
334,1,2,0
334,0,3,0
334,1,3,0
334,0,4,0
334,1,4,1
334,0,5,0
334,1,5,3
334,0,6,0
334,1,6,0
334,0,7,0
334,1,7,3
334,0,8,0
334,1,8,0
334,0,9,0
334,1,9,0
335,0,1,0
335,1,1,4
335,0,2,0
335,1,2,2
335,0,3,0
335,1,3,1
335,0,4,2
335,1,4,0
335,0,5,1
335,1,5,0
335,0,6,0
335,1,6,1
335,0,7,0
335,1,7,2
335,0,8,0
335,1,8,0
335,0,9,6
335,1,9,0
336,0,1,3
336,1,1,0
336,0,2,0
336,1,2,0
336,0,3,0
336,1,3,1
336,0,4,1
336,1,4,3
336,0,5,0
336,1,5,0
336,0,6,1
336,1,6,0
336,0,7,0
336,1,7,0
336,0,8,3
336,1,8,2
336,0,9,0
336,1,9,1
337,0,1,0
337,1,1,0
337,0,2,0
337,1,2,2
337,0,3,2
337,1,3,0
337,0,4,3
337,1,4,0
337,0,5,0
337,1,5,0
337,0,6,2
337,1,6,0
337,0,7,0
337,1,7,1
337,0,8,0
337,1,8,0
337,0,9,0
337,1,9,0
338,0,1,0
338,1,1,1
338,0,2,0
338,1,2,0
338,0,3,0
338,1,3,0
338,0,4,2
338,1,4,2
338,0,5,0
338,1,5,0
338,0,6,0
338,1,6,0
338,0,7,2
338,1,7,0
338,0,8,2
338,1,8,0
338,0,9,0
338,1,9,0
339,0,1,0
339,1,1,0
339,0,2,0
339,1,2,0
339,0,3,0
339,1,3,0
339,0,4,1
339,1,4,1
339,0,5,0
339,1,5,0
339,0,6,0
339,1,6,1
339,0,7,0
339,1,7,1
339,0,8,0
339,1,8,0
339,0,9,0
339,1,9,0
340,0,1,1
340,1,1,1
340,0,2,0
340,1,2,0
340,0,3,0
340,1,3,0
340,0,4,0
340,1,4,0
340,0,5,2
340,1,5,2
340,0,6,0
340,1,6,0
340,0,7,1
340,1,7,0
340,0,8,1
340,1,8,0
340,0,9,5
340,1,9,0
341,0,1,0
341,1,1,0
341,0,2,0
341,1,2,2
341,0,3,2
341,1,3,1
341,0,4,1
341,1,4,0
341,0,5,4
341,1,5,0
341,0,6,0
341,1,6,0
341,0,7,0
341,1,7,0
341,0,8,0
341,1,8,0
341,0,9,0
341,1,9,0
342,0,1,2
342,1,1,2
342,0,2,0
342,1,2,2
342,0,3,0
342,1,3,0
342,0,4,0
342,1,4,0
342,0,5,2
342,1,5,0
342,0,6,0
342,1,6,0
342,0,7,0
342,1,7,2
342,0,8,0
342,1,8,1
342,0,9,1
342,1,9,0
343,0,1,0
343,1,1,3
343,0,2,1
343,1,2,0
343,0,3,0
343,1,3,0
343,0,4,0
343,1,4,0
343,0,5,0
343,1,5,0
343,0,6,2
343,1,6,0
343,0,7,0
343,1,7,0
343,0,8,0
343,1,8,0
343,0,9,0
343,1,9,0
343,0,10,3
343,1,10,0
344,0,1,0
344,1,1,2
344,0,2,0
344,1,2,2
344,0,3,0
344,1,3,2
344,0,4,0
344,1,4,1
344,0,5,0
344,1,5,2
344,0,6,0
344,1,6,2
344,0,7,0
344,1,7,0
344,0,8,0
344,1,8,0
344,0,9,0
344,1,9,0
345,0,1,1
345,1,1,0
345,0,2,0
345,1,2,0
345,0,3,0
345,1,3,0
345,0,4,0
345,1,4,0
345,0,5,0
345,1,5,3
345,0,6,0
345,1,6,0
345,0,7,0
345,1,7,0
345,0,8,0
345,1,8,0
345,0,9,0
345,1,9,0
346,0,1,0
346,1,1,0
346,0,2,0
346,1,2,0
346,0,3,2
346,1,3,0
346,0,4,0
346,1,4,0
346,0,5,0
346,1,5,0
346,0,6,0
346,1,6,0
346,0,7,1
346,1,7,0
346,0,8,1
346,1,8,0
346,0,9,2
346,1,9,0
347,0,1,0
347,1,1,0
347,0,2,0
347,1,2,0
347,0,3,0
347,1,3,1
347,0,4,1
347,1,4,0
347,0,5,1
347,1,5,0
347,0,6,2
347,1,6,0
347,0,7,0
347,1,7,6
347,0,8,0
347,1,8,0
347,0,9,0
347,1,9,0
348,0,1,0
348,1,1,0
348,0,2,2
348,1,2,0
348,0,3,1
348,1,3,0
348,0,4,0
348,1,4,3
348,0,5,0
348,1,5,0
348,0,6,4
348,1,6,0
348,0,7,0
348,1,7,1
348,0,8,0
348,1,8,2
348,0,9,2
348,1,9,0
349,0,1,0
349,1,1,0
349,0,2,0
349,1,2,0
349,0,3,0
349,1,3,0
349,0,4,0
349,1,4,0
349,0,5,0
349,1,5,0
349,0,6,0
349,1,6,1
349,0,7,0
349,1,7,1
349,0,8,0
349,1,8,1
349,0,9,1
349,1,9,0
350,0,1,0
350,1,1,0
350,0,2,0
350,1,2,0
350,0,3,0
350,1,3,1
350,0,4,2
350,1,4,0
350,0,5,0
350,1,5,0
350,0,6,0
350,1,6,0
350,0,7,0
350,1,7,3
350,0,8,0
350,1,8,0
350,0,9,0
350,1,9,0
351,0,1,1
351,1,1,0
351,0,2,0
351,1,2,1
351,0,3,1
351,1,3,0
351,0,4,0
351,1,4,0
351,0,5,0
351,1,5,2
351,0,6,0
351,1,6,0
351,0,7,0
351,1,7,0
351,0,8,0
351,1,8,0
351,0,9,0
351,1,9,0
352,0,1,0
352,1,1,0
352,0,2,2
352,1,2,1
352,0,3,0
352,1,3,0
352,0,4,0
352,1,4,0
352,0,5,0
352,1,5,0
352,0,6,0
352,1,6,0
352,0,7,0
352,1,7,0
352,0,8,0
352,1,8,1
352,0,9,0
352,1,9,0
352,0,10,0
352,1,10,0
352,0,11,0
352,1,11,0
352,0,12,0
352,1,12,1
353,0,1,2
353,1,1,0
353,0,2,0
353,1,2,1
353,0,3,0
353,1,3,0
353,0,4,1
353,1,4,0
353,0,5,1
353,1,5,0
353,0,6,0
353,1,6,0
353,0,7,0
353,1,7,0
353,0,8,1
353,1,8,1
353,0,9,1
353,1,9,0
354,0,1,2
354,1,1,0
354,0,2,0
354,1,2,2
354,0,3,0
354,1,3,0
354,0,4,0
354,1,4,0
354,0,5,2
354,1,5,2
354,0,6,1
354,1,6,0
354,0,7,0
354,1,7,0
354,0,8,2
354,1,8,0
354,0,9,0
354,1,9,0
355,0,1,6
355,1,1,6
355,0,2,0
355,1,2,0
355,0,3,0
355,1,3,0
355,0,4,1
355,1,4,0
355,0,5,1
355,1,5,0
355,0,6,0
355,1,6,0
355,0,7,0
355,1,7,0
355,0,8,0
355,1,8,0
355,0,9,2
355,1,9,0
356,0,1,0
356,1,1,0
356,0,2,0
356,1,2,0
356,0,3,0
356,1,3,0
356,0,4,0
356,1,4,1
356,0,5,0
356,1,5,0
356,0,6,0
356,1,6,0
356,0,7,0
356,1,7,0
356,0,8,0
356,1,8,0
356,0,9,0
356,1,9,0
357,0,1,0
357,1,1,4
357,0,2,0
357,1,2,0
357,0,3,0
357,1,3,0
357,0,4,0
357,1,4,0
357,0,5,0
357,1,5,0
357,0,6,0
357,1,6,1
357,0,7,1
357,1,7,1
357,0,8,0
357,1,8,1
357,0,9,0
357,1,9,0
358,0,1,0
358,1,1,2
358,0,2,0
358,1,2,0
358,0,3,10
358,1,3,2
358,0,4,0
358,1,4,0
358,0,5,0
358,1,5,0
358,0,6,0
358,1,6,0
358,0,7,0
358,1,7,0
358,0,8,1
358,1,8,0
358,0,9,0
358,1,9,0
359,0,1,0
359,1,1,0
359,0,2,0
359,1,2,0
359,0,3,0
359,1,3,2
359,0,4,0
359,1,4,1
359,0,5,0
359,1,5,0
359,0,6,2
359,1,6,0
359,0,7,0
359,1,7,0
359,0,8,0
359,1,8,1
359,0,9,1
359,1,9,0
360,0,1,0
360,1,1,0
360,0,2,0
360,1,2,0
360,0,3,0
360,1,3,0
360,0,4,0
360,1,4,0
360,0,5,0
360,1,5,0
360,0,6,0
360,1,6,1
360,0,7,0
360,1,7,0
360,0,8,0
360,1,8,2
360,0,9,0
360,1,9,0
361,0,1,1
361,1,1,2
361,0,2,0
361,1,2,0
361,0,3,0
361,1,3,1
361,0,4,0
361,1,4,0
361,0,5,0
361,1,5,0
361,0,6,0
361,1,6,0
361,0,7,0
361,1,7,0
361,0,8,0
361,1,8,0
361,0,9,0
361,1,9,0
362,0,1,0
362,1,1,0
362,0,2,0
362,1,2,0
362,0,3,0
362,1,3,0
362,0,4,0
362,1,4,0
362,0,5,0
362,1,5,0
362,0,6,0
362,1,6,0
362,0,7,0
362,1,7,0
362,0,8,1
362,1,8,0
362,0,9,0
362,1,9,0
363,0,1,3
363,1,1,1
363,0,2,6
363,1,2,0
363,0,3,0
363,1,3,1
363,0,4,0
363,1,4,2
363,0,5,0
363,1,5,0
363,0,6,0
363,1,6,0
363,0,7,1
363,1,7,0
363,0,8,1
363,1,8,0
363,0,9,2
363,1,9,0
364,0,1,0
364,1,1,0
364,0,2,0
364,1,2,0
364,0,3,0
364,1,3,0
364,0,4,0
364,1,4,0
364,0,5,3
364,1,5,1
364,0,6,0
364,1,6,1
364,0,7,0
364,1,7,0
364,0,8,2
364,1,8,0
364,0,9,0
364,1,9,0
365,0,1,0
365,1,1,0
365,0,2,0
365,1,2,0
365,0,3,0
365,1,3,2
365,0,4,4
365,1,4,0
365,0,5,0
365,1,5,0
365,0,6,1
365,1,6,3
365,0,7,2
365,1,7,0
365,0,8,0
365,1,8,0
365,0,9,0
365,1,9,0
366,0,1,0
366,1,1,0
366,0,2,2
366,1,2,1
366,0,3,0
366,1,3,0
366,0,4,0
366,1,4,1
366,0,5,2
366,1,5,5
366,0,6,5
366,1,6,0
366,0,7,0
366,1,7,0
366,0,8,0
366,1,8,0
366,0,9,0
366,1,9,1
367,0,1,0
367,1,1,0
367,0,2,1
367,1,2,0
367,0,3,1
367,1,3,0
367,0,4,0
367,1,4,0
367,0,5,2
367,1,5,0
367,0,6,0
367,1,6,1
367,0,7,3
367,1,7,1
367,0,8,0
367,1,8,0
367,0,9,0
367,1,9,4
368,0,1,2
368,1,1,0
368,0,2,3
368,1,2,2
368,0,3,0
368,1,3,4
368,0,4,0
368,1,4,1
368,0,5,4
368,1,5,0
368,0,6,4
368,1,6,0
368,0,7,0
368,1,7,1
368,0,8,0
368,1,8,0
368,0,9,0
368,1,9,3
369,0,1,0
369,1,1,0
369,0,2,0
369,1,2,2
369,0,3,2
369,1,3,1
369,0,4,1
369,1,4,0
369,0,5,0
369,1,5,0
369,0,6,0
369,1,6,1
369,0,7,0
369,1,7,0
369,0,8,6
369,1,8,2
369,0,9,0
369,1,9,2
370,0,1,0
370,1,1,1
370,0,2,1
370,1,2,1
370,0,3,0
370,1,3,0
370,0,4,1
370,1,4,0
370,0,5,1
370,1,5,3
370,0,6,0
370,1,6,0
370,0,7,0
370,1,7,0
370,0,8,0
370,1,8,0
370,0,9,2
370,1,9,0
370,0,10,1
370,1,10,0
371,0,1,2
371,1,1,0
371,0,2,0
371,1,2,1
371,0,3,1
371,1,3,3
371,0,4,0
371,1,4,5
371,0,5,0
371,1,5,0
371,0,6,1
371,1,6,0
371,0,7,0
371,1,7,0
371,0,8,0
371,1,8,0
371,0,9,0
371,1,9,0
372,0,1,0
372,1,1,2
372,0,2,3
372,1,2,0
372,0,3,0
372,1,3,0
372,0,4,0
372,1,4,0
372,0,5,0
372,1,5,0
372,0,6,2
372,1,6,0
372,0,7,0
372,1,7,0
372,0,8,1
372,1,8,0
372,0,9,0
372,1,9,0
373,0,1,0
373,1,1,0
373,0,2,1
373,1,2,3
373,0,3,1
373,1,3,1
373,0,4,0
373,1,4,0
373,0,5,0
373,1,5,1
373,0,6,1
373,1,6,0
373,0,7,0
373,1,7,0
373,0,8,0
373,1,8,0
373,0,9,3
373,1,9,0
374,0,1,0
374,1,1,1
374,0,2,0
374,1,2,4
374,0,3,0
374,1,3,0
374,0,4,0
374,1,4,0
374,0,5,0
374,1,5,0
374,0,6,0
374,1,6,0
374,0,7,1
374,1,7,0
374,0,8,1
374,1,8,0
374,0,9,0
374,1,9,0
375,0,1,1
375,1,1,3
375,0,2,0
375,1,2,1
375,0,3,3
375,1,3,2
375,0,4,0
375,1,4,1
375,0,5,1
375,1,5,0
375,0,6,0
375,1,6,0
375,0,7,1
375,1,7,0
375,0,8,0
375,1,8,0
375,0,9,0
375,1,9,0
376,0,1,0
376,1,1,0
376,0,2,0
376,1,2,0
376,0,3,0
376,1,3,0
376,0,4,0
376,1,4,3
376,0,5,1
376,1,5,0
376,0,6,4
376,1,6,0
376,0,7,0
376,1,7,0
376,0,8,0
376,1,8,0
376,0,9,0
376,1,9,0
377,0,1,0
377,1,1,8
377,0,2,4
377,1,2,0
377,0,3,0
377,1,3,0
377,0,4,1
377,1,4,0
377,0,5,2
377,1,5,1
377,0,6,0
377,1,6,0
377,0,7,1
377,1,7,2
377,0,8,0
377,1,8,1
377,0,9,1
377,1,9,0
378,0,1,0
378,1,1,7
378,0,2,0
378,1,2,1
378,0,3,0
378,1,3,0
378,0,4,0
378,1,4,0
378,0,5,0
378,1,5,0
378,0,6,2
378,1,6,0
378,0,7,1
378,1,7,0
378,0,8,0
378,1,8,2
378,0,9,0
378,1,9,0
379,0,1,0
379,1,1,0
379,0,2,0
379,1,2,3
379,0,3,0
379,1,3,1
379,0,4,0
379,1,4,3
379,0,5,2
379,1,5,0
379,0,6,1
379,1,6,0
379,0,7,0
379,1,7,0
379,0,8,0
379,1,8,0
379,0,9,1
379,1,9,0
380,0,1,0
380,1,1,1
380,0,2,0
380,1,2,1
380,0,3,0
380,1,3,0
380,0,4,0
380,1,4,2
380,0,5,1
380,1,5,0
380,0,6,0
380,1,6,0
380,0,7,0
380,1,7,1
380,0,8,0
380,1,8,0
380,0,9,0
380,1,9,0
381,0,1,0
381,1,1,1
381,0,2,0
381,1,2,0
381,0,3,5
381,1,3,0
381,0,4,0
381,1,4,0
381,0,5,0
381,1,5,0
381,0,6,0
381,1,6,0
381,0,7,0
381,1,7,1
381,0,8,0
381,1,8,0
381,0,9,1
381,1,9,0
382,0,1,0
382,1,1,0
382,0,2,0
382,1,2,0
382,0,3,1
382,1,3,0
382,0,4,0
382,1,4,0
382,0,5,0
382,1,5,0
382,0,6,0
382,1,6,0
382,0,7,2
382,1,7,0
382,0,8,0
382,1,8,0
382,0,9,0
382,1,9,0
383,0,1,0
383,1,1,0
383,0,2,1
383,1,2,0
383,0,3,2
383,1,3,0
383,0,4,0
383,1,4,0
383,0,5,0
383,1,5,1
383,0,6,0
383,1,6,0
383,0,7,2
383,1,7,0
383,0,8,0
383,1,8,0
383,0,9,0
383,1,9,0
384,0,1,1
384,1,1,1
384,0,2,2
384,1,2,0
384,0,3,1
384,1,3,0
384,0,4,3
384,1,4,1
384,0,5,1
384,1,5,0
384,0,6,2
384,1,6,0
384,0,7,0
384,1,7,0
384,0,8,0
384,1,8,0
384,0,9,0
384,1,9,0
385,0,1,0
385,1,1,0
385,0,2,0
385,1,2,0
385,0,3,0
385,1,3,1
385,0,4,2
385,1,4,2
385,0,5,7
385,1,5,0
385,0,6,0
385,1,6,0
385,0,7,0
385,1,7,1
385,0,8,0
385,1,8,0
385,0,9,0
385,1,9,2
386,0,1,0
386,1,1,0
386,0,2,0
386,1,2,0
386,0,3,1
386,1,3,1
386,0,4,0
386,1,4,0
386,0,5,0
386,1,5,0
386,0,6,0
386,1,6,1
386,0,7,2
386,1,7,0
386,0,8,0
386,1,8,3
386,0,9,0
386,1,9,0
387,0,1,0
387,1,1,0
387,0,2,0
387,1,2,0
387,0,3,0
387,1,3,0
387,0,4,0
387,1,4,1
387,0,5,1
387,1,5,0
387,0,6,0
387,1,6,0
387,0,7,1
387,1,7,0
387,0,8,3
387,1,8,3
387,0,9,0
387,1,9,0
388,0,1,0
388,1,1,0
388,0,2,0
388,1,2,0
388,0,3,1
388,1,3,0
388,0,4,1
388,1,4,0
388,0,5,0
388,1,5,1
388,0,6,0
388,1,6,0
388,0,7,0
388,1,7,0
388,0,8,0
388,1,8,1
388,0,9,0
388,1,9,0
388,0,10,0
388,1,10,0
388,0,11,0
388,1,11,1
389,0,1,0
389,1,1,1
389,0,2,0
389,1,2,0
389,0,3,0
389,1,3,0
389,0,4,0
389,1,4,3
389,0,5,0
389,1,5,0
389,0,6,0
389,1,6,0
389,0,7,0
389,1,7,1
389,0,8,3
389,1,8,0
389,0,9,0
389,1,9,0
390,0,1,0
390,1,1,2
390,0,2,0
390,1,2,0
390,0,3,0
390,1,3,0
390,0,4,0
390,1,4,0
390,0,5,0
390,1,5,0
390,0,6,0
390,1,6,1
390,0,7,1
390,1,7,1
390,0,8,0
390,1,8,0
390,0,9,0
390,1,9,0
391,0,1,0
391,1,1,0
391,0,2,4
391,1,2,0
391,0,3,0
391,1,3,0
391,0,4,0
391,1,4,0
391,0,5,0
391,1,5,0
391,0,6,0
391,1,6,0
391,0,7,0
391,1,7,0
391,0,8,4
391,1,8,1
391,0,9,0
391,1,9,0
392,0,1,0
392,1,1,0
392,0,2,0
392,1,2,0
392,0,3,2
392,1,3,0
392,0,4,0
392,1,4,2
392,0,5,1
392,1,5,0
392,0,6,0
392,1,6,0
392,0,7,0
392,1,7,2
392,0,8,0
392,1,8,0
392,0,9,0
392,1,9,0
393,0,1,0
393,1,1,3
393,0,2,1
393,1,2,3
393,0,3,2
393,1,3,0
393,0,4,0
393,1,4,1
393,0,5,0
393,1,5,0
393,0,6,0
393,1,6,0
393,0,7,2
393,1,7,0
393,0,8,0
393,1,8,0
393,0,9,0
393,1,9,0
394,0,1,3
394,1,1,1
394,0,2,0
394,1,2,0
394,0,3,0
394,1,3,3
394,0,4,0
394,1,4,1
394,0,5,1
394,1,5,0
394,0,6,2
394,1,6,0
394,0,7,0
394,1,7,2
394,0,8,0
394,1,8,0
394,0,9,0
394,1,9,0
395,0,1,1
395,1,1,0
395,0,2,0
395,1,2,0
395,0,3,0
395,1,3,0
395,0,4,0
395,1,4,2
395,0,5,0
395,1,5,1
395,0,6,0
395,1,6,0
395,0,7,0
395,1,7,0
395,0,8,0
395,1,8,0
395,0,9,2
395,1,9,0
395,0,10,0
395,1,10,0
395,0,11,0
395,1,11,1
396,0,1,0
396,1,1,0
396,0,2,2
396,1,2,0
396,0,3,0
396,1,3,0
396,0,4,0
396,1,4,1
396,0,5,0
396,1,5,3
396,0,6,3
396,1,6,0
396,0,7,1
396,1,7,0
396,0,8,0
396,1,8,0
396,0,9,0
396,1,9,2
396,0,10,0
396,1,10,0
396,0,11,0
396,1,11,0
396,0,12,0
396,1,12,1
397,0,1,3
397,1,1,0
397,0,2,0
397,1,2,0
397,0,3,0
397,1,3,0
397,0,4,0
397,1,4,0
397,0,5,0
397,1,5,0
397,0,6,0
397,1,6,0
397,0,7,0
397,1,7,0
397,0,8,0
397,1,8,0
397,0,9,0
397,1,9,0
398,0,1,0
398,1,1,1
398,0,2,0
398,1,2,1
398,0,3,0
398,1,3,0
398,0,4,1
398,1,4,0
398,0,5,0
398,1,5,0
398,0,6,1
398,1,6,0
398,0,7,0
398,1,7,2
398,0,8,3
398,1,8,0
398,0,9,0
398,1,9,0
399,0,1,0
399,1,1,0
399,0,2,2
399,1,2,0
399,0,3,2
399,1,3,0
399,0,4,0
399,1,4,0
399,0,5,0
399,1,5,1
399,0,6,0
399,1,6,0
399,0,7,0
399,1,7,1
399,0,8,0
399,1,8,0
399,0,9,0
399,1,9,0
400,0,1,0
400,1,1,0
400,0,2,0
400,1,2,0
400,0,3,0
400,1,3,0
400,0,4,3
400,1,4,0
400,0,5,3
400,1,5,0
400,0,6,0
400,1,6,0
400,0,7,0
400,1,7,0
400,0,8,0
400,1,8,0
400,0,9,0
400,1,9,0
401,0,1,0
401,1,1,1
401,0,2,0
401,1,2,0
401,0,3,0
401,1,3,0
401,0,4,0
401,1,4,0
401,0,5,0
401,1,5,0
401,0,6,0
401,1,6,0
401,0,7,0
401,1,7,1
401,0,8,3
401,1,8,1
401,0,9,0
401,1,9,0
401,0,10,0
401,1,10,0
401,0,11,0
401,1,11,0
401,0,12,0
401,1,12,0
401,0,13,0
401,1,13,0
401,0,14,1
401,1,14,0
402,0,1,0
402,1,1,0
402,0,2,0
402,1,2,2
402,0,3,5
402,1,3,0
402,0,4,1
402,1,4,1
402,0,5,0
402,1,5,1
402,0,6,0
402,1,6,0
402,0,7,0
402,1,7,0
402,0,8,0
402,1,8,0
402,0,9,4
402,1,9,0
403,0,1,0
403,1,1,0
403,0,2,0
403,1,2,0
403,0,3,0
403,1,3,0
403,0,4,0
403,1,4,2
403,0,5,0
403,1,5,0
403,0,6,0
403,1,6,0
403,0,7,2
403,1,7,1
403,0,8,0
403,1,8,2
403,0,9,2
403,1,9,0
404,0,1,4
404,1,1,2
404,0,2,0
404,1,2,0
404,0,3,4
404,1,3,0
404,0,4,0
404,1,4,0
404,0,5,0
404,1,5,0
404,0,6,0
404,1,6,4
404,0,7,0
404,1,7,0
404,0,8,0
404,1,8,1
404,0,9,2
404,1,9,0
405,0,1,1
405,1,1,1
405,0,2,0
405,1,2,4
405,0,3,0
405,1,3,0
405,0,4,0
405,1,4,0
405,0,5,0
405,1,5,0
405,0,6,0
405,1,6,3
405,0,7,0
405,1,7,0
405,0,8,1
405,1,8,0
405,0,9,0
405,1,9,0
406,0,1,0
406,1,1,0
406,0,2,2
406,1,2,1
406,0,3,0
406,1,3,0
406,0,4,0
406,1,4,1
406,0,5,0
406,1,5,1
406,0,6,0
406,1,6,0
406,0,7,0
406,1,7,0
406,0,8,0
406,1,8,0
406,0,9,0
406,1,9,0
407,0,1,1
407,1,1,0
407,0,2,1
407,1,2,0
407,0,3,0
407,1,3,1
407,0,4,1
407,1,4,0
407,0,5,0
407,1,5,0
407,0,6,2
407,1,6,0
407,0,7,3
407,1,7,0
407,0,8,1
407,1,8,0
407,0,9,0
407,1,9,0
408,0,1,0
408,1,1,0
408,0,2,0
408,1,2,0
408,0,3,0
408,1,3,1
408,0,4,0
408,1,4,0
408,0,5,0
408,1,5,0
408,0,6,0
408,1,6,1
408,0,7,0
408,1,7,0
408,0,8,1
408,1,8,1
408,0,9,0
408,1,9,0
409,0,1,0
409,1,1,0
409,0,2,0
409,1,2,0
409,0,3,0
409,1,3,0
409,0,4,0
409,1,4,0
409,0,5,0
409,1,5,0
409,0,6,0
409,1,6,0
409,0,7,0
409,1,7,0
409,0,8,0
409,1,8,0
409,0,9,0
409,1,9,4
410,0,1,0
410,1,1,0
410,0,2,0
410,1,2,2
410,0,3,0
410,1,3,0
410,0,4,1
410,1,4,2
410,0,5,4
410,1,5,0
410,0,6,4
410,1,6,0
410,0,7,0
410,1,7,0
410,0,8,0
410,1,8,0
410,0,9,0
410,1,9,0
411,0,1,0
411,1,1,0
411,0,2,0
411,1,2,0
411,0,3,2
411,1,3,0
411,0,4,0
411,1,4,0
411,0,5,0
411,1,5,0
411,0,6,0
411,1,6,0
411,0,7,0
411,1,7,0
411,0,8,0
411,1,8,3
411,0,9,0
411,1,9,0
412,0,1,1
412,1,1,0
412,0,2,0
412,1,2,0
412,0,3,0
412,1,3,0
412,0,4,1
412,1,4,0
412,0,5,0
412,1,5,0
412,0,6,0
412,1,6,0
412,0,7,1
412,1,7,0
412,0,8,1
412,1,8,0
412,0,9,0
412,1,9,1
413,0,1,0
413,1,1,0
413,0,2,0
413,1,2,0
413,0,3,0
413,1,3,0
413,0,4,4
413,1,4,0
413,0,5,0
413,1,5,1
413,0,6,0
413,1,6,1
413,0,7,0
413,1,7,0
413,0,8,0
413,1,8,0
413,0,9,2
413,1,9,0
414,0,1,0
414,1,1,0
414,0,2,0
414,1,2,0
414,0,3,0
414,1,3,0
414,0,4,0
414,1,4,0
414,0,5,0
414,1,5,0
414,0,6,0
414,1,6,0
414,0,7,0
414,1,7,0
414,0,8,0
414,1,8,0
414,0,9,0
414,1,9,0
414,0,10,0
414,1,10,0
414,0,11,0
414,1,11,0
414,0,12,0
414,1,12,0
414,0,13,5
414,1,13,0
415,0,1,0
415,1,1,1
415,0,2,0
415,1,2,0
415,0,3,0
415,1,3,3
415,0,4,0
415,1,4,0
415,0,5,0
415,1,5,0
415,0,6,0
415,1,6,0
415,0,7,0
415,1,7,3
415,0,8,0
415,1,8,0
415,0,9,0
415,1,9,0
416,0,1,3
416,1,1,0
416,0,2,0
416,1,2,0
416,0,3,0
416,1,3,0
416,0,4,0
416,1,4,2
416,0,5,0
416,1,5,0
416,0,6,1
416,1,6,0
416,0,7,1
416,1,7,3
416,0,8,3
416,1,8,0
416,0,9,0
416,1,9,0
417,0,1,0
417,1,1,0
417,0,2,0
417,1,2,0
417,0,3,0
417,1,3,1
417,0,4,0
417,1,4,0
417,0,5,0
417,1,5,1
417,0,6,0
417,1,6,0
417,0,7,0
417,1,7,0
417,0,8,0
417,1,8,0
417,0,9,0
417,1,9,0
418,0,1,2
418,1,1,0
418,0,2,1
418,1,2,0
418,0,3,2
418,1,3,0
418,0,4,0
418,1,4,1
418,0,5,0
418,1,5,0
418,0,6,0
418,1,6,1
418,0,7,5
418,1,7,0
418,0,8,0
418,1,8,0
418,0,9,3
418,1,9,1
419,0,1,3
419,1,1,1
419,0,2,0
419,1,2,0
419,0,3,0
419,1,3,0
419,0,4,0
419,1,4,0
419,0,5,2
419,1,5,7
419,0,6,3
419,1,6,0
419,0,7,1
419,1,7,0
419,0,8,0
