player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint
29,2028,1,773,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0
29,2028,1,777,100,1,0,5,3,2,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0720,0
29,2028,1,781,100,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876,0
29,2028,1,787,100,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0013,0
29,2028,1,789,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133,0
29,2028,1,793,100,1,0,5,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678,0
29,2028,1,800,100,1,0,0,3,1,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0798,0
29,2028,1,801,100,1,0,5,1,1,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0922,0
29,2028,1,806,100,1,0,5,2,1,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0160,0
29,2028,1,812,100,1,0,5,3,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312,0
29,2028,1,813,100,1,0,5,3,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0431,0
29,2028,1,818,100,1,0,0,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0456,0
29,2028,1,821,100,1,0,5,2,1,0,3,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0.1191,0
29,2028,1,1,100,1,0,5,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200,0
29,2028,1,5,100,1,0,5,1,0,0,4,0,1,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,-0.0125,0
29,2028,1,9,100,1,0,5,2,0,1,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0366,0
29,2028,1,18,100,1,0,5,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677,0
29,2028,1,22,100,1,0,5,6,5,0,7,0,1,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0.4226,0
29,2028,1,26,100,1,0,5,4,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761,0
29,2028,1,29,100,1,0,5,4,3,1,4,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.1596,0
48,2020,14,382,1000,12,0,9,4,2,1,4,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.1909,0
48,2020,14,384,1000,12,0,9,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473,0
48,2020,14,386,1000,12,0,9,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2146,0
48,2020,14,388,1000,12,0,9,3,0,1,5,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-0.0537,0
48,2020,14,390,1000,12,0,9,3,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0536,0
