player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs
126,2028,9,752,100,1,19,4,13,0,1,5,15,5,2,0,0,3,4,61,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1671,13.9000,0,12
126,2028,9,767,100,1,19,4,17,0,4,2,17,5,0,1,1,3,7,50,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518,16.1000,0,12
126,2028,9,784,100,1,19,4,15,0,3,3,15,0,0,1,1,3,6,40,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631,12.8000,0,12
126,2028,9,798,100,1,19,4,15,0,4,4,15,1,0,0,0,2,4,55,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1981,13.9000,0,12
126,2028,9,814,100,1,19,4,13,0,2,4,16,2,2,3,3,3,5,61,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1332,13.7000,0,12
126,2028,9,8,100,1,1,5,22,0,8,3,25,6,3,0,0,6,5,99,1,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1547,25.4000,0,16
126,2028,9,22,100,1,1,4,23,0,10,4,26,5,3,7,7,8,1,99,2,1,1,0,0,0,6,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5425,29.5000,0,14
127,2028,9,730,100,1,19,1,5,0,1,1,6,0,1,0,0,1,1,32,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0388,5.3000,0,4
127,2028,9,736,100,1,19,0,1,0,0,0,1,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0.0101,0.3000,0,2
127,2028,9,742,100,1,19,0,3,0,1,1,3,0,0,0,0,1,0,7,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0355,2.8000,0,2
127,2028,9,745,100,1,19,1,5,0,0,2,6,0,1,0,0,3,0,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1365,7.7000,0,5
127,2028,9,753,100,1,19,2,14,0,8,0,18,0,3,9,9,3,4,66,1,1,0,0,1,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6361,31.9000,0,7
127,2028,9,763,100,1,19,1,3,0,0,2,3,0,0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.2000,0,3
127,2028,9,767,100,1,19,0,2,0,2,0,3,0,1,1,1,0,0,16,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1489,3.7000,0,0
127,2028,9,778,100,1,19,2,9,0,1,1,9,0,0,0,0,4,3,31,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0176,1.0000,0,8
127,2028,9,786,100,1,19,0,3,0,1,2,4,0,1,0,0,0,0,15,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0214,4.6000,0,2
127,2028,9,792,100,1,19,2,7,0,0,1,8,0,1,0,0,1,4,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1043,9.5000,0,6
127,2028,9,801,100,1,19,3,13,0,3,6,16,0,2,5,1,0,3,61,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,-0.5754,38.7000,0,9
127,2028,9,814,100,1,19,2,8,0,2,2,8,0,0,1,1,3,1,26,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0440,4.1000,0,6
127,2028,9,822,100,1,19,1,6,0,3,2,6,0,0,1,1,0,1,17,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1867,11.7000,0,3
127,2028,9,8,100,1,1,1,6,0,2,1,6,0,0,1,1,1,2,20,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0015,1.6000,0,4
127,2028,9,14,100,1,1,1,8,0,3,1,8,0,0,1,1,0,4,29,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0.0044,4.8000,0,5
127,2028,9,22,100,1,1,1,4,0,0,1,5,0,1,0,0,2,1,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0601,3.4000,0,4
138,2028,25,740,100,1,19,1,6,0,3,1,6,0,0,1,1,0,2,28,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.1232,6.5000,0,3
138,2028,25,748,100,1,19,1,3,0,0,2,3,0,0,0,0,1,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0.0056,1.3000,0,3
138,2028,25,760,100,1,19,0,3,0,2,0,4,0,1,3,3,1,0,18,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1416,3.1000,0,1
138,2028,25,774,100,1,19,1,5,0,1,1,6,0,0,0,0,1,2,22,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0504,4.4000,0,4
138,2028,25,791,100,1,19,0,4,0,3,1,5,0,1,3,3,0,0,19,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0359,6.5000,0,1
138,2028,25,797,100,1,19,0,3,0,1,2,4,0,1,2,2,0,0,19,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.0004,0.3000,0,2
138,2028,25,816,100,1,19,1,7,0,2,1,8,0,1,1,1,2,2,34,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0607,5.5000,0,5
138,2028,25,822,100,1,19,1,5,0,2,1,7,0,2,1,1,1,1,28,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-0.1478,15.4000,0,3
138,2028,25,4,100,1,1,0,3,0,1,0,4,0,1,0,0,0,2,13,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.2302,8.1000,0,2
138,2028,25,24,100,1,1,0,2,0,0,2,2,0,0,0,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0439,2.0000,0,2
138,2028,25,31,100,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0063,0.3000,0,1
144,2028,18,307,101,6,1,1,2,0,0,0,2,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0929,2.9000,0,3
144,2028,18,309,101,6,1,0,1,0,0,0,2,0,0,0,0,1,0,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0.0853,6.2000,0,2
144,2028,18,316,101,6,1,0,6,0,4,1,6,0,0,1,1,0,1,18,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0154,11.2000,0,2
145,2028,9,730,100,1,19,4,13,0,2,5,13,2,0,0,0,5,1,46,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1892,10.9000,0,12
145,2028,9,745,100,1,19,4,14,0,2,6,18,1,4,0,0,1,5,76,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2006,23.2000,0,12
145,2028,9,763,100,1,19,4,14,0,3,5,18,1,4,2,2,1,5,70,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831,28.0000,0,12
145,2028,9,778,100,1,19,4,15,0,3,7,15,1,0,2,2,1,4,58,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385,10.0000,0,12
145,2028,9,796,100,1,19,4,15,0,3,2,16,5,1,0,0,4,6,62,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1194,11.1000,0,12
145,2028,9,809,100,1,19,4,15,0,2,9,16,2,1,1,0,1,2,71,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,16.5000,0,12
145,2028,9,4,100,1,1,7,23,0,3,6,24,4,1,2,1,6,7,75,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0.1696,19.4000,0,21
145,2028,9,18,100,1,1,7,26,0,5,3,29,20,2,2,2,10,8,99,0,1,1,1,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1096,22.6000,0,21
165,2020,15,383,1000,12,0,1,3,0,0,2,4,0,1,0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0034,0.3000,0,3
165,2020,15,387,1000,12,0,1,3,0,0,3,3,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0380,1.7000,0,3
165,2020,15,389,1000,12,0,1,6,0,2,2,6,0,0,0,0,0,2,21,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,0.0450,8.2000,0,4
165,2020,15,395,1000,12,0,1,4,0,2,1,5,0,1,1,1,1,0,24,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.2246,13.8000,0,3
165,2020,15,401,1000,12,0,2,7,0,1,1,7,0,0,0,0,3,2,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2754,16.5000,0,6
165,2020,15,411,1000,12,0,1,3,0,0,2,3,0,0,0,0,1,0,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1617,6.6000,0,3
165,2020,15,413,1000,12,0,1,3,0,0,1,3,0,0,0,0,2,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0.0862,3.9000,0,3
165,2020,15,416,1000,12,0,1,3,0,0,1,3,0,0,0,0,0,2,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,1.8000,0,3
165,2020,15,423,1000,12,0,1,3,0,0,3,3,0,0,0,0,0,0,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,1.8000,0,3
165,2020,15,424,1000,12,0,1,4,0,1,0,4,0,0,0,0,2,1,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1996,14.9000,0,3
165,2020,15,427,1000,12,0,1,5,0,2,2,7,0,2,1,1,0,1,27,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.2006,31.6000,0,3
165,2020,15,431,1000,12,0,1,4,0,1,1,7,0,2,2,2,0,2,25,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.4105,17.9000,0,3
165,2020,15,435,1000,12,0,4,17,0,5,1,18,0,1,4,4,4,7,58,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.2496,51.4000,0,12
165,2020,15,441,1000,12,0,3,12,0,4,2,16,0,2,1,1,3,3,47,0,1,0,0,1,0,2,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0250,42.2000,0,9
165,2020,15,445,1000,12,0,1,4,0,0,2,4,0,0,0,0,0,1,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1617,11.9000,0,3
165,2020,15,454,1000,12,0,2,7,0,0,1,7,0,0,0,0,5,1,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.2922,12.1000,0,7
165,2020,15,461,1000,12,0,1,3,0,0,1,4,0,1,0,0,2,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,5.0000,0,3
165,2020,15,463,1000,12,0,1,3,0,0,0,3,0,0,0,0,2,1,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0326,1.5000,0,3
165,2020,15,466,1000,12,0,1,8,0,3,3,10,0,2,1,1,1,1,45,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,-0.1014,53.0000,0,5
165,2020,15,470,1000,12,0,1,3,0,0,0,4,0,1,1,1,2,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,-0.0061,2.2000,0,3
165,2020,15,474,1000,12,0,1,3,0,0,2,3,0,0,0,0,0,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0726,3.1000,0,3
165,2020,15,476,1000,12,0,1,7,0,2,2,8,0,1,0,0,2,1,28,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0.2221,22.9000,0,5
165,2020,15,488,1000,12,0,1,3,0,0,1,3,0,0,0,0,2,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0326,1.5000,0,3
165,2020,15,491,1000,12,0,1,4,0,1,1,5,0,1,0,0,2,0,26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0326,5.9000,0,3
165,2020,15,497,1000,12,0,0,2,0,0,1,3,0,1,0,0,1,0,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,1,0.0317,4.2000,0,2
165,2020,15,500,1000,12,0,1,5,0,2,2,5,0,0,1,1,1,0,19,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,-0.0110,0.6000,0,3
165,2028,9,736,100,1,19,1,5,0,0,3,8,0,3,1,1,1,1,33,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.1102,13.5000,0,5
165,2028,9,740,100,1,19,0,4,0,2,1,4,0,0,1,1,1,0,13,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.0040,0.2000,0,2
165,2028,9,745,100,1,19,2,9,0,3,0,14,0,5,3,3,2,4,61,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,-0.6220,39.7000,0,6
165,2028,9,752,100,1,19,2,10,0,4,1,13,0,3,5,5,4,1,50,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,-0.8359,44.5000,0,6
165,2028,9,767,100,1,19,4,11,0,1,2,17,0,5,0,0,3,5,62,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,3,1,0.1614,15.4000,0,12
165,2028,9,786,100,1,19,2,7,0,1,3,8,0,1,2,2,3,0,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.1739,7.8000,0,6
165,2028,9,792,100,1,19,1,4,0,1,0,5,0,1,1,1,0,3,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0779,12.8000,0,3
165,2028,9,801,100,1,19,1,5,0,2,2,6,0,1,2,2,0,1,26,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.1171,9.3000,0,3
165,2028,9,808,100,1,19,2,10,0,4,3,15,0,5,5,5,2,1,63,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.1233,47.9000,0,6
165,2028,9,822,100,1,19,2,13,0,6,1,16,0,2,4,4,3,3,53,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,-0.3316,35.1000,0,7
165,2028,9,22,100,1,1,2,6,0,1,0,7,0,1,1,1,3,2,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.1073,19.0000,0,6
165,2028,9,31,100,1,1,0,3,0,1,1,4,0,1,0,0,0,1,13,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.0452,2.5000,0,2
174,2020,14,386,1000,12,0,1,3,0,0,1,3,0,0,0,0,1,1,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0726,3.1000,0,3
174,2020,14,388,1000,12,0,1,7,0,3,0,7,0,0,1,1,3,1,17,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.2246,19.3000,0,4
174,2020,14,392,1000,12,0,1,3,0,0,0,3,0,0,0,0,1,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1617,9.0000,0,3
174,2020,14,396,1000,12,0,3,15,0,6,0,19,0,2,3,3,5,5,74,1,1,0,0,1,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,-0.4973,69.9000,0,10
174,2020,14,404,1000,12,0,1,4,0,1,1,5,0,1,0,0,1,1,24,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,6.6000,0,3
174,2020,14,406,1000,12,0,1,3,0,1,0,3,0,0,0,0,2,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.1617,9.0000,0,3
174,2020,14,408,1000,12,0,1,3,0,1,1,3,0,0,0,0,1,0,11,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0726,6.7000,0,3
174,2020,14,412,1000,12,0,1,4,0,1,2,4,0,0,0,0,1,0,17,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,5.0000,0,3
174,2020,14,414,1000,12,0,5,18,0,4,3,23,0,2,5,5,7,5,68,0,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0589,48.0000,0,15
174,2020,14,420,1000,12,0,2,10,0,3,3,10,0,0,2,2,1,3,34,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,-0.0107,8.3000,0,7
174,2020,14,424,1000,12,0,1,5,0,2,3,6,0,1,1,1,0,0,25,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.3004,12.4000,0,3
174,2020,14,434,1000,12,0,1,4,0,1,3,4,0,0,0,0,0,0,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0380,3.6000,0,3
174,2020,14,436,1000,12,0,0,1,0,0,0,1,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0063,0.3000,0,1
174,2020,14,438,1000,12,0,1,4,0,1,1,5,0,1,2,2,2,0,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0326,3.4000,0,3
174,2020,14,440,1000,12,0,1,4,0,1,3,4,0,0,1,1,0,0,21,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0726,4.6000,0,3
174,2020,14,446,1000,12,0,1,7,0,3,1,7,0,0,1,1,1,2,38,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.0542,2.8000,0,5
174,2020,14,450,1000,12,0,0,2,0,1,1,2,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0019,0.2000,0,2
174,2020,14,452,1000,12,0,1,4,0,1,0,4,0,0,1,1,2,1,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,4.9000,0,3
174,2020,14,454,1000,12,0,2,8,0,2,2,8,0,0,2,2,2,2,24,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.2728,17.3000,0,6
174,2020,14,460,1000,12,0,1,4,0,1,1,4,0,0,1,1,2,0,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,2.4000,0,3
174,2020,14,464,1000,12,0,1,3,0,0,2,3,0,0,0,0,0,1,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1377,5.7000,0,3
174,2020,14,466,1000,12,0,2,9,0,3,2,9,0,0,2,2,1,3,27,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.2728,18.0000,0,6
174,2020,14,470,1000,12,0,1,3,0,1,0,3,0,0,0,0,1,1,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0401,2.9000,0,3
174,2020,14,472,1000,12,0,1,3,0,0,2,4,0,1,0,0,1,0,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0726,4.4000,0,3
174,2020,14,478,1000,12,0,1,3,0,0,2,3,0,0,0,0,1,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1996,8.3000,0,3
174,2020,14,482,1000,12,0,1,4,0,1,2,4,0,0,0,0,1,0,14,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1617,9.5000,0,3
174,2020,14,486,1000,12,0,1,4,0,1,1,4,0,0,0,0,1,1,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0895,7.8000,0,3
174,2020,14,490,1000,12,0,1,5,0,2,3,6,0,1,1,1,0,0,31,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,7.9000,0,3
174,2020,14,496,1000,12,0,1,4,0,1,3,4,0,0,0,0,0,0,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0326,1.9000,0,3
174,2020,14,502,1000,12,0,2,7,0,1,1,8,0,1,0,0,1,4,26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1774,19.0000,0,6
174,2028,10,732,100,1,19,4,16,0,4,7,16,3,0,1,1,2,3,75,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0756,17.7000,0,12
174,2028,10,747,100,1,19,4,16,0,5,5,18,0,2,1,1,4,2,76,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640,16.7000,0,12
174,2028,10,763,100,1,19,4,17,0,4,2,17,3,0,1,1,5,4,54,0,1,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0955,21.9000,0,12
174,2028,10,779,100,1,19,4,16,0,4,5,17,5,1,0,0,5,2,63,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1234,13.8000,0,12
174,2028,10,794,100,1,19,4,16,0,4,7,16,2,0,1,1,2,3,76,0,1,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1110,16.5000,0,12
174,2028,10,811,100,1,19,4,14,0,2,6,14,1,0,1,1,2,4,48,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426,11.4000,0,12
