message_id,subject,player_id_0,player_id_1,player_id_2,player_id_3,player_id_4,team_id_0,team_id_1,team_id_2,team_id_3,team_id_4,league_id_0,league_id_1,importance,message_type,hype,sender_type,sender_id,recipient_id,trade_id,date,deleted,notify,ongoing_story_id,text_is_modified
792,"",172,0,0,0,0,3,0,0,0,0,100,0,3,3,0,5,0,0,0,"2021-2-10",0,1,-1,0
793,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-2-15",0,1,-1,0
794,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-2-22",0,1,-1,0
795,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-3-1",0,1,-1,0
796,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-3-8",0,1,-1,0
797,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-3-15",0,1,-1,0
798,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-3-18",0,1,-1,0
799,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-4-17",0,1,-1,0
800,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-4-19",0,1,-1,0
801,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-4-26",0,1,-1,0
802,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-5-3",0,1,-1,0
803,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,"2021-5-4",0,1,-1,0
804,"",198,0,0,0,0,10,0,0,0,0,100,0,3,3,0,5,0,0,0,"2021-5-9",0,1,-1,0
805,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-5-10",0,1,-1,0
806,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,3,101,-1,0,"2021-5-15",0,1,-1,0
807,"",0,0,0,0,0,0,0,0,0,0,100,0,3,3,3,5,100,0,0,"2021-5-15",0,1,-1,0
808,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-5-15",0,1,-1,0
809,"",101,0,0,0,0,10,11,0,0,0,100,0,3,4,2,5,10,0,0,"2021-5-16",0,1,-1,0
810,"",0,0,0,0,0,10,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-5-17",0,1,-1,0
811,"",0,0,0,0,0,17,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-5-17",0,1,-1,0
812,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-5-17",0,1,-1,0
813,"",132,0,0,0,0,2,1,0,0,0,100,0,3,4,2,5,2,0,0,"2021-5-21",0,1,-1,0
814,"",121,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2021-5-24",0,1,-1,0
815,"",262,0,0,0,0,16,0,0,0,0,101,0,3,7,1,5,16,0,0,"2021-5-24",0,1,-1,0
816,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-5-24",0,1,-1,0
817,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-5-24",0,1,-1,0
818,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-5-24",0,1,-1,0
819,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-5-24",0,1,-1,0
820,"",111,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2021-5-31",0,1,-1,0
821,"",287,0,0,0,0,17,0,0,0,0,101,0,3,7,1,5,17,0,0,"2021-5-31",0,1,-1,0
822,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-5-31",0,1,-1,0
823,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-5-31",0,1,-1,0
824,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-5-31",0,1,-1,0
825,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-5-31",0,1,-1,0
826,"",173,0,0,0,0,3,0,0,0,0,100,0,3,7,2,5,3,0,0,"2021-6-1",0,1,-1,0
827,"",156,0,0,0,0,2,0,0,0,0,100,0,3,7,2,5,2,0,0,"2021-6-1",0,1,-1,0
828,"",24,0,0,0,0,2,0,0,0,0,100,0,3,7,2,5,2,0,0,"2021-6-1",0,1,-1,0
829,"",262,0,0,0,0,16,0,0,0,0,101,0,3,7,2,5,16,0,0,"2021-6-1",0,1,-1,0
830,"",86,0,0,0,0,16,0,0,0,0,101,0,3,7,2,5,16,0,0,"2021-6-1",0,1,-1,0
831,"",94,0,0,0,0,1,0,0,0,0,100,0,3,7,1,5,1,0,0,"2021-6-7",0,1,-1,0
832,"",262,0,0,0,0,16,0,0,0,0,101,0,3,7,1,5,16,0,0,"2021-6-7",0,1,-1,0
833,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-6-7",0,1,-1,0
834,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-6-7",0,1,-1,0
835,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-6-7",0,1,-1,0
836,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-6-7",0,1,-1,0
837,"",271,0,0,0,0,9,1,0,0,0,100,0,3,4,2,5,9,0,0,"2021-6-10",0,1,-1,0
838,"",28,0,0,0,0,10,0,0,0,0,100,0,3,3,0,5,0,0,0,"2021-6-10",0,1,-1,0
839,"",246,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2021-6-14",0,1,-1,0
840,"",140,0,0,0,0,18,0,0,0,0,101,0,3,7,1,5,18,0,0,"2021-6-14",0,1,-1,0
841,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-6-14",0,1,-1,0
842,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-6-14",0,1,-1,0
843,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-6-14",0,1,-1,0
844,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-6-14",0,1,-1,0
845,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-6-18",0,1,-1,0
846,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,3,101,-1,0,"2021-6-18",0,1,-1,0
847,"",177,0,0,0,0,3,0,0,0,0,100,0,3,7,1,5,3,0,0,"2021-6-21",0,1,-1,0
848,"",252,0,0,0,0,16,0,0,0,0,101,0,3,7,1,5,16,0,0,"2021-6-21",0,1,-1,0
849,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-6-21",0,1,-1,0
850,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-6-21",0,1,-1,0
851,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-6-21",0,1,-1,0
852,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-6-21",0,1,-1,0
853,"",17,0,0,0,0,1,10,0,0,0,100,0,3,4,2,5,1,0,0,"2021-6-27",0,1,-1,0
854,"",245,0,0,0,0,2,0,0,0,0,100,0,3,7,1,5,2,0,0,"2021-6-28",0,1,-1,0
855,"",291,0,0,0,0,19,0,0,0,0,101,0,3,7,1,5,19,0,0,"2021-6-28",0,1,-1,0
856,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-6-28",0,1,-1,0
857,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-6-28",0,1,-1,0
858,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-6-28",0,1,-1,0
859,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-6-28",0,1,-1,0
860,"",173,0,0,0,0,3,11,0,0,0,100,0,3,4,2,5,3,0,0,"2021-6-29",0,1,-1,0
861,"",246,0,0,0,0,9,0,0,0,0,100,0,3,7,2,5,9,0,0,"2021-7-1",0,1,-1,0
862,"",227,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2021-7-1",0,1,-1,0
863,"",14,0,0,0,0,1,0,0,0,0,100,0,3,7,2,5,1,0,0,"2021-7-1",0,1,-1,0
864,"",259,0,0,0,0,18,0,0,0,0,101,0,3,7,2,5,18,0,0,"2021-7-1",0,1,-1,0
865,"",32,0,0,0,0,18,0,0,0,0,101,0,3,7,2,5,18,0,0,"2021-7-1",0,1,-1,0
866,"",239,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2021-7-5",0,1,-1,0
867,"",306,0,0,0,0,18,0,0,0,0,101,0,3,7,1,5,18,0,0,"2021-7-5",0,1,-1,0
868,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-7-5",0,1,-1,0
869,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-7-5",0,1,-1,0
870,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-7-5",0,1,-1,0
871,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-7-5",0,1,-1,0
872,"",77,0,0,0,0,11,2,0,0,0,100,0,3,4,2,5,11,0,0,"2021-7-6",0,1,-1,0
873,"",200,0,0,0,0,11,2,0,0,0,100,0,3,4,2,5,11,0,0,"2021-7-8",0,1,-1,0
874,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2021-7-12",0,1,-1,0
875,"",259,0,0,0,0,18,0,0,0,0,101,0,3,7,1,5,18,0,0,"2021-7-12",0,1,-1,0
876,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-7-12",0,1,-1,0
877,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-7-12",0,1,-1,0
878,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-7-12",0,1,-1,0
879,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-7-12",0,1,-1,0
880,"",173,0,0,0,0,3,2,0,0,0,100,0,3,4,2,5,3,0,0,"2021-7-17",0,1,-1,0
881,"",259,0,0,0,0,18,19,0,0,0,101,0,3,4,2,5,18,0,0,"2021-7-17",0,1,-1,0
882,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2021-7-19",0,1,-1,0
883,"",91,0,0,0,0,18,0,0,0,0,101,0,3,7,1,5,18,0,0,"2021-7-19",0,1,-1,0
884,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-7-19",0,1,-1,0
885,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-7-19",0,1,-1,0
886,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-7-19",0,1,-1,0
887,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-7-19",0,1,-1,0
888,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,3,101,-1,0,"2021-7-20",0,1,-1,0
889,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-7-21",0,1,-1,0
890,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-7-21",0,1,-1,0
891,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-7-21",0,1,-1,0
892,"",48,0,0,0,0,10,3,0,0,0,100,0,3,1,3,5,10,0,0,"2021-7-21",0,1,-1,0
893,"",7,0,0,0,0,0,0,0,0,0,101,0,3,0,1,3,101,-1,0,"2021-7-22",0,1,-1,0
894,"",90,0,0,0,0,2,0,0,0,0,100,0,3,3,0,5,0,0,0,"2021-7-22",0,1,-1,0
895,"",81,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-7-23",0,1,-1,0
896,"",245,0,0,0,0,2,0,0,0,0,100,0,3,3,0,5,0,0,0,"2021-7-23",0,1,-1,0
897,"",228,0,0,0,0,2,0,0,0,0,100,0,3,7,1,5,2,0,0,"2021-7-26",0,1,-1,0
898,"",7,0,0,0,0,16,0,0,0,0,101,0,3,7,1,5,16,0,0,"2021-7-26",0,1,-1,0
899,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-7-26",0,1,-1,0
900,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-7-26",0,1,-1,0
901,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-7-26",0,1,-1,0
902,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-7-26",0,1,-1,0
903,"",255,0,0,0,0,11,9,0,0,0,100,0,3,4,2,5,11,0,0,"2021-7-28",0,1,-1,0
904,"",73,0,0,0,0,18,17,0,0,0,101,0,3,4,2,5,18,0,0,"2021-7-28",0,1,-1,0
905,"",255,0,0,0,0,11,9,0,0,0,100,0,3,4,3,5,11,0,0,"2021-7-29",0,1,-1,0
906,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2021-8-1",0,1,-1,0
907,"",200,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2021-8-1",0,1,-1,0
908,"",24,0,0,0,0,2,0,0,0,0,100,0,3,7,2,5,2,0,0,"2021-8-1",0,1,-1,0
909,"",91,0,0,0,0,18,0,0,0,0,101,0,3,7,2,5,18,0,0,"2021-8-1",0,1,-1,0
910,"",52,0,0,0,0,18,0,0,0,0,101,0,3,7,2,5,18,0,0,"2021-8-1",0,1,-1,0
911,"",177,0,0,0,0,3,0,0,0,0,100,0,3,7,1,5,3,0,0,"2021-8-2",0,1,-1,0
912,"",250,0,0,0,0,18,0,0,0,0,101,0,3,7,1,5,18,0,0,"2021-8-2",0,1,-1,0
913,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-8-2",0,1,-1,0
914,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-8-2",0,1,-1,0
915,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-8-2",0,1,-1,0
916,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-8-2",0,1,-1,0
917,"",73,0,0,0,0,18,16,0,0,0,101,0,3,4,3,5,18,0,0,"2021-8-3",0,1,-1,0
918,"",211,0,0,0,0,3,10,0,0,0,100,0,3,4,2,5,3,0,0,"2021-8-3",0,1,-1,0
919,"",78,0,0,0,0,11,1,0,0,0,100,0,3,4,2,5,11,0,0,"2021-8-3",0,1,-1,0
920,"",223,0,0,0,0,9,2,0,0,0,100,0,3,4,2,5,9,0,0,"2021-8-4",0,1,-1,0
921,"",78,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2021-8-9",0,1,-1,0
922,"",296,0,0,0,0,19,0,0,0,0,101,0,3,7,1,5,19,0,0,"2021-8-9",0,1,-1,0
923,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-8-9",0,1,-1,0
924,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-8-9",0,1,-1,0
925,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-8-9",0,1,-1,0
926,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-8-9",0,1,-1,0
927,"",223,0,0,0,0,9,3,0,0,0,100,0,3,4,2,5,9,0,0,"2021-8-9",0,1,-1,0
928,"",76,0,0,0,0,11,3,0,0,0,100,0,3,4,2,5,11,0,0,"2021-8-13",0,1,-1,0
929,"",203,0,0,0,0,3,11,0,0,0,100,0,3,4,2,5,3,0,0,"2021-8-15",0,1,-1,0
930,"",237,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2021-8-16",0,1,-1,0
931,"",280,0,0,0,0,19,0,0,0,0,101,0,3,7,1,5,19,0,0,"2021-8-16",0,1,-1,0
932,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-8-16",0,1,-1,0
933,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-8-16",0,1,-1,0
934,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-8-16",0,1,-1,0
935,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-8-16",0,1,-1,0
936,"",42,0,0,0,0,9,0,0,0,0,100,0,3,3,0,5,0,0,0,"2021-8-18",0,1,-1,0
937,"",32,0,0,0,0,18,17,0,0,0,101,0,3,4,3,5,18,0,0,"2021-8-20",0,1,-1,0
938,"",222,0,0,0,0,16,19,0,0,0,101,0,3,4,2,5,16,0,0,"2021-8-20",0,1,-1,0
939,"",274,0,0,0,0,1,0,0,0,0,100,0,3,3,0,5,0,0,0,"2021-8-21",0,1,-1,0
940,"",271,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2021-8-23",0,1,-1,0
941,"",19,0,0,0,0,18,0,0,0,0,101,0,3,7,1,5,18,0,0,"2021-8-23",0,1,-1,0
942,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-8-23",0,1,-1,0
943,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-8-23",0,1,-1,0
944,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-8-23",0,1,-1,0
945,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-8-23",0,1,-1,0
946,"",27,0,0,0,0,2,11,0,0,0,100,0,3,4,2,5,2,0,0,"2021-8-25",0,1,-1,0
947,"",0,0,0,0,0,17,0,0,0,0,101,0,1,3,3,5,17,0,0,"2021-8-26",0,1,-1,0
948,"",22,0,0,0,0,3,1,0,0,0,100,0,3,4,2,5,3,0,0,"2021-8-27",0,1,-1,0
949,"",86,0,0,0,0,16,18,0,0,0,101,0,3,4,2,5,16,0,0,"2021-8-28",0,1,-1,0
950,"",185,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2021-8-30",0,1,-1,0
951,"",44,0,0,0,0,16,0,0,0,0,101,0,3,7,1,5,16,0,0,"2021-8-30",0,1,-1,0
952,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-8-30",0,1,-1,0
953,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-8-30",0,1,-1,0
954,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-8-30",0,1,-1,0
955,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-8-30",0,1,-1,0
956,"",307,0,0,0,0,18,16,0,0,0,101,0,3,4,2,5,18,0,0,"2021-8-30",0,1,-1,0
957,"",244,0,0,0,0,11,9,0,0,0,100,0,3,4,2,5,11,0,0,"2021-8-30",0,1,-1,0
958,"",283,0,0,0,0,17,19,0,0,0,101,0,3,4,2,5,17,0,0,"2021-8-31",0,1,-1,0
959,"",244,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2021-9-1",0,1,-1,0
960,"",223,0,0,0,0,9,0,0,0,0,100,0,3,7,2,5,9,0,0,"2021-9-1",0,1,-1,0
961,"",21,0,0,0,0,2,0,0,0,0,100,0,3,7,2,5,2,0,0,"2021-9-1",0,1,-1,0
962,"",91,0,0,0,0,18,0,0,0,0,101,0,3,7,2,5,18,0,0,"2021-9-1",0,1,-1,0
963,"",32,0,0,0,0,18,0,0,0,0,101,0,3,7,2,5,18,0,0,"2021-9-1",0,1,-1,0
964,"",0,0,0,0,0,16,0,0,0,0,101,0,1,3,3,5,16,0,0,"2021-9-5",0,1,-1,0
965,"",173,0,0,0,0,3,11,0,0,0,100,0,3,4,2,5,3,0,0,"2021-9-5",0,1,-1,0
966,"",244,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2021-9-6",0,1,-1,0
967,"",259,0,0,0,0,18,0,0,0,0,101,0,3,7,1,5,18,0,0,"2021-9-6",0,1,-1,0
968,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-9-6",0,1,-1,0
969,"",0,0,0,0,0,16,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-9-6",0,1,-1,0
970,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-9-6",0,1,-1,0
971,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-9-6",0,1,-1,0
972,"",52,0,0,0,0,18,16,0,0,0,101,0,3,4,2,5,18,0,0,"2021-9-8",0,1,-1,0
973,"",0,0,0,0,0,18,0,0,0,0,101,0,1,3,3,5,18,0,0,"2021-9-9",0,1,-1,0
974,"",268,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2021-9-13",0,1,-1,0
975,"",252,0,0,0,0,16,0,0,0,0,101,0,3,7,1,5,16,0,0,"2021-9-13",0,1,-1,0
976,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-9-13",0,1,-1,0
977,"",0,0,0,0,0,18,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-9-13",0,1,-1,0
978,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-9-13",0,1,-1,0
979,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-9-13",0,1,-1,0
980,"",211,0,0,0,0,3,2,0,0,0,100,0,3,4,2,5,3,0,0,"2021-9-16",0,1,-1,0
981,"",0,0,0,0,0,9,0,0,0,0,100,0,1,3,3,5,9,0,0,"2021-9-19",0,1,-1,0
982,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2021-9-20",0,1,-1,0
983,"",262,0,0,0,0,16,0,0,0,0,101,0,3,7,1,5,16,0,0,"2021-9-20",0,1,-1,0
984,"",0,0,0,0,0,3,0,0,0,0,100,0,1,3,3,5,3,0,0,"2021-9-20",0,1,-1,0
985,"",0,0,0,0,0,10,0,0,0,0,100,0,1,3,3,5,10,0,0,"2021-9-20",0,1,-1,0
986,"",0,0,0,0,0,11,0,0,0,0,100,0,1,3,3,5,11,0,0,"2021-9-20",0,1,-1,0
987,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-9-20",0,1,-1,0
988,"",0,0,0,0,0,18,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-9-20",0,1,-1,0
989,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-9-20",0,1,-1,0
990,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-9-20",0,1,-1,0
991,"",81,0,0,0,0,3,10,0,0,0,100,0,3,4,2,5,3,0,0,"2021-9-21",0,1,-1,0
992,"",227,0,0,0,0,11,2,0,0,0,100,0,3,4,2,5,11,0,0,"2021-9-23",0,1,-1,0
993,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-9-24",0,1,-1,0
994,"",81,0,0,0,0,3,0,0,0,0,100,0,3,7,1,5,3,0,0,"2021-9-27",0,1,-1,0
995,"",73,0,0,0,0,18,0,0,0,0,101,0,3,7,1,5,18,0,0,"2021-9-27",0,1,-1,0
996,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2021-9-27",0,1,-1,0
997,"",0,0,0,0,0,18,0,0,0,0,101,0,3,0,2,5,0,0,0,"2021-9-27",0,1,-1,0
998,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-9-27",0,1,-1,0
999,"",211,0,0,0,0,3,1,0,0,0,100,0,3,4,2,5,3,0,0,"2021-9-27",0,1,-1,0
1000,"",200,0,0,0,0,11,9,0,0,0,100,0,3,4,2,5,11,0,0,"2021-9-29",0,1,-1,0
1001,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2021-10-1",0,1,-1,0
1002,"",22,0,0,0,0,3,0,0,0,0,100,0,3,7,2,5,3,0,0,"2021-10-1",0,1,-1,0
1003,"",24,0,0,0,0,2,0,0,0,0,100,0,3,7,2,5,2,0,0,"2021-10-1",0,1,-1,0
1004,"",306,0,0,0,0,18,0,0,0,0,101,0,3,7,2,5,18,0,0,"2021-10-1",0,1,-1,0
1005,"",86,0,0,0,0,16,0,0,0,0,101,0,3,7,2,5,16,0,0,"2021-10-1",0,1,-1,0
1006,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-10-3",0,1,-1,0
1007,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2021-10-3",0,1,-1,0
1008,"",121,0,0,0,0,9,0,0,0,0,100,0,3,6,3,5,9,0,0,"2021-10-3",0,1,-1,0
1009,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,3,101,-1,0,"2021-10-4",0,1,-1,0
1010,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,3,101,-1,0,"2021-10-4",0,1,-1,0
1011,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-10-4",0,1,-1,0
1012,"",0,0,0,0,0,16,18,0,0,0,101,0,3,0,0,3,101,0,0,"2021-10-19",0,1,-1,0
1013,"",197,0,0,0,0,3,0,0,0,0,100,0,3,3,0,5,0,0,0,"2021-10-5",0,1,-1,0
1014,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-10-11",0,1,-1,0
1015,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-10-25",0,1,-1,0
1016,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,3,101,-1,0,"2021-10-14",0,1,-1,0
1017,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2021-10-18",0,1,-1,0
1018,"",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2021-10-25",0,1,-1,0
1019,"",0,0,0,0,0,3,9,0,0,0,100,0,1,3,3,3,100,0,0,"2021-10-19",0,1,-1,0
1020,"",0,0,0,0,0,11,3,0,0,0,100,0,3,3,3,5,11,0,0,"2021-10-28",0,1,-1,0
1021,"",259,0,0,0,0,18,0,0,0,0,101,0,3,6,3,5,18,0,0,"2021-10-29",0,1,-1,0
1022,"",52,0,0,0,0,18,0,0,0,0,101,0,3,6,3,5,18,0,0,"2021-10-29",0,1,-1,0
1023,"",11,0,0,0,0,11,0,0,0,0,101,0,3,6,3,5,11,0,0,"2021-10-29",0,1,-1,0
1024,"",11,0,0,0,0,18,0,0,0,0,101,0,3,6,2,5,18,0,0,"2021-10-29",0,1,-1,0
1025,"",0,0,0,0,0,0,0,0,0,0,101,0,3,6,2,5,101,0,0,"2021-10-29",0,1,-1,0
