player_id,league_id,sub_league_id,year,category,place,amount
81,100,0,2022,21,8,69.0204
81,100,0,2022,22,6,6.4040
81,100,0,2022,24,10,0.3577
81,100,0,2022,25,10,0.8280
81,100,0,2022,26,9,133.9137
81,100,0,2023,0,1,101.0000
81,100,0,2023,1,9,451.0000
81,100,0,2023,2,6,403.0000
81,100,0,2023,3,8,123.0000
81,100,0,2023,5,5,214.0000
81,100,0,2023,6,5,25.0000
81,100,0,2023,11,8,65.0000
81,100,0,2023,12,10,40.0000
81,100,0,2023,17,2,48.0000
81,100,0,2023,18,10,0.3052
81,100,0,2023,19,9,0.3733
81,100,0,2023,20,6,0.5310
81,100,0,2023,21,7,81.6264
81,100,0,2023,22,7,7.6525
81,100,0,2023,23,7,0.2258
81,100,0,2023,24,8,0.3861
81,100,0,2023,25,5,0.9044
81,100,0,2023,26,6,149.7908
81,100,0,2023,58,4,5.0523
81,100,0,2024,0,1,100.0000
81,100,0,2024,3,8,121.0000
81,100,0,2024,5,3,211.0000
81,100,0,2024,8,7,21.0000
81,100,0,2024,13,5,2.0000
81,100,0,2024,17,7,46.0000
81,100,0,2024,18,7,0.3025
81,100,0,2024,19,7,0.3744
81,100,0,2024,20,5,0.5275
81,100,0,2024,21,3,79.8293
81,100,0,2024,22,6,7.4324
81,100,0,2024,23,10,0.2250
81,100,0,2024,24,5,0.3820
81,100,0,2024,25,3,0.9019
81,100,0,2024,26,4,141.4939
81,100,0,2024,58,5,3.9138
81,100,0,2025,0,1,100.0000
81,100,0,2025,1,9,460.0000
81,100,0,2025,2,7,411.0000
81,100,0,2025,5,3,226.0000
81,100,0,2025,8,2,29.0000
81,100,0,2025,9,8,10.0000
81,100,0,2025,11,6,80.0000
81,100,0,2025,17,4,54.0000
81,100,0,2025,20,8,0.5499
81,100,0,2025,23,3,0.2725
81,100,0,2025,24,9,0.3776
81,100,0,2025,25,10,0.9042
81,100,0,2025,26,10,145.5049
81,100,0,2026,0,2,100.0000
81,100,0,2026,1,7,460.0000
81,100,0,2026,3,2,131.0000
81,100,0,2026,5,6,219.0000
81,100,0,2026,7,2,5.0000
81,100,0,2026,9,5,36.0000
81,100,0,2026,11,8,79.0000
81,100,0,2026,12,9,55.0000
81,100,0,2026,18,3,0.3300
81,100,0,2026,19,3,0.4152
81,100,0,2026,20,8,0.5516
81,100,0,2026,21,6,97.3203
81,100,0,2026,22,5,9.2523
81,100,0,2026,24,6,0.4034
81,100,0,2026,25,5,0.9669
81,100,0,2026,26,6,162.8829
81,100,0,2026,58,3,6.6449
81,100,0,2027,0,1,100.0000
81,100,0,2027,3,9,121.0000
81,100,0,2027,9,7,31.0000
81,100,0,2028,0,1,100.0000
81,100,0,2028,3,1,131.0000
81,100,0,2028,5,8,209.0000
81,100,0,2028,6,6,31.0000
81,100,0,2028,7,4,4.0000
81,100,0,2028,10,9,74.0000
81,100,0,2028,12,5,57.0000
81,100,0,2028,13,10,3.0000
81,100,0,2028,18,1,0.3512
81,100,0,2028,19,1,0.4416
81,100,0,2028,20,4,0.5603
81,100,0,2028,21,1,95.9283
81,100,0,2028,22,1,10.3190
81,100,0,2028,24,1,0.4185
81,100,0,2028,25,1,1.0020
81,100,0,2028,26,1,172.2494
81,100,0,2028,58,1,5.9245
82,100,0,2018,0,2,101.0000
82,100,0,2018,4,7,98.0000
82,100,0,2018,8,10,16.0000
82,100,0,2019,0,1,100.0000
82,100,0,2019,4,9,96.0000
85,100,0,2018,27,8,32.0000
85,100,0,2018,32,7,11.0000
85,100,0,2018,50,8,32.0000
85,100,0,2018,51,7,24.0000
85,100,0,2019,37,3,50.0000
85,100,0,2019,38,10,146.0000
85,100,0,2019,41,8,0.2777
85,100,0,2019,46,9,7.7927
85,100,0,2019,48,10,8.0122
85,100,0,2019,52,2,20.0000
85,100,0,2019,53,2,0.8333
85,100,0,2019,56,7,1.0000
85,100,0,2019,57,7,0.5392
85,1000,0,2020,28,1,15.0000
85,1000,0,2020,29,3,7.0000
85,1000,0,2020,30,8,5.0000
85,1000,0,2020,31,6,0.5833
85,1000,0,2020,37,2,42.0000
85,1000,0,2020,38,6,90.0000
85,1000,0,2020,40,6,4.1845
85,1000,0,2020,41,5,0.2857
85,1000,0,2020,42,7,1.3284
85,1000,0,2020,44,8,12.5535
85,1000,0,2020,45,3,0.9963
85,1000,0,2020,46,4,7.7712
85,1000,0,2020,48,6,8.9668
85,1000,0,2020,49,8,101.2041
85,1000,0,2020,52,7,7.0000
85,1000,0,2020,53,7,0.4667
85,1000,0,2020,57,1,0.6429
85,1000,0,2020,59,6,1.1484
85,100,0,2020,51,8,24.0000
85,100,0,2021,33,8,1.0000
85,100,0,2022,33,10,1.0000
87,100,0,2018,14,1,14.0000
87,100,0,2018,16,6,4.0000
87,100,0,2019,0,1,100.0000
87,100,0,2019,4,5,98.0000
87,100,0,2019,7,9,2.0000
87,100,0,2019,9,4,2.0000
87,100,0,2019,14,9,6.0000
87,1000,0,2020,0,1,60.0000
87,1000,0,2020,6,7,13.0000
87,1000,0,2020,7,3,2.0000
87,1000,0,2020,14,7,5.0000
87,100,0,2020,0,1,100.0000
87,100,0,2020,6,7,26.0000
87,100,0,2020,7,6,4.0000
87,100,0,2020,14,5,9.0000
87,100,0,2021,0,1,100.0000
87,100,0,2021,9,7,16.0000
87,100,0,2022,0,1,100.0000
87,100,0,2022,1,6,456.0000
87,100,0,2022,9,4,35.0000
87,100,0,2022,12,7,45.0000
87,100,0,2022,14,2,9.0000
87,100,0,2022,15,2,9.0000
87,100,0,2022,19,9,0.3557
87,100,0,2023,1,5,456.0000
87,100,0,2023,9,4,35.0000
87,100,0,2023,12,8,46.0000
87,100,0,2023,14,10,7.0000
87,100,0,2023,15,3,5.0000
87,100,0,2024,0,1,100.0000
87,100,0,2024,1,3,473.0000
87,100,0,2024,2,7,407.0000
87,100,0,2024,3,9,118.0000
87,100,0,2024,6,10,24.0000
87,100,0,2024,9,6,11.0000
87,100,0,2024,11,10,71.0000
87,100,0,2024,14,2,9.0000
87,100,0,2024,15,7,5.0000
87,100,0,2024,16,7,5.0000
87,100,0,2024,19,9,0.3718
87,100,0,2025,0,1,100.0000
87,100,0,2025,1,2,476.0000
87,100,0,2025,2,4,418.0000
87,100,0,2025,3,2,133.0000
87,100,0,2025,14,10,7.0000
87,100,0,2025,15,2,3.0000
87,100,0,2025,18,5,0.3182
87,100,0,2025,19,9,0.3890
87,100,0,2026,0,2,100.0000
87,100,0,2026,1,8,459.0000
87,100,0,2026,13,7,4.0000
87,100,0,2026,14,5,9.0000
87,100,0,2026,16,3,6.0000
87,100,0,2027,0,1,100.0000
87,100,0,2027,1,6,480.0000
87,100,0,2027,3,4,131.0000
87,100,0,2027,6,1,34.0000
87,100,0,2027,12,6,67.0000
87,100,0,2027,13,2,4.0000
87,100,0,2027,14,2,11.0000
87,100,0,2027,17,9,49.0000
87,100,0,2027,18,5,0.3275
87,100,0,2027,19,3,0.4354
87,100,0,2027,21,5,95.3912
87,100,0,2027,22,3,9.2314
87,100,0,2027,24,5,0.4057
87,100,0,2027,25,6,0.9529
87,100,0,2027,26,5,149.8353
87,100,0,2028,0,1,100.0000
87,100,0,2028,1,8,463.0000
87,100,0,2028,2,5,415.0000
87,100,0,2028,3,8,119.0000
87,100,0,2028,6,8,30.0000
87,100,0,2028,14,10,7.0000
88,100,0,2018,30,5,12.0000
88,100,0,2019,30,4,13.0000
88,100,0,2019,36,5,17.0000
88,100,0,2019,37,8,43.0000
88,100,0,2020,30,7,11.0000
88,100,0,2021,33,8,1.0000
90,100,0,2019,27,10,31.0000
90,100,0,2019,33,1,7.0000
90,100,0,2019,50,10,31.0000
90,1000,0,2020,27,3,31.0000
90,1000,0,2020,33,7,3.0000
90,1000,0,2020,37,9,26.0000
90,1000,0,2020,50,3,31.0000
90,100,0,2020,27,8,31.0000
90,100,0,2020,33,1,7.0000
90,100,0,2020,50,8,31.0000
90,100,0,2021,33,8,1.0000
90,100,0,2022,33,1,9.0000
90,100,0,2023,39,10,6.0000
92,100,0,2021,7,6,4.0000
92,100,0,2021,9,4,33.0000
92,100,0,2021,15,2,8.0000
92,100,0,2023,7,9,4.0000
92,100,0,2023,9,6,17.0000
92,100,0,2023,15,3,5.0000
92,100,0,2024,0,1,100.0000
92,100,0,2024,7,7,3.0000
92,100,0,2024,9,5,30.0000
92,100,0,2024,15,1,11.0000
92,100,0,2025,0,1,100.0000
92,100,0,2025,7,6,4.0000
92,100,0,2025,9,5,25.0000
92,100,0,2026,9,10,7.0000
92,100,0,2026,15,3,6.0000
92,100,0,2027,15,5,1.0000
94,100,0,2018,0,2,101.0000
94,100,0,2018,16,6,4.0000
94,100,0,2019,0,1,100.0000
94,100,0,2019,6,4,19.0000
94,100,0,2019,7,9,2.0000
94,100,0,2019,13,9,3.0000
94,100,0,2019,16,10,3.0000
94,1000,0,2020,0,1,60.0000
94,1000,0,2020,4,6,67.0000
94,1000,0,2020,9,7,4.0000
94,1000,0,2020,10,10,32.0000
94,1000,0,2020,11,6,39.0000
94,100,0,2020,0,1,100.0000
94,100,0,2020,4,10,108.0000
94,100,0,2020,13,5,5.0000
94,100,0,2021,0,1,100.0000
94,100,0,2021,6,1,34.0000
94,100,0,2021,17,7,43.0000
94,100,0,2022,7,6,5.0000
94,100,0,2025,0,1,100.0000
95,100,0,2019,33,8,1.0000
97,100,0,2018,30,10,9.0000
97,100,0,2018,56,6,1.0000
97,100,0,2019,29,10,10.0000
97,100,0,2019,30,10,10.0000
97,100,0,2019,36,1,25.0000
97,100,0,2019,39,8,6.0000
97,100,0,2020,30,7,11.0000
97,100,0,2020,45,10,1.0407
97,100,0,2020,47,6,2.2548
97,100,0,2020,57,6,0.5906
98,100,0,2018,33,6,2.0000
98,100,0,2019,33,8,1.0000
98,100,0,2020,51,8,24.0000
100,100,0,2018,28,1,26.0000
100,100,0,2018,30,2,15.0000
100,100,0,2018,34,3,184.0000
100,100,0,2018,35,2,810.0000
100,100,0,2018,36,3,20.0000
100,100,0,2018,37,3,58.0000
100,100,0,2018,54,6,3.0000
100,100,0,2018,55,9,0.1154
100,100,0,2018,56,3,2.0000
101,100,0,2018,30,9,10.0000
101,100,0,2018,35,8,734.0000
101,100,0,2018,36,2,24.0000
101,100,0,2018,37,7,53.0000
101,100,0,2018,54,6,3.0000
101,100,0,2018,55,7,0.1250
101,100,0,2018,57,9,0.5289
101,100,0,2019,28,1,26.0000
101,100,0,2019,29,6,11.0000
101,100,0,2019,30,9,11.0000
101,100,0,2019,34,4,184.2000
101,100,0,2019,35,7,741.0000
101,100,0,2019,37,8,43.0000
101,100,0,2019,39,1,13.0000
101,100,0,2019,41,9,0.2778
101,100,0,2019,42,10,1.0993
101,100,0,2019,44,10,10.2347
101,100,0,2019,45,5,0.4874
101,100,0,2019,46,10,7.7978
101,100,0,2019,52,10,18.0000
101,100,0,2019,53,10,0.6923
101,100,0,2019,54,5,4.0000
101,100,0,2019,55,9,0.1538
101,100,0,2019,56,7,1.0000
101,100,0,2019,59,6,2.7383
101,1000,0,2020,32,9,1.0000
101,100,0,2020,28,2,26.0000
101,100,0,2020,29,8,11.0000
101,100,0,2020,31,7,0.6471
101,100,0,2020,36,10,21.0000
101,100,0,2020,37,10,53.0000
101,100,0,2020,40,4,3.1602
101,100,0,2020,41,2,0.2681
101,100,0,2020,42,10,1.2074
101,100,0,2020,44,8,11.3655
101,100,0,2020,46,7,7.9281
101,100,0,2020,52,1,21.0000
101,100,0,2020,53,1,0.8077
101,100,0,2021,28,6,25.0000
101,100,0,2021,29,7,11.0000
101,100,0,2021,31,10,0.5789
101,100,0,2021,36,8,20.0000
101,100,0,2021,37,4,59.0000
101,100,0,2021,39,7,7.0000
101,100,0,2021,41,3,0.2572
101,100,0,2021,42,9,1.2831
101,100,0,2021,44,8,11.8193
101,100,0,2021,46,7,8.3494
101,100,0,2021,54,6,3.0000
101,100,0,2021,55,6,0.1200
101,100,0,2021,56,4,1.0000
101,100,0,2022,28,5,25.0000
101,100,0,2022,35,10,708.0000
101,100,0,2022,37,5,58.0000
101,100,0,2022,54,6,3.0000
101,100,0,2022,55,6,0.1200
101,100,0,2022,56,1,2.0000
101,100,0,2022,57,6,0.5804
101,100,0,2023,28,3,26.0000
101,100,0,2023,30,9,9.0000
101,100,0,2023,36,9,21.0000
101,100,0,2023,37,8,49.0000
101,100,0,2023,41,10,0.2809
101,100,0,2023,52,9,15.0000
101,100,0,2023,57,5,0.5630
101,100,0,2024,28,1,26.0000
101,100,0,2024,29,4,14.0000
101,100,0,2024,31,3,0.7368
101,100,0,2024,37,9,60.0000
101,100,0,2024,38,8,162.0000
101,100,0,2024,40,9,3.9937
101,100,0,2024,44,10,11.8125
101,100,0,2024,45,4,0.8438
101,100,0,2024,46,7,8.2125
101,100,0,2024,48,8,9.1125
101,100,0,2024,49,8,87.2375
101,100,0,2024,52,5,15.0000
101,100,0,2024,57,10,0.5133
101,100,0,2024,59,8,3.2309
102,100,0,2018,30,10,9.0000
102,100,0,2018,33,10,1.0000
102,100,0,2018,37,10,49.0000
102,100,0,2018,39,8,6.0000
102,100,0,2018,54,6,3.0000
102,100,0,2018,55,2,0.2000
102,100,0,2019,29,6,11.0000
102,100,0,2019,30,10,10.0000
102,100,0,2019,39,8,6.0000
102,100,0,2019,41,7,0.2774
102,100,0,2019,47,10,1.8874
102,100,0,2019,54,5,4.0000
102,100,0,2019,55,5,0.1667
102,100,0,2019,56,3,2.0000
103,100,0,2019,0,1,100.0000
103,100,0,2019,6,8,18.0000
103,100,0,2019,12,10,30.0000
103,100,0,2019,13,5,5.0000
103,100,0,2019,14,1,15.0000
103,1000,0,2020,0,1,60.0000
103,1000,0,2020,6,8,12.0000
103,1000,0,2020,7,3,2.0000
103,1000,0,2020,12,8,26.0000
103,1000,0,2020,14,3,8.0000
103,1000,0,2020,19,7,0.3644
103,100,0,2020,0,1,100.0000
103,100,0,2020,14,7,8.0000
103,100,0,2020,16,9,3.0000
103,100,0,2022,0,1,100.0000
103,100,0,2022,6,7,26.0000
103,100,0,2022,7,1,8.0000
103,100,0,2022,9,10,5.0000
103,100,0,2022,13,5,4.0000
103,100,0,2023,4,7,101.0000
103,100,0,2023,6,2,28.0000
103,100,0,2023,7,5,5.0000
103,100,0,2023,14,1,11.0000
105,100,0,2017,13,10,1.0000
105,100,0,2017,14,9,7.0000
105,100,0,2018,13,9,2.0000
105,100,0,2019,0,1,100.0000
105,100,0,2019,6,4,19.0000
105,100,0,2019,7,9,2.0000
105,100,0,2019,13,7,4.0000
107,100,0,2018,33,3,4.0000
107,100,0,2018,39,8,6.0000
107,100,0,2023,30,9,9.0000
107,100,0,2025,27,1,65.0000
107,100,0,2025,50,1,65.0000
111,100,0,2018,2,9,419.0000
111,100,0,2018,4,2,108.0000
111,100,0,2019,0,1,100.0000
111,100,0,2019,6,8,18.0000
111,100,0,2019,7,1,5.0000
111,100,0,2019,11,7,47.0000
111,1000,0,2020,0,1,60.0000
111,1000,0,2020,6,8,12.0000
111,100,0,2020,0,1,100.0000
111,100,0,2020,6,1,32.0000
111,100,0,2020,7,6,4.0000
111,100,0,2020,16,2,6.0000
111,100,0,2020,17,5,50.0000
111,100,0,2021,0,1,100.0000
111,100,0,2021,6,10,24.0000
111,100,0,2021,7,6,4.0000
111,100,0,2021,16,9,4.0000
111,100,0,2022,0,1,100.0000
111,100,0,2022,6,2,31.0000
111,100,0,2022,13,1,6.0000
111,100,0,2022,17,8,42.0000
111,100,0,2023,0,1,101.0000
111,100,0,2023,5,9,190.0000
111,100,0,2023,10,10,66.0000
111,100,0,2023,11,6,71.0000
111,100,0,2023,16,6,6.0000
111,100,0,2024,0,1,100.0000
111,100,0,2024,2,9,405.0000
111,100,0,2024,3,2,130.0000
111,100,0,2024,5,1,219.0000
111,100,0,2024,6,9,26.0000
111,100,0,2024,7,7,3.0000
111,100,0,2024,8,10,19.0000
111,100,0,2024,10,1,91.0000
111,100,0,2024,11,2,77.0000
111,100,0,2024,17,5,48.0000
111,100,0,2024,18,1,0.3210
111,100,0,2024,19,6,0.3758
111,100,0,2024,20,3,0.5407
111,100,0,2024,21,6,78.5367
111,100,0,2024,22,7,7.1881
111,100,0,2024,24,2,0.3918
111,100,0,2024,25,2,0.9166
111,100,0,2024,26,3,144.6222
111,100,0,2024,58,7,3.8577
111,100,0,2025,0,1,100.0000
111,100,0,2025,1,1,485.0000
111,100,0,2025,2,1,448.0000
111,100,0,2025,3,8,126.0000
111,100,0,2025,7,1,9.0000
111,100,0,2025,11,10,75.0000
111,100,0,2026,0,2,100.0000
111,100,0,2026,5,9,216.0000
111,100,0,2026,13,9,3.0000
111,100,0,2026,18,6,0.3221
111,100,0,2026,20,5,0.5610
111,100,0,2026,23,9,0.2390
111,100,0,2026,24,8,0.3922
111,100,0,2026,25,7,0.9489
111,100,0,2026,26,9,151.3658
111,100,0,2027,0,1,100.0000
111,100,0,2027,7,5,4.0000
111,100,0,2028,0,1,100.0000
111,100,0,2028,3,6,120.0000
111,100,0,2028,5,7,211.0000
111,100,0,2028,6,9,29.0000
111,100,0,2028,7,1,7.0000
111,100,0,2028,17,7,52.0000
111,100,0,2028,18,3,0.3175
111,100,0,2028,19,3,0.3897
111,100,0,2028,20,5,0.5582
111,100,0,2028,21,5,80.9765
111,100,0,2028,22,4,8.0381
111,100,0,2028,23,9,0.2407
111,100,0,2028,24,4,0.3953
111,100,0,2028,25,4,0.9479
111,100,0,2028,26,4,152.0279
111,100,0,2028,58,7,4.3600
112,100,0,2018,33,10,1.0000
115,100,0,2017,32,9,2.0000
116,100,0,2017,33,9,2.0000
116,100,0,2020,33,4,4.0000
119,100,0,2018,7,9,3.0000
119,100,0,2018,9,1,8.0000
119,100,0,2018,13,9,2.0000
119,100,0,2019,0,1,100.0000
119,100,0,2019,1,3,450.0000
119,100,0,2019,2,3,422.0000
119,100,0,2019,3,7,111.0000
119,100,0,2019,4,5,98.0000
119,100,0,2019,7,9,2.0000
119,100,0,2019,9,4,2.0000
119,100,0,2019,11,10,45.0000
119,100,0,2019,13,9,3.0000
119,100,0,2019,14,2,11.0000
119,1000,0,2020,0,1,60.0000
119,1000,0,2020,4,8,65.0000
119,1000,0,2020,9,1,23.0000
119,1000,0,2020,14,2,9.0000
119,100,0,2020,0,1,100.0000
119,100,0,2020,9,4,8.0000
119,100,0,2020,15,10,3.0000
119,100,0,2021,0,1,100.0000
119,100,0,2021,3,10,116.0000
119,100,0,2021,9,1,77.0000
119,100,0,2021,13,7,2.0000
119,100,0,2021,14,2,9.0000
119,100,0,2021,18,10,0.2929
119,100,0,2022,0,1,100.0000
119,100,0,2022,2,4,410.0000
119,100,0,2022,3,8,116.0000
119,100,0,2022,9,2,65.0000
119,100,0,2022,16,10,5.0000
119,100,0,2023,7,9,4.0000
119,100,0,2023,9,3,55.0000
119,100,0,2023,14,6,8.0000
119,100,0,2024,0,1,100.0000
119,100,0,2024,6,2,36.0000
119,100,0,2024,7,7,3.0000
119,100,0,2024,9,3,66.0000
119,100,0,2024,12,8,54.0000
119,100,0,2024,14,10,6.0000
119,100,0,2024,17,10,44.0000
119,100,0,2024,18,10,0.3005
119,100,0,2024,19,4,0.3932
119,100,0,2024,21,4,79.7182
119,100,0,2024,22,4,7.6326
119,100,0,2024,26,8,135.7342
119,100,0,2024,58,4,4.0587
119,100,0,2025,0,1,100.0000
119,100,0,2025,1,5,467.0000
119,100,0,2025,7,10,3.0000
119,100,0,2025,9,1,88.0000
119,100,0,2025,11,2,92.0000
119,100,0,2025,12,4,64.0000
119,100,0,2025,14,3,10.0000
119,100,0,2025,19,5,0.4133
119,100,0,2025,21,5,90.7304
119,100,0,2025,22,5,8.4765
119,100,0,2025,58,9,5.1214
119,100,0,2026,0,2,100.0000
119,100,0,2026,1,3,481.0000
119,100,0,2026,7,4,4.0000
119,100,0,2026,9,2,86.0000
119,100,0,2026,11,7,87.0000
119,100,0,2026,12,2,67.0000
119,100,0,2026,14,4,10.0000
119,100,0,2027,0,1,100.0000
119,100,0,2027,1,1,491.0000
119,100,0,2027,2,3,422.0000
119,100,0,2027,9,1,71.0000
119,100,0,2027,11,7,89.0000
119,100,0,2027,16,2,7.0000
119,100,0,2028,0,1,100.0000
119,100,0,2028,6,4,33.0000
119,100,0,2028,9,4,54.0000
119,100,0,2028,14,1,16.0000
119,100,0,2028,19,5,0.3835
120,100,0,2017,0,1,100.0000
120,100,0,2017,4,5,88.0000
120,100,0,2017,16,3,6.0000
120,100,0,2018,0,2,101.0000
120,100,0,2018,4,5,103.0000
120,100,0,2018,13,1,7.0000
120,100,0,2019,0,1,100.0000
120,100,0,2019,4,5,98.0000
120,100,0,2019,7,9,2.0000
120,100,0,2019,16,2,4.0000
121,100,0,2018,14,8,7.0000
121,100,0,2018,16,2,5.0000
121,100,0,2019,0,1,100.0000
121,100,0,2019,5,6,162.0000
121,100,0,2019,6,3,20.0000
121,100,0,2019,8,6,14.0000
121,100,0,2019,16,2,4.0000
121,100,0,2019,17,3,34.0000
121,100,0,2019,18,10,0.2688
121,100,0,2019,20,5,0.4355
121,100,0,2019,21,9,49.5987
121,100,0,2019,22,6,4.6824
121,100,0,2019,23,4,0.1667
121,100,0,2019,24,6,0.3354
121,100,0,2019,25,6,0.7506
121,100,0,2019,26,6,130.4878
121,1000,0,2020,0,1,60.0000
121,1000,0,2020,3,10,64.0000
121,1000,0,2020,4,9,63.0000
121,1000,0,2020,6,8,12.0000
121,1000,0,2020,16,3,3.0000
121,1000,0,2020,18,9,0.2795
121,100,0,2020,0,1,100.0000
121,100,0,2020,14,10,7.0000
121,100,0,2021,0,1,100.0000
121,100,0,2021,3,3,128.0000
121,100,0,2021,5,3,214.0000
121,100,0,2021,6,10,24.0000
121,100,0,2021,7,6,4.0000
121,100,0,2021,8,9,18.0000
121,100,0,2021,10,6,69.0000
121,100,0,2021,11,10,66.0000
121,100,0,2021,14,7,7.0000
121,100,0,2021,16,9,4.0000
121,100,0,2021,17,4,46.0000
121,100,0,2021,18,1,0.3168
121,100,0,2021,19,7,0.3736
121,100,0,2021,20,4,0.5297
121,100,0,2021,21,3,81.3860
121,100,0,2021,22,2,7.6833
121,100,0,2021,23,8,0.2129
121,100,0,2021,24,4,0.3885
121,100,0,2021,25,4,0.9033
121,100,0,2021,26,4,144.9281
121,100,0,2021,58,7,3.5626
121,100,0,2022,0,1,100.0000
121,100,0,2022,3,10,114.0000
121,100,0,2022,5,6,193.0000
121,100,0,2022,6,4,27.0000
121,100,0,2022,7,1,8.0000
121,100,0,2022,10,7,65.0000
121,100,0,2022,14,8,6.0000
121,100,0,2022,17,5,47.0000
121,100,0,2022,18,8,0.2916
121,100,0,2022,20,6,0.4936
121,100,0,2022,22,5,6.4135
121,100,0,2022,23,10,0.2020
121,100,0,2022,24,7,0.3627
121,100,0,2022,25,6,0.8441
121,100,0,2022,26,10,133.8385
121,100,0,2022,58,10,3.4001
121,100,0,2023,0,1,101.0000
121,100,0,2023,3,8,123.0000
121,100,0,2023,5,6,210.0000
121,100,0,2023,7,5,5.0000
121,100,0,2023,10,4,80.0000
121,100,0,2023,17,9,44.0000
121,100,0,2023,18,8,0.3083
121,100,0,2023,20,7,0.5263
121,100,0,2023,21,10,74.0520
121,100,0,2023,22,9,6.9666
121,100,0,2023,23,8,0.2180
121,100,0,2023,24,9,0.3729
121,100,0,2023,25,8,0.8797
121,100,0,2023,26,9,137.0881
121,100,0,2024,0,1,100.0000
121,100,0,2024,3,4,123.0000
121,100,0,2024,5,3,211.0000
121,100,0,2024,6,1,37.0000
121,100,0,2024,7,7,3.0000
121,100,0,2024,14,4,8.0000
121,100,0,2024,17,1,55.0000
121,100,0,2024,18,5,0.3106
121,100,0,2024,20,4,0.5328
121,100,0,2024,21,8,75.1606
121,100,0,2024,22,8,7.1205
121,100,0,2024,24,4,0.3838
121,100,0,2024,25,4,0.8963
121,100,0,2024,26,6,139.2223
121,100,0,2024,58,8,3.6872
121,100,0,2025,0,1,100.0000
121,100,0,2025,3,7,127.0000
121,100,0,2025,5,2,235.0000
121,100,0,2025,6,7,32.0000
121,100,0,2025,7,4,5.0000
121,100,0,2025,8,10,22.0000
121,100,0,2025,10,3,88.0000
121,100,0,2025,17,1,59.0000
121,100,0,2025,18,7,0.3151
121,100,0,2025,20,2,0.5831
121,100,0,2025,21,10,81.9115
121,100,0,2025,22,10,7.5740
121,100,0,2025,23,5,0.2680
121,100,0,2025,24,7,0.3953
121,100,0,2025,25,7,0.9499
121,100,0,2025,26,7,154.2114
121,100,0,2026,0,2,100.0000
121,100,0,2026,3,8,126.0000
121,100,0,2026,5,8,217.0000
121,100,0,2026,6,1,47.0000
121,100,0,2026,7,4,4.0000
121,100,0,2026,10,6,82.0000
121,100,0,2026,11,9,78.0000
121,100,0,2026,14,2,11.0000
121,100,0,2026,17,4,63.0000
121,100,0,2026,20,10,0.5385
121,100,0,2027,0,1,100.0000
121,100,0,2027,7,3,5.0000
121,100,0,2028,0,1,100.0000
121,100,0,2028,5,10,202.0000
121,100,0,2028,6,9,29.0000
121,100,0,2028,7,4,4.0000
121,100,0,2028,10,5,77.0000
121,100,0,2028,17,9,51.0000
121,100,0,2028,18,9,0.2952
121,100,0,2028,20,7,0.5372
121,100,0,2028,23,7,0.2420
121,100,0,2028,25,8,0.8915
122,100,0,2020,0,1,100.0000
122,100,0,2020,15,3,9.0000
122,100,0,2021,0,1,100.0000
122,100,0,2021,1,5,471.0000
122,100,0,2021,2,2,428.0000
122,100,0,2021,7,1,6.0000
122,100,0,2021,12,10,40.0000
122,100,0,2022,0,1,100.0000
122,100,0,2022,1,8,453.0000
122,100,0,2022,2,3,411.0000
122,100,0,2024,0,1,100.0000
122,100,0,2024,5,10,198.0000
122,100,0,2024,8,1,27.0000
122,100,0,2024,20,8,0.5077
122,100,0,2024,23,4,0.2462
122,100,0,2025,0,1,100.0000
122,100,0,2026,0,2,100.0000
122,100,0,2026,3,10,125.0000
122,100,0,2026,5,6,219.0000
122,100,0,2026,6,10,29.0000
122,100,0,2026,7,4,4.0000
122,100,0,2026,10,10,75.0000
122,100,0,2026,17,8,52.0000
122,100,0,2026,18,8,0.3189
122,100,0,2026,20,6,0.5587
122,100,0,2026,21,10,84.1768
122,100,0,2026,22,10,8.1461
122,100,0,2026,23,8,0.2398
122,100,0,2026,24,7,0.3935
122,100,0,2026,25,8,0.9482
122,100,0,2026,26,8,152.2974
122,100,0,2026,58,6,5.6091
122,100,0,2027,0,1,100.0000
122,100,0,2027,18,9,0.3059
122,100,0,2027,19,8,0.4004
122,100,0,2027,58,10,4.0847
122,100,0,2028,0,1,100.0000
122,100,0,2028,1,5,471.0000
122,100,0,2028,6,1,37.0000
122,100,0,2028,11,7,75.0000
122,100,0,2028,12,1,70.0000
122,100,0,2028,13,2,6.0000
122,100,0,2028,17,4,54.0000
122,100,0,2028,19,9,0.3800
122,100,0,2028,21,9,75.5071
123,100,0,2023,32,8,6.0000
123,100,0,2023,39,9,7.0000
123,100,0,2023,51,1,39.0000
123,100,0,2024,33,10,4.0000
123,100,0,2024,39,3,10.0000
123,100,0,2024,45,3,0.8108
123,100,0,2024,54,9,2.0000
123,100,0,2024,55,6,0.1667
123,100,0,2025,28,4,25.0000
123,100,0,2025,30,7,14.0000
123,100,0,2025,36,10,22.0000
123,100,0,2025,37,3,76.0000
124,100,0,2021,0,1,100.0000
124,100,0,2021,4,1,114.0000
124,100,0,2021,10,10,64.0000
124,100,0,2021,13,7,2.0000
124,100,0,2021,16,1,10.0000
124,100,0,2022,0,1,100.0000
124,100,0,2022,4,2,110.0000
124,100,0,2022,5,10,185.0000
124,100,0,2022,8,8,18.0000
124,100,0,2022,10,5,75.0000
124,100,0,2022,16,4,7.0000
