player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,war
46,2020,9,0,100,1,3,87,336,0,80,87,360,59,19,47,46,103,62,0,1,24,24,0,0,0,52,16,1,0,2,10,1,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0000,344.8000,0,262,0.0000
46,2020,9,0,100,1,1,152,618,0,179,137,690,112,57,111,108,169,131,2508,0,24,24,9,10,0,105,37,2,5,5,32,1,0,0,4,8,0,10,6,0,0,0,1,0,2,2,0,0,0,-2.9054,652.0000,0,456,-0.0507
46,2021,9,0,100,1,2,27,111,0,33,18,125,0,12,20,17,35,24,0,1,31,0,0,0,0,17,8,0,0,2,6,0,0,0,0,2,0,2,0,0,0,31,0,0,0,0,0,7,2,0.0000,72.7000,0,82,0.0000
46,2021,9,0,100,1,3,42,160,0,39,41,172,0,7,15,13,37,42,0,1,33,0,0,0,0,34,4,1,0,0,1,0,0,0,2,4,0,5,0,0,0,33,0,0,0,0,0,20,4,0.0000,131.6000,0,127,0.0000
46,2021,9,0,100,1,21,1,8,0,3,4,11,0,2,3,3,0,1,44,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0277,3.4000,0,5,0.0000
46,2021,9,0,100,1,1,69,271,0,72,59,297,0,19,35,30,72,66,1102,2,33,0,2,0,0,51,12,1,0,2,7,0,0,0,2,6,23,7,0,1,1,33,0,0,2,2,0,27,6,0.7511,204.3000,0,209,0.5262
46,2022,9,0,100,1,2,9,42,0,14,4,49,0,7,6,6,11,12,0,1,11,0,0,0,0,9,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,3,1,0.0000,17.3000,0,28,0.0000
46,2022,9,0,100,1,3,16,60,0,12,16,64,0,3,7,7,19,14,0,1,11,0,0,0,0,8,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,4,2,0.0000,23.5000,0,49,0.0000
46,2022,9,0,100,1,1,25,102,0,26,20,113,0,10,13,13,30,26,433,2,11,0,0,0,1,17,3,0,1,3,3,0,0,0,1,0,4,1,0,2,0,11,0,0,1,0,0,7,3,-0.3587,40.8000,0,77,0.0380
46,2022,9,0,100,1,21,3,14,0,4,1,14,0,0,1,1,6,3,53,2,2,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,3,2,0.0027,5.4000,0,11,0.0000
46,2023,1,0,100,1,3,26,102,0,29,23,116,0,11,14,13,20,32,0,0,38,0,0,0,0,21,5,0,3,2,1,1,0,0,0,0,0,3,0,0,0,38,0,0,0,0,0,22,7,0.0000,125.4000,0,78,0.0000
46,2023,1,0,100,1,2,29,107,0,23,23,123,0,12,11,11,30,32,0,2,33,0,0,0,0,14,5,1,2,0,4,1,0,0,3,1,0,1,0,0,0,33,0,0,0,0,0,7,4,0.0000,102.4000,0,89,0.0000
46,2023,1,0,100,1,1,55,209,0,52,46,239,0,23,25,24,50,64,914,2,39,0,5,0,3,35,10,1,5,2,5,2,0,0,3,1,18,4,0,3,0,39,0,0,3,2,0,29,11,1.2613,227.8000,0,167,0.2607
46,2024,1,0,100,1,2,8,32,0,7,6,38,0,6,3,3,9,10,0,2,10,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,0,5,0,0.0000,43.7000,0,26,0.0000
46,2024,1,0,100,1,3,7,23,0,5,6,26,0,1,3,2,2,12,0,1,12,0,0,0,0,4,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,12,0,0,0,0,0,12,3,0.0000,36.5000,0,22,0.0000
46,2024,1,0,100,1,1,16,55,0,12,12,64,0,7,6,5,11,22,259,0,13,0,1,1,1,11,0,0,2,0,1,0,0,0,2,0,10,2,0,1,0,13,0,0,3,0,1,17,3,0.3115,80.2000,0,48,0.1349
46,2025,24,0,100,1,1,51,192,0,44,38,216,0,20,20,20,38,74,840,2,36,0,3,2,1,24,14,0,2,0,6,0,1,3,0,1,20,3,0,2,1,36,0,0,1,0,0,35,7,0.4092,242.3000,0,155,0.0446
46,2025,24,0,100,1,3,28,101,0,19,18,114,0,10,7,7,19,46,0,0,34,0,0,0,0,12,6,0,1,0,1,0,1,2,0,1,0,0,0,0,0,34,0,0,0,0,0,18,4,0.0000,139.2000,0,84,0.0000
46,2025,24,0,100,1,2,23,91,0,25,20,102,0,10,13,13,19,28,0,2,33,0,0,0,0,12,8,0,1,0,5,0,0,1,0,0,0,3,0,0,0,33,0,0,0,0,0,17,3,0.0000,103.1000,0,71,0.0000
46,2025,24,0,100,1,21,2,10,0,4,0,11,0,1,1,1,2,4,38,0,2,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,-0.0656,6.3000,0,6,0.0000
46,2026,3,0,100,1,1,57,215,0,57,53,240,0,22,32,29,55,50,927,2,43,0,3,5,3,31,15,1,0,2,9,0,0,6,3,2,21,7,0,6,3,43,0,0,6,1,3,39,10,-0.2318,229.7000,0,173,0.1405
46,2026,3,0,100,1,2,31,119,0,30,28,135,0,14,19,15,34,26,0,2,41,0,0,0,0,17,5,0,0,2,6,0,0,3,2,2,0,3,0,0,0,41,0,0,0,0,0,20,5,0.0000,113.2000,0,95,0.0000
46,2026,3,0,100,1,3,26,96,0,27,25,105,0,8,13,14,21,24,0,0,38,0,0,0,0,14,10,1,0,0,3,0,0,3,1,0,0,4,0,0,0,38,0,0,0,0,0,19,5,0.0000,116.5000,0,78,0.0000
46,2027,1,0,100,1,1,14,46,0,8,12,52,0,6,4,4,14,11,195,0,12,0,0,0,2,6,1,0,0,0,1,0,0,0,1,0,6,4,0,2,0,12,0,0,0,1,0,10,1,-0.1103,43.2000,0,42,0.1337
46,2027,1,0,100,1,3,7,24,0,3,7,26,0,2,1,1,9,4,0,2,12,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,8,0,0.0000,17.6000,0,23,0.0000
46,2027,1,0,100,1,2,6,22,0,5,5,26,0,4,3,3,5,7,0,1,12,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,12,0,0,0,0,0,2,1,0.0000,25.6000,0,19,0.0000
50,2019,1,0,100,1,2,11,47,0,13,10,51,0,4,6,6,14,10,0,2,14,0,0,0,0,11,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,14,0,0,0,0,0,1,1,0.0000,68.1000,0,35,0.0000
50,2019,1,0,100,1,1,22,98,0,32,21,108,0,9,17,16,24,21,408,2,19,0,1,1,6,26,1,0,1,0,5,0,0,1,2,0,16,3,0,6,0,19,0,0,0,0,0,10,3,0.4386,150.0000,0,68,-0.6842
50,2019,1,0,100,1,3,11,51,0,19,11,57,0,5,11,10,10,11,0,0,18,0,0,0,0,15,1,0,1,0,3,0,0,1,1,0,0,2,0,0,0,18,0,0,0,0,0,9,2,0.0000,81.9000,0,33,0.0000
50,2020,1,0,100,1,1,36,141,0,37,31,163,0,17,30,26,45,28,629,1,29,0,0,4,3,24,7,2,1,1,5,0,0,3,5,2,13,5,0,6,3,29,0,0,0,0,2,22,7,-1.1123,181.6000,0,109,-0.1541
50,2020,1,0,100,1,3,19,72,0,16,16,84,0,8,18,16,24,16,0,2,27,0,0,0,0,10,4,2,0,1,1,0,0,0,2,2,0,3,0,0,0,27,0,0,0,0,0,15,1,0.0000,92.1000,0,59,0.0000
50,2020,1,0,100,1,2,16,69,0,21,15,79,0,9,12,10,21,12,0,2,26,0,0,0,0,14,3,0,1,0,4,0,0,3,3,0,0,2,0,0,0,26,0,0,0,0,0,7,6,0.0000,89.5000,0,50,0.0000
50,2021,1,0,100,1,2,16,59,0,14,9,69,0,9,9,9,17,20,0,2,22,0,0,0,0,9,1,0,1,1,3,0,0,1,0,0,0,2,0,0,0,22,0,0,0,0,0,4,0,0.0000,92.1000,0,50,0.0000
50,2021,1,0,100,1,1,31,110,0,25,21,129,0,16,14,14,34,32,508,1,23,0,1,2,1,13,4,1,1,3,5,0,0,1,0,1,7,4,0,1,0,23,0,0,3,2,0,18,3,0.2741,154.4000,0,94,-0.4609
50,2021,1,0,100,1,3,14,51,0,11,12,60,0,7,5,5,17,12,0,2,20,0,0,0,0,4,3,1,0,2,2,0,0,0,0,1,0,2,0,0,0,20,0,0,0,0,0,14,3,0.0000,62.3000,0,44,0.0000
50,2022,1,0,100,1,1,21,89,0,32,14,102,0,9,17,17,26,20,378,0,15,0,1,3,0,27,4,0,3,1,0,0,1,0,1,0,7,0,0,0,0,15,0,0,3,1,1,8,2,-0.4485,149.0000,0,63,0.3624
50,2022,1,0,100,1,2,13,51,0,14,7,58,0,4,8,8,18,14,0,1,14,0,0,0,0,12,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,1,0.0000,81.4000,0,40,0.0000
50,2022,1,0,100,1,3,7,38,0,18,7,44,0,5,9,9,8,6,0,2,14,0,0,0,0,15,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,7,1,0.0000,67.6000,0,23,0.0000
50,2023,18,0,101,6,3,39,140,0,28,43,157,0,16,10,9,37,31,0,1,42,0,0,0,0,20,2,0,0,2,4,1,0,1,3,1,0,4,0,0,0,42,0,0,0,0,0,19,6,0.0000,193.4000,0,118,0.0000
50,2023,18,0,101,6,2,22,74,0,13,19,85,0,7,6,5,22,21,0,0,38,0,0,0,0,11,0,1,0,0,2,0,0,1,0,3,0,3,0,0,0,38,0,0,0,0,0,14,1,0.0000,116.6000,0,66,0.0000
50,2023,18,0,101,6,21,6,19,0,2,7,21,0,1,2,2,4,7,71,0,3,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,3,2,0.0896,15.2000,0,18,0.0000
50,2023,18,0,101,6,1,61,214,0,41,62,242,0,23,16,14,59,52,950,1,43,0,5,1,8,31,2,1,0,2,6,1,0,2,3,4,20,7,0,9,1,43,0,0,4,4,8,33,7,2.7253,310.0000,0,184,0.9474
50,2025,10,0,100,1,1,33,121,0,25,33,131,0,9,7,5,32,29,483,0,28,0,4,0,6,12,9,0,1,1,3,1,0,2,0,0,13,4,0,6,0,28,0,0,0,0,2,18,2,1.4460,158.4000,0,99,0.5919
50,2025,10,0,100,1,3,18,67,0,13,15,71,0,4,3,2,19,18,0,1,24,0,0,0,0,6,6,0,0,0,1,1,0,0,0,0,0,2,0,0,0,24,0,0,0,0,0,11,1,0.0000,85.9000,0,55,0.0000
50,2025,10,0,100,1,2,14,54,0,12,18,60,0,5,4,3,13,11,0,2,24,0,0,0,0,6,3,0,1,1,2,0,0,2,0,0,0,2,0,0,0,24,0,0,0,0,0,7,1,0.0000,72.5000,0,44,0.0000
50,2026,10,0,100,1,1,18,68,0,15,10,80,0,11,8,8,13,29,314,1,18,0,1,0,3,8,4,0,0,0,3,0,0,0,1,1,10,3,0,3,0,18,0,0,0,0,2,14,3,-0.0001,80.4000,0,55,-0.3717
50,2026,10,0,100,1,3,8,32,0,8,3,40,0,7,5,5,5,15,0,2,16,0,0,0,0,4,3,0,0,0,1,0,0,0,1,1,0,3,0,0,0,16,0,0,0,0,0,8,2,0.0000,33.4000,0,26,0.0000
50,2026,10,0,100,1,2,9,36,0,7,7,40,0,4,3,3,8,14,0,2,16,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,6,1,0.0000,47.0000,0,29,0.0000
50,2027,10,0,100,1,1,1,8,0,3,1,10,0,2,1,0,1,2,30,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.2204,38.0000,0,5,0.0323
50,2027,10,0,100,1,3,0,3,0,2,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,12.9000,0,1,0.0000
50,2027,10,0,100,1,2,1,5,0,1,0,6,0,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0000,25.1000,0,4,0.0000
52,2019,2,0,100,1,3,23,91,0,26,14,102,0,10,14,14,31,19,0,2,15,0,0,0,0,20,3,0,1,0,3,0,0,0,1,0,0,5,0,0,0,15,0,0,0,0,0,12,1,0.0000,29.0000,0,71,0.0000
52,2019,2,0,100,1,2,14,71,0,27,5,78,0,7,12,12,20,17,0,1,14,0,0,0,0,22,4,0,0,0,1,0,0,0,2,0,0,1,0,0,0,14,0,0,0,0,0,3,3,0.0000,24.6000,0,43,0.0000
52,2019,2,0,100,1,1,38,162,0,53,19,180,0,17,26,26,51,36,650,0,15,0,0,0,1,42,7,0,1,0,4,0,0,0,3,0,12,6,0,2,0,15,0,0,0,0,0,15,4,-0.1253,53.6000,0,114,-0.7329
52,2021,18,0,101,6,2,93,363,0,94,73,387,52,18,25,23,97,94,0,1,25,25,0,0,0,80,10,0,1,1,3,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0000,375.4000,0,280,0.0000
52,2021,18,0,101,6,21,13,56,0,18,14,61,13,5,10,10,14,10,212,0,2,2,2,0,0,14,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4821,70.3000,0,39,0.0000
52,2021,18,0,101,6,3,69,280,0,85,67,316,57,25,39,37,77,51,0,2,25,25,0,0,0,69,9,2,2,0,7,0,0,0,2,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0000,291.5000,0,209,0.0000
52,2021,18,0,101,6,1,163,643,0,179,140,703,109,43,64,60,174,145,2659,0,25,25,14,5,0,149,19,2,3,1,10,0,0,0,5,12,0,18,15,0,0,0,1,1,16,6,0,0,0,0.8089,666.9000,0,489,4.9174
52,2022,18,0,101,6,1,30,125,0,39,18,139,0,12,28,24,43,23,564,1,14,0,4,0,0,27,4,0,1,1,7,0,0,0,1,1,4,4,0,1,1,14,0,0,8,1,2,13,3,-0.8278,96.1000,0,91,-0.6259
52,2022,18,0,101,6,2,18,73,0,22,9,85,0,10,10,7,27,15,0,1,14,0,0,0,0,18,1,0,1,1,2,0,0,0,0,1,0,2,0,0,0,14,0,0,0,0,0,6,2,0.0000,58.2000,0,55,0.0000
52,2022,18,0,101,6,3,12,52,0,17,9,54,0,2,18,17,16,8,0,0,14,0,0,0,0,9,3,0,0,0,5,0,0,0,1,0,0,2,0,0,0,14,0,0,0,0,0,7,1,0.0000,37.9000,0,36,0.0000
52,2022,18,0,101,6,21,4,18,0,5,3,20,0,1,2,1,5,5,52,2,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,1,0,1,1,-0.0215,4.8000,0,14,0.0000
52,2023,18,0,101,6,3,49,170,0,38,31,188,3,11,18,13,54,50,0,1,24,6,0,0,0,33,3,1,3,0,2,0,0,0,1,3,0,8,0,0,0,18,0,0,0,0,0,11,3,0.0000,129.6000,0,148,0.0000
52,2023,18,0,101,6,2,25,103,0,31,16,113,13,9,10,10,40,17,0,1,22,6,0,0,0,27,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,16,0,0,0,0,0,3,0,0.0000,74.9000,0,76,0.0000
52,2023,18,0,101,6,21,6,25,0,8,5,28,0,3,5,5,4,7,110,1,3,0,0,1,0,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,3,0,-0.2460,21.1000,0,19,0.0000
52,2023,18,0,101,6,1,74,273,0,69,47,301,16,20,28,23,94,67,1141,2,24,6,3,1,1,60,6,1,4,0,3,0,0,0,2,3,10,9,5,2,0,18,0,0,8,5,0,14,3,0.5818,204.5000,0,224,1.6787
52,2025,10,0,100,1,2,16,67,0,21,14,76,0,7,11,11,17,16,0,1,25,0,0,0,0,12,4,0,2,0,5,0,0,0,1,0,0,1,0,0,0,25,0,0,0,0,0,12,4,0.0000,50.6000,0,49,0.0000
52,2025,10,0,100,1,21,2,8,0,3,0,9,0,1,2,2,2,3,24,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0030,7.2000,0,6,0.0000
52,2025,10,0,100,1,3,15,59,0,15,13,66,0,6,11,11,18,12,0,0,24,0,0,0,0,8,4,0,0,0,3,0,0,0,2,1,0,1,0,0,0,24,0,0,0,0,0,15,5,0.0000,44.6000,0,45,0.0000
52,2025,10,0,100,1,1,31,126,0,36,27,142,0,13,22,22,35,28,536,1,27,0,2,0,0,20,8,0,2,0,8,0,0,0,3,1,17,2,0,0,0,27,0,0,4,2,0,27,9,-0.1571,95.2000,0,94,-0.6612
52,2026,10,0,100,1,3,6,20,0,5,3,23,0,3,0,0,8,4,0,1,9,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,6,2,0.0000,9.9000,0,19,0.0000
52,2026,10,0,100,1,1,12,45,0,14,9,51,0,6,5,5,15,7,213,0,10,0,1,0,0,10,3,0,0,0,1,0,0,0,1,0,5,5,0,0,0,10,0,0,0,0,0,16,7,-0.0419,21.1000,0,36,0.0292
52,2026,10,0,100,1,2,5,25,0,9,6,28,0,3,5,5,7,3,0,2,9,0,0,0,0,6,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,10,5,0.0000,11.2000,0,17,0.0000
52,2026,3,0,100,1,1,17,70,0,17,14,83,0,13,8,8,18,20,313,2,17,0,0,0,1,13,3,0,0,0,1,0,0,2,3,0,3,0,0,2,0,17,0,0,2,0,3,10,3,0.2456,65.0000,1,53,0.0659
52,2026,3,0,100,1,3,8,38,0,11,5,46,0,8,4,4,11,10,0,2,17,0,0,0,0,8,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,17,0,0,0,0,0,3,3,0.0000,34.4000,1,26,0.0000
52,2026,3,0,100,1,2,9,32,0,6,9,37,0,5,4,4,7,10,0,0,15,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0.0000,30.6000,1,27,0.0000
52,2027,24,0,100,1,1,12,44,0,6,12,47,0,3,1,1,11,14,154,2,11,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,7,1,0,0,0,11,0,0,1,0,0,7,3,-0.0576,24.6000,0,38,0.2213
52,2027,24,0,100,1,3,6,22,0,3,4,24,0,2,1,1,8,6,0,1,10,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,5,1,0.0000,11.2000,0,19,0.0000
52,2027,24,0,100,1,2,6,22,0,3,8,23,0,1,0,0,3,8,0,1,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,0.0000,13.4000,0,19,0.0000
53,2019,2,0,100,1,2,0,0,0,0,0,2,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,1.0000,0,0,0.0000
53,2019,2,0,100,1,1,0,0,0,0,0,2,0,1,1,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.0261,1.0000,0,0,0.0000
53,2021,11,0,100,1,2,1,3,0,0,2,6,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0.0000,3.1000,0,3,0.0000
53,2021,11,0,100,1,1,3,13,0,5,3,18,0,4,4,4,3,2,78,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,2,1,-0.0210,8.0000,0,9,-0.3440
53,2021,11,0,100,1,3,2,10,0,5,1,12,0,2,4,4,3,1,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0.0000,4.9000,0,6,0.0000
53,2023,16,0,101,6,1,3,18,0,9,2,20,0,2,1,1,4,3,76,0,8,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,7,3,-0.0109,16.5000,0,9,0.0328
53,2023,16,0,101,6,2,1,5,0,2,0,7,0,2,1,1,3,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,3,2,0.0000,4.6000,0,3,0.0000
53,2023,16,0,101,6,3,2,13,0,7,2,13,0,0,0,0,1,3,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,1,0.0000,11.9000,0,6,0.0000
53,2027,25,0,100,1,1,1,6,0,3,1,7,0,1,4,4,2,0,29,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,-0.0043,1.3000,0,3,-0.1335
53,2027,25,0,100,1,2,0,2,0,1,0,2,0,0,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0000,0.4000,0,1,0.0000
53,2027,25,0,100,1,3,0,4,0,2,1,5,0,1,1,1,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0000,0.9000,0,2,0.0000
56,2019,3,0,100,1,3,11,42,0,9,11,52,0,8,6,5,7,15,0,2,19,0,0,0,0,5,3,0,1,0,1,0,0,0,0,1,0,2,0,0,0,19,0,0,0,0,0,13,4,0.0000,83.0000,0,35,0.0000
56,2019,3,0,100,1,2,6,29,0,9,4,32,0,3,5,5,7,8,0,2,12,0,0,0,0,5,2,0,0,0,2,0,0,2,0,0,0,1,0,0,0,12,0,0,0,0,0,1,1,0.0000,55.5000,0,20,0.0000
56,2019,3,0,100,1,1,18,71,0,18,15,84,0,11,11,10,14,23,270,1,19,0,3,2,0,10,5,0,1,0,3,0,0,2,0,1,5,3,0,1,1,19,0,0,1,0,2,14,5,0.2404,138.5000,0,55,-0.6247
56,2020,12,0,1000,12,1,49,183,0,42,47,209,0,20,26,25,51,44,756,0,29,0,2,2,2,24,10,0,3,2,6,1,0,3,3,3,14,5,0,4,2,29,0,0,4,0,3,26,12,-0.9269,157.2000,0,147,0.2360
56,2020,3,0,100,1,21,0,5,0,4,0,5,0,0,4,4,0,1,25,1,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,-0.1437,2.6000,0,1,0.0000
56,2020,3,0,100,1,2,12,42,0,7,15,47,0,4,6,6,11,9,0,0,15,0,0,0,0,3,3,0,0,0,1,0,0,2,1,1,0,0,0,0,0,15,0,0,0,0,0,5,0,0.0000,100.7000,0,36,0.0000
56,2020,3,0,100,1,1,20,84,0,25,24,95,0,10,18,18,23,12,345,1,18,0,1,4,0,15,6,0,0,0,4,0,0,2,2,1,2,0,0,1,1,18,0,0,0,0,7,15,4,-0.8162,188.3000,0,61,-0.1567
56,2020,3,0,100,1,3,8,42,0,18,9,48,0,6,12,12,12,3,0,1,18,0,0,0,0,12,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,10,4,0.0000,87.6000,0,25,0.0000
56,2021,3,0,100,1,3,28,96,0,16,19,121,0,21,16,11,28,33,0,1,30,0,0,0,0,9,5,1,1,0,2,0,0,1,1,2,0,3,0,0,0,30,0,0,0,0,0,17,1,0.0000,207.4000,0,85,0.0000
56,2021,3,0,100,1,2,19,75,0,17,13,83,0,7,9,8,26,18,0,0,30,0,0,0,0,7,4,0,0,1,5,0,0,2,3,1,0,0,0,0,0,30,0,0,0,0,0,7,3,0.0000,149.9000,0,57,0.0000
56,2021,3,0,100,1,1,47,171,0,33,32,204,0,28,25,19,54,51,763,1,35,0,2,4,6,16,9,1,1,1,7,0,0,3,4,3,15,3,0,7,1,35,0,0,4,0,3,24,4,-0.8864,357.3000,0,142,-0.9080
56,2021,3,0,100,1,21,3,16,0,6,5,16,0,0,1,1,2,3,66,1,3,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,3,0,0,0,0,0,4,2,-0.1703,35.7000,0,10,0.0000
56,2022,3,0,100,1,2,25,95,0,28,16,108,0,9,20,15,32,19,0,0,30,0,0,0,0,16,5,0,1,0,7,0,0,0,2,3,0,4,0,0,0,30,0,0,0,0,0,11,4,0.0000,57.7000,0,75,0.0000
56,2022,3,0,100,1,1,48,183,0,45,35,210,0,21,30,23,54,46,783,1,37,0,3,0,0,26,11,0,2,0,8,0,1,0,2,3,13,7,0,0,0,37,0,0,4,2,2,27,6,0.2603,119.7000,0,145,-0.6410
56,2022,3,0,100,1,3,23,88,0,17,19,102,0,12,10,8,22,27,0,1,33,0,0,0,0,10,6,0,1,0,1,0,1,0,0,0,0,3,0,0,0,33,0,0,0,0,0,16,2,0.0000,62.0000,0,70,0.0000
56,2022,3,0,100,1,21,3,11,0,2,3,13,0,2,0,0,4,2,43,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0.0625,4.5000,0,10,0.0000
56,2023,3,0,100,1,1,84,333,0,93,57,372,0,31,41,41,102,83,1373,2,54,0,4,6,16,69,18,1,2,1,5,0,0,2,6,5,38,9,0,21,5,54,0,0,3,2,1,42,13,-0.5806,556.0000,0,254,0.7581
56,2023,3,0,100,1,3,38,149,0,38,27,165,0,13,15,15,41,43,0,2,50,0,0,0,0,31,5,0,1,0,2,0,0,1,5,2,0,3,0,0,0,50,0,0,0,0,0,21,4,0.0000,227.0000,0,116,0.0000
56,2023,3,0,100,1,2,46,184,0,55,30,207,0,18,26,26,61,40,0,0,52,0,0,0,0,38,13,1,1,1,3,0,0,1,1,3,0,6,0,0,0,52,0,0,0,0,0,21,9,0.0000,329.0000,0,138,0.0000
56,2023,3,0,100,1,21,8,34,0,12,6,40,0,5,5,5,13,4,141,0,6,0,0,1,0,7,4,0,1,0,1,0,0,0,0,0,1,1,0,1,1,6,0,0,0,0,2,3,0,-0.6478,86.9000,0,24,0.0000
56,2024,3,0,100,1,1,45,172,0,42,64,205,0,31,18,17,26,40,856,2,45,0,0,3,10,31,8,1,0,1,2,1,0,3,4,1,17,6,0,13,3,45,0,0,3,1,11,22,10,0.3003,296.3000,0,137,1.0631
56,2024,3,0,100,1,2,24,91,0,19,36,110,0,18,13,12,13,22,0,2,43,0,0,0,0,14,4,0,0,0,1,0,0,1,2,1,0,3,0,0,0,43,0,0,0,0,0,7,7,0.0000,146.1000,0,74,0.0000
56,2024,3,0,100,1,3,21,81,0,23,28,95,0,13,5,5,13,18,0,0,44,0,0,0,0,17,4,1,0,1,1,1,0,2,2,0,0,3,0,0,0,44,0,0,0,0,0,15,3,0.0000,150.2000,0,63,0.0000
56,2025,3,0,100,1,1,48,183,0,44,69,210,0,23,32,31,39,31,823,0,46,0,2,3,15,27,5,0,1,1,11,0,1,2,4,2,36,4,0,19,4,46,0,0,3,0,2,22,12,-0.3111,296.2000,0,144,-0.2399
