"team_id","parent_team_id","league_id","player_id","year","ab","h","SO","pa","pitches_seen","g","Dbl","Trp","hr","r","rbi","sb","bb","ibb","sf","hp","ip","p_ab","p_tb","ha","k","walks","p_r","er","w","l","s","p_sf","hra","qs","cg","sho","hld","zr","war","games","games_remaining","pa_pace","avg","obp","sin","rc","tb","slg","ops","iso","b_babip","bat_k_pcnt","bat_bb_pcnt","bat_k_bb_pcnt","era","whip","p_babip","fip","HR_per_9","R_per_9","H_per_9","K_per_9","BB_per_9","pit_k_pcnt","pit_bb_pcnt","pit_k_bb_pcnt","full_name","position_name","league_abbr","parent_team_abbr","team_name","winloss","name_pos","url"
10,10,100,16,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,575,0,124,115,49,47,45,18,2,0,2,10,16,0,0,0,-0.668,3.05,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.596,1.109,0.252,3.4,0.58,2.71,7.15,6.63,2.83,0.2,0.09,0.11,"Anderson Pooper","P","PBE","DV","Death Valley Scorpions","18 - 2","Anderson Pooper - P","http://www.pbesim.com/players/player_16.html"
10,10,100,50,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,68,0,15,10,11,8,8,1,0,3,0,3,0,0,0,2,-0.0887,-0.37,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.444,0.218,5.99,1.5,4,7.5,5,5.5,0.15,0.16,-0.01,"Rodney Flecha","P","PBE","DV","Death Valley Scorpions","1 - 0","Rodney Flecha - P","http://www.pbesim.com/players/player_50.html"
10,10,100,49,2020,50,7,16,55,217,15,1,0,1,5,5,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0068,-0.44,162,0,55,0.14,0.218,5,2,11,0.22,0.438,0.08,0.182,0.29,0.05,0.24,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Cheung","2B","PBE","DV","Death Valley Scorpions","0 - 0","Sam Cheung - 2B","http://www.pbesim.com/players/player_49.html"
10,10,100,226,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,709,0,190,142,51,94,89,9,14,0,2,18,15,1,0,0,0.2777,1.02,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.475,1.346,0.312,3.68,0.91,4.73,9.55,7.14,2.56,0.2,0.07,0.13,"Knuckles Deep","P","PBE","DV","Death Valley Scorpions","9 - 14","Knuckles Deep - P","http://www.pbesim.com/players/player_226.html"
10,10,100,191,2021,169,38,30,192,689,52,8,0,3,26,13,0,17,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4694,0.38,162,0,192,0.225,0.307,27,17,55,0.325,0.632,0.1,0.254,0.16,0.09,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Martin","C","PBE","DV","Death Valley Scorpions","0 - 0","Michael Martin - C","http://www.pbesim.com/players/player_191.html"
10,10,100,105,2018,95,23,24,104,393,30,3,0,2,10,8,0,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7379,-0.02,162,0,104,0.242,0.302,18,10,32,0.337,0.639,0.095,0.296,0.23,0.04,0.19,0,0,0,0,0,0,0,0,0,0,0,0,"Trippie Redd","LF","PBE","DV","Death Valley Scorpions","0 - 0","Trippie Redd - LF","http://www.pbesim.com/players/player_105.html"
10,10,100,191,2020,291,67,68,320,1171,85,23,4,3,36,20,0,24,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0739,0.35,162,0,320,0.23,0.294,37,32,107,0.368,0.662,0.138,0.288,0.21,0.08,0.13,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Martin","C","PBE","DV","Death Valley Scorpions","0 - 0","Michael Martin - C","http://www.pbesim.com/players/player_191.html"
10,10,100,101,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,612,0,146,162,60,74,71,14,5,0,3,15,15,0,0,0,-1.6595,3.23,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.994,1.288,0.299,3.42,0.84,4.16,8.21,9.11,3.38,0.26,0.1,0.16,"Anna Joosten","P","PBE","DV","Death Valley Scorpions","14 - 5","Anna Joosten - P","http://www.pbesim.com/players/player_101.html"
10,10,100,224,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,100,0,25,22,20,14,13,0,0,0,1,1,0,0,0,1,0.1274,0.09,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,1.667,0.308,4.17,0.33,4.67,8.33,7.33,6.67,0.22,0.2,0.02,"Zach Peterson","P","PBE","DV","Death Valley Scorpions","0 - 0","Zach Peterson - P","http://www.pbesim.com/players/player_224.html"
10,10,100,25,2026,4,0,3,4,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019,-0.1,162,102,412,0,0,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,"Richard Physt","LF","PBE","DV","Death Valley Scorpions","0 - 0","Richard Physt - LF","http://www.pbesim.com/players/player_25.html"
10,10,100,64,2018,37,14,4,39,129,17,2,0,2,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7591,0.4,162,0,39,0.378,0.385,10,9,22,0.595,0.98,0.217,0.375,0.1,0.03,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Kazuya Miyuki","C","PBE","DV","Death Valley Scorpions","0 - 0","Kazuya Miyuki - C","http://www.pbesim.com/players/player_64.html"
10,10,100,48,2024,398,105,98,464,1911,100,14,0,27,73,87,0,54,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6031,3.26,162,0,464,0.264,0.356,64,72,200,0.503,0.859,0.239,0.28,0.21,0.12,0.09,0,0,0,0,0,0,0,0,0,0,0,0,"Paulo Di Stephano","RF","PBE","DV","Death Valley Scorpions","0 - 0","Paulo Di Stephano - RF","http://www.pbesim.com/players/player_48.html"
10,10,100,129,2017,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Johnathan -Blayke-","LF","PBE","DV","Death Valley Scorpions","0 - 0","Johnathan -Blayke- - LF","http://www.pbesim.com/players/player_129.html"
10,10,100,226,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,791,0,190,163,63,70,68,14,8,0,1,20,21,9,2,0,0.9231,3.26,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.957,1.222,0.279,3.69,0.87,3.04,8.26,7.09,2.74,0.21,0.08,0.13,"Knuckles Deep","P","PBE","DV","Death Valley Scorpions","14 - 8","Knuckles Deep - P","http://www.pbesim.com/players/player_226.html"
10,10,100,349,2026,369,92,74,418,1558,100,26,1,17,70,62,0,40,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3444,1.99,162,102,844,0.249,0.326,48,56,171,0.463,0.789,0.214,0.266,0.18,0.1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,"Amp Bogart","RF","PBE","DV","Death Valley Scorpions","0 - 0","Amp Bogart - RF","http://www.pbesim.com/players/player_349.html"
10,10,100,185,2024,395,123,71,476,2147,100,20,1,14,76,71,0,69,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2707,4.97,162,0,476,0.311,0.414,88,79,187,0.473,0.887,0.162,0.344,0.15,0.14,0.00999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,"Ozamataz Buckshank","2B","PBE","DV","Death Valley Scorpions","0 - 0","Ozamataz Buckshank - 2B","http://www.pbesim.com/players/player_185.html"
10,10,100,232,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,118,0,25,34,13,13,13,3,2,4,0,4,0,0,0,0,-0.1663,0.28,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.545,1.152,0.262,3.8,1.09,3.55,6.82,9.27,3.55,0.29,0.11,0.18,"Don Kelly","P","PBE","DV","Death Valley Scorpions","3 - 2","Don Kelly - P","http://www.pbesim.com/players/player_232.html"
10,10,100,16,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,557,0,132,115,45,62,58,12,8,0,1,19,14,2,1,0,-0.5364,1.74,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,3.551,1.204,0.267,4.13,1.16,3.8,8.08,7.04,2.76,0.21,0.08,0.13,"Anderson Pooper","P","PBE","DV","Death Valley Scorpions","12 - 8","Anderson Pooper - P","http://www.pbesim.com/players/player_16.html"
10,10,100,239,2024,390,89,94,461,1899,100,20,3,23,65,74,0,65,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7175,3.36,162,0,461,0.228,0.336,43,63,184,0.472,0.808,0.244,0.237,0.2,0.14,0.06,0,0,0,0,0,0,0,0,0,0,0,0,"Min-joon Do","2B","PBE","DV","Death Valley Scorpions","0 - 0","Min-joon Do - 2B","http://www.pbesim.com/players/player_239.html"
10,10,100,124,2020,361,89,106,400,1517,98,22,1,16,47,41,0,35,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0229,1.58,162,0,400,0.247,0.32,50,52,161,0.446,0.766,0.199,0.305,0.26,0.09,0.17,0,0,0,0,0,0,0,0,0,0,0,0,"Hawk Russell","LF","PBE","DV","Death Valley Scorpions","0 - 0","Hawk Russell - LF","http://www.pbesim.com/players/player_124.html"
10,10,100,49,2019,352,78,84,384,1431,100,7,1,2,36,23,0,26,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0986,0.18,162,0,384,0.222,0.283,68,26,93,0.264,0.547,0.042,0.284,0.22,0.07,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Cheung","2B","PBE","DV","Death Valley Scorpions","0 - 0","Sam Cheung - 2B","http://www.pbesim.com/players/player_49.html"
10,10,100,158,2024,220,47,61,249,941,60,13,1,8,26,42,0,14,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3163,-0.25,162,0,249,0.214,0.277,25,25,86,0.391,0.668,0.177,0.247,0.24,0.06,0.18,0,0,0,0,0,0,0,0,0,0,0,0,"Catolo Kittone","C","PBE","DV","Death Valley Scorpions","0 - 0","Catolo Kittone - C","http://www.pbesim.com/players/player_158.html"
10,10,100,185,2018,394,112,71,432,1664,100,26,5,8,54,52,2,35,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784,2.01,162,0,432,0.284,0.345,73,59,172,0.437,0.782,0.153,0.329,0.16,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,"Ozamataz Buckshank","2B","PBE","DV","Death Valley Scorpions","0 - 0","Ozamataz Buckshank - 2B","http://www.pbesim.com/players/player_185.html"
10,10,100,158,2025,362,95,90,403,1461,100,25,1,16,52,56,0,30,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7057,1.36,162,0,403,0.262,0.33,53,57,170,0.47,0.8,0.208,0.305,0.22,0.07,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Catolo Kittone","C","PBE","DV","Death Valley Scorpions","0 - 0","Catolo Kittone - C","http://www.pbesim.com/players/player_158.html"
10,10,100,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,171,0,44,39,18,25,25,3,2,2,2,3,0,0,0,4,0.4122,0.46,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.233,1.442,0.313,3.45,0.63,5.23,9.21,8.16,3.77,0.23,0.11,0.12,"Guy Walker","P","PBE","DV","Death Valley Scorpions","3 - 2","Guy Walker - P","http://www.pbesim.com/players/player_12.html"
10,10,100,349,2025,374,106,91,417,1610,100,16,1,19,57,77,1,28,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0412,2.38,162,0,417,0.283,0.333,70,62,181,0.484,0.817,0.201,0.316,0.22,0.07,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Amp Bogart","RF","PBE","DV","Death Valley Scorpions","0 - 0","Amp Bogart - RF","http://www.pbesim.com/players/player_349.html"
10,10,100,170,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,98,0,24,20,13,10,10,2,0,0,1,1,0,0,0,1,0.0389,-0.11,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.462,1.423,0.295,3.56,0.35,3.46,8.31,6.92,4.5,0.2,0.13,0.07,"Ez Eldin Deng","P","PBE","DV","Death Valley Scorpions","2 - 0","Ez Eldin Deng - P","http://www.pbesim.com/players/player_170.html"
10,10,100,18,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,227,0,54,40,27,28,24,2,1,4,3,4,0,0,0,4,-0.1793,0.13,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.541,1.328,0.269,3.97,0.59,4.13,7.97,5.9,3.98,0.18,0.12,0.06,"Mac Kaarbine","P","PBE","DV","Death Valley Scorpions","2 - 1","Mac Kaarbine - P","http://www.pbesim.com/players/player_18.html"
10,10,100,185,2020,410,120,80,457,1848,100,30,3,6,56,49,2,42,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4307,3.05,162,0,457,0.293,0.367,81,64,174,0.424,0.791,0.131,0.35,0.18,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,"Ozamataz Buckshank","2B","PBE","DV","Death Valley Scorpions","0 - 0","Ozamataz Buckshank - 2B","http://www.pbesim.com/players/player_185.html"
10,10,100,185,2023,398,133,64,441,1740,100,24,2,21,68,82,0,33,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2454,4.93,162,0,441,0.334,0.38,86,87,224,0.563,0.943,0.229,0.348,0.15,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,"Ozamataz Buckshank","2B","PBE","DV","Death Valley Scorpions","0 - 0","Ozamataz Buckshank - 2B","http://www.pbesim.com/players/player_185.html"
10,10,100,208,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,706,0,154,193,40,56,53,18,2,0,2,13,21,6,3,0,-0.9164,6.15,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,2.511,1.021,0.281,2.59,0.62,2.65,7.29,9.14,1.89,0.27,0.06,0.21,"Elston Sinclair","P","PBE","DV","Death Valley Scorpions","18 - 2","Elston Sinclair - P","http://www.pbesim.com/players/player_208.html"
10,10,100,127,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,150,0,33,48,18,22,22,2,3,6,1,4,0,0,0,9,-0.1133,0.56,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,4.829,1.244,0.293,3.34,0.88,4.83,7.24,10.54,3.95,0.32,0.12,0.2,"Damien Walec","P","PBE","DV","Death Valley Scorpions","2 - 3","Damien Walec - P","http://www.pbesim.com/players/player_127.html"
10,10,100,101,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,614,0,143,141,53,62,57,11,6,0,3,21,21,0,0,0,-0.8005,1.6,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.167,1.21,0.268,4.03,1.17,3.44,7.94,7.83,2.94,0.23,0.09,0.14,"Anna Joosten","P","PBE","DV","Death Valley Scorpions","11 - 6","Anna Joosten - P","http://www.pbesim.com/players/player_101.html"
10,10,100,101,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,686,0,160,141,43,70,68,11,11,0,5,10,18,4,1,0,0.9627,2.78,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.326,1.103,0.278,2.98,0.49,3.42,7.83,6.9,2.1,0.21,0.06,0.15,"Anna Joosten","P","PBE","DV","Death Valley Scorpions","11 - 11","Anna Joosten - P","http://www.pbesim.com/players/player_101.html"
10,10,100,185,2017,421,126,81,446,1605,100,16,4,5,59,36,7,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1575,0.97,162,0,446,0.299,0.339,101,56,165,0.392,0.731,0.093,0.361,0.18,0.05,0.13,0,0,0,0,0,0,0,0,0,0,0,0,"Ozamataz Buckshank","2B","PBE","DV","Death Valley Scorpions","0 - 0","Ozamataz Buckshank - 2B","http://www.pbesim.com/players/player_185.html"
10,10,100,101,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,667,0,199,98,53,97,92,10,10,0,4,24,10,3,0,0,0.7572,0.43,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.958,1.509,0.319,4.75,1.29,5.23,10.72,5.28,2.86,0.15,0.08,0.07,"Anna Joosten","P","PBE","DV","Death Valley Scorpions","10 - 10","Anna Joosten - P","http://www.pbesim.com/players/player_101.html"
10,10,100,132,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,587,0,186,80,41,91,84,6,14,0,3,16,11,0,0,0,1.5054,0.82,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.439,1.633,0.344,4.33,1.04,5.89,12.04,5.18,2.65,0.14,0.07,0.07,"J.R. Wilson","P","PBE","DV","Death Valley Scorpions","6 - 14","J.R. Wilson - P","http://www.pbesim.com/players/player_132.html"
10,10,100,16,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,489,0,141,60,55,80,77,6,8,0,8,21,6,0,0,0,-0.4973,-0.91,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.727,1.62,0.288,5.73,1.56,5.95,10.49,4.46,4.09,0.12,0.11,0.01,"Anderson Pooper","P","PBE","DV","Death Valley Scorpions","6 - 8","Anderson Pooper - P","http://www.pbesim.com/players/player_16.html"
10,10,100,218,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,216,0,48,58,11,21,16,1,2,7,1,4,0,0,0,0,0.0815,0.75,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.526,1.035,0.284,2.56,0.63,3.32,7.58,9.16,1.74,0.27,0.05,0.22,"Felipe Fernandez","P","PBE","DV","Death Valley Scorpions","1 - 2","Felipe Fernandez - P","http://www.pbesim.com/players/player_218.html"
10,10,100,48,2023,387,105,89,421,1512,100,16,1,29,61,62,0,24,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2135,3.04,162,0,421,0.271,0.325,59,69,210,0.543,0.868,0.272,0.279,0.21,0.06,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Paulo Di Stephano","RF","PBE","DV","Death Valley Scorpions","0 - 0","Paulo Di Stephano - RF","http://www.pbesim.com/players/player_48.html"
10,10,100,15,2021,263,57,70,284,1013,75,15,0,6,20,28,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8417,-1.27,162,0,284,0.217,0.274,36,25,90,0.342,0.616,0.125,0.271,0.25,0.07,0.18,0,0,0,0,0,0,0,0,0,0,0,0,"Jimmy  Dong ","CF","PBE","DV","Death Valley Scorpions","0 - 0","Jimmy  Dong  - CF","http://www.pbesim.com/players/player_15.html"
10,10,100,101,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,622,0,164,96,49,93,82,8,9,0,4,21,15,1,0,0,-0.5382,0.93,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.701,1.357,0.281,4.55,1.2,5.33,9.4,5.5,2.81,0.15,0.08,0.07,"Anna Joosten","P","PBE","DV","Death Valley Scorpions","8 - 9","Anna Joosten - P","http://www.pbesim.com/players/player_101.html"
10,10,100,12,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,196,0,45,60,27,17,12,5,0,4,2,5,0,0,0,3,0.0692,0.38,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.333,0.301,3.58,0.83,2.83,7.5,10,4.5,0.31,0.14,0.17,"Guy Walker","P","PBE","DV","Death Valley Scorpions","5 - 0","Guy Walker - P","http://www.pbesim.com/players/player_12.html"
10,10,100,12,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,594,0,122,163,41,48,44,19,5,0,1,11,19,0,0,0,-0.684,4.59,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,1.012,0.264,2.73,0.61,2.68,6.82,9.11,2.29,0.27,0.07,0.2,"Guy Walker","P","PBE","DV","Death Valley Scorpions","19 - 5","Guy Walker - P","http://www.pbesim.com/players/player_12.html"
10,10,100,268,2023,383,129,40,461,2148,100,17,2,4,78,52,90,69,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6094,6.34,162,0,461,0.337,0.445,106,72,162,0.423,0.868,0.086,0.367,0.09,0.15,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,"Kevin Biggio","CF","PBE","DV","Death Valley Scorpions","0 - 0","Kevin Biggio - CF","http://www.pbesim.com/players/player_268.html"
10,10,100,108,2017,31,7,5,32,110,7,2,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2613,-0.34,162,0,32,0.226,0.25,5,2,9,0.29,0.54,0.064,0.269,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,"Eric -Mays Hayes-","CF","PBE","DV","Death Valley Scorpions","0 - 0","Eric -Mays Hayes- - CF","http://www.pbesim.com/players/player_108.html"
10,10,100,34,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,437,0,114,71,37,58,55,9,4,0,3,13,5,1,0,0,-0.7458,0.78,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.373,0.284,4.35,1.06,4.75,9.33,5.81,3.03,0.16,0.08,0.08,"Omar Wright","P","PBE","DV","Death Valley Scorpions","9 - 4","Omar Wright - P","http://www.pbesim.com/players/player_34.html"
10,10,100,186,2019,402,103,73,442,1679,100,16,1,6,43,42,2,31,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5683,3.16,162,0,442,0.256,0.319,80,45,139,0.346,0.665,0.09,0.298,0.17,0.07,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"Colton Hunter","3B","PBE","DV","Death Valley Scorpions","0 - 0","Colton Hunter - 3B","http://www.pbesim.com/players/player_186.html"
10,10,100,18,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,604,0,168,78,66,96,92,9,12,0,5,23,11,2,0,0,0.2673,-0.52,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.377,1.519,0.285,5.31,1.34,5.61,9.82,4.56,3.86,0.13,0.11,0.02,"Mac Kaarbine","P","PBE","DV","Death Valley Scorpions","9 - 12","Mac Kaarbine - P","http://www.pbesim.com/players/player_18.html"
10,10,100,119,2021,396,116,51,433,1622,100,16,2,6,54,45,77,25,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4139,2.41,162,0,433,0.293,0.349,92,54,154,0.389,0.738,0.096,0.322,0.12,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,"Ziggy Coffey","1B","PBE","DV","Death Valley Scorpions","0 - 0","Ziggy Coffey - 1B","http://www.pbesim.com/players/player_119.html"
10,10,100,239,2022,399,105,102,443,1707,100,26,0,27,70,91,0,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5927,3.34,162,0,443,0.263,0.327,52,70,212,0.531,0.858,0.268,0.285,0.23,0.09,0.14,0,0,0,0,0,0,0,0,0,0,0,0,"Min-joon Do","2B","PBE","DV","Death Valley Scorpions","0 - 0","Min-joon Do - 2B","http://www.pbesim.com/players/player_239.html"
10,10,100,239,2021,404,113,104,437,1686,100,17,2,22,50,74,0,26,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4436,3.36,162,0,437,0.28,0.324,72,66,200,0.495,0.819,0.215,0.322,0.24,0.06,0.18,0,0,0,0,0,0,0,0,0,0,0,0,"Min-joon Do","2B","PBE","DV","Death Valley Scorpions","0 - 0","Min-joon Do - 2B","http://www.pbesim.com/players/player_239.html"
10,10,100,185,2021,404,115,72,450,1793,100,19,1,10,61,55,0,40,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2561,2.88,162,0,450,0.285,0.357,85,59,166,0.411,0.768,0.126,0.325,0.16,0.09,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Ozamataz Buckshank","2B","PBE","DV","Death Valley Scorpions","0 - 0","Ozamataz Buckshank - 2B","http://www.pbesim.com/players/player_185.html"
10,10,100,102,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,671,0,166,111,36,69,61,11,10,0,2,14,13,4,2,0,-0.2644,1.52,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.211,1.181,0.277,3.5,0.74,3.63,8.74,5.84,1.89,0.17,0.05,0.12,"Will Morris","P","PBE","DV","Death Valley Scorpions","11 - 10","Will Morris - P","http://www.pbesim.com/players/player_102.html"
10,10,100,106,2018,2,2,0,2,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473,0.11,162,0,2,1,1,2,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris -Dallas-","1B","PBE","DV","Death Valley Scorpions","0 - 0","Chris -Dallas- - 1B","http://www.pbesim.com/players/player_106.html"
10,10,100,320,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,0,19,17,15,15,12,0,1,0,2,1,0,0,0,0,-0.092,-0.15,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,2.125,0.375,4.6,0.56,8.44,10.69,9.56,8.44,0.27,0.23,0.04,"Martinez Pedro","P","PBE","DV","Death Valley Scorpions","0 - 1","Martinez Pedro - P","http://www.pbesim.com/players/player_320.html"
10,10,100,310,2024,325,69,98,401,1912,100,9,0,8,64,31,61,74,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.842,2.33,162,0,401,0.212,0.359,52,37,102,0.314,0.673,0.102,0.277,0.24,0.18,0.06,0,0,0,0,0,0,0,0,0,0,0,0,"Speedy Boi","LF","PBE","DV","Death Valley Scorpions","0 - 0","Speedy Boi - LF","http://www.pbesim.com/players/player_310.html"
10,10,100,119,2020,389,104,67,419,1470,100,14,3,7,36,41,8,19,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9832,0.34,162,0,419,0.267,0.31,80,45,145,0.373,0.683,0.106,0.306,0.16,0.05,0.11,0,0,0,0,0,0,0,0,0,0,0,0,"Ziggy Coffey","1B","PBE","DV","Death Valley Scorpions","0 - 0","Ziggy Coffey - 1B","http://www.pbesim.com/players/player_119.html"
10,10,100,170,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,90,0,24,18,13,16,16,2,2,1,1,3,0,0,0,2,0.0819,-0.16,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.261,1.609,0.3,4.93,1.17,6.26,9.39,7.04,5.09,0.2,0.14,0.06,"Ez Eldin Deng","P","PBE","DV","Death Valley Scorpions","2 - 2","Ez Eldin Deng - P","http://www.pbesim.com/players/player_170.html"
